Race	Hispanic Origin	Age_groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	55-59 years	Male	2007	1276	6838462	18.6591663447132
White	Not Hispanic or Latino	55-59 years	Male	2008	1401	6913901	20.2635241667475
White	Not Hispanic or Latino	55-59 years	Male	2009	1496	7036638	21.2601529309878
White	Not Hispanic or Latino	55-59 years	Male	2010	1572	7146083	21.9980652337791
White	Not Hispanic or Latino	55-59 years	Male	2011	1651	7299446	22.6181548572316
White	Not Hispanic or Latino	55-59 years	Male	2012	1819	7426243	24.494215985122
White	Not Hispanic or Latino	55-59 years	Male	2013	1964	7524979	26.0997406105718
White	Not Hispanic or Latino	55-59 years	Male	2014	1968	7567749	26.005090813662
White	Not Hispanic or Latino	55-59 years	Male	2015	2047	7603227	26.9227789726652
White	Not Hispanic or Latino	55-59 years	Male	2016	2282	7624881	29.9283359307509
White	Not Hispanic or Latino	55-59 years	Male	2017	2277	7558976	30.1231277887375
White	Not Hispanic or Latino	55-59 years	Male	2018	2323	7462883	31.1273806650861
White	Not Hispanic or Latino	55-59 years	Male	2019	2382	7369813	32.3210371823546
White	Not Hispanic or Latino	55-59 years	Male	2020	2669	7199900	37.0699593049903
White	Not Hispanic or Latino	55-59 years	Male	2021	2707	7170652	37.7510998999812
White	Not Hispanic or Latino	55-59 years	Male	2022	2600	6905917	37.6488741466195
White	Not Hispanic or Latino	55-59 years	Male	2023	2417	6658425	36.2998757213605
White	Not Hispanic or Latino	60-64 years	Female	2000	470	4438847	10.588335214077
White	Not Hispanic or Latino	60-64 years	Female	2001	506	4553355	11.1126850421283
White	Not Hispanic or Latino	60-64 years	Female	2002	547	4718079	11.5937015891425
White	Not Hispanic or Latino	60-64 years	Female	2003	661	4979577	13.2742198785158
White	Not Hispanic or Latino	60-64 years	Female	2004	613	5170611	11.8554654372568
White	Not Hispanic or Latino	60-64 years	Female	2005	637	5326772	11.9584618977497
White	Not Hispanic or Latino	60-64 years	Female	2006	670	5449501	12.2947036802085
White	Not Hispanic or Latino	60-64 years	Female	2007	704	5906519	11.9190338674945
White	Not Hispanic or Latino	60-64 years	Female	2008	814	6124499	13.290883058353
White	Not Hispanic or Latino	60-64 years	Female	2009	859	6392225	13.4382003136623
White	Not Hispanic or Latino	60-64 years	Female	2010	830	6624212	12.5297922228334
White	Not Hispanic or Latino	60-64 years	Female	2011	939	6975747	13.460923969863
White	Not Hispanic or Latino	60-64 years	Female	2012	955	6902560	13.8354465589578
White	Not Hispanic or Latino	60-64 years	Female	2013	1058	6975231	15.16795644474
White	Not Hispanic or Latino	60-64 years	Female	2014	1097	7093153	15.4656187452886
White	Not Hispanic or Latino	60-64 years	Female	2015	1206	7239722	16.6580981976932
White	Not Hispanic or Latino	60-64 years	Female	2016	1300	7349441	17.6884201124956
White	Not Hispanic or Latino	60-64 years	Female	2017	1394	7471715	18.6570285403017
White	Not Hispanic or Latino	60-64 years	Female	2018	1418	7550439	18.7803649562628
White	Not Hispanic or Latino	60-64 years	Female	2019	1562	7581734	20.6021472132892
White	Not Hispanic or Latino	60-64 years	Female	2020	1801	7604662	23.6828408678782
White	Not Hispanic or Latino	60-64 years	Female	2021	1881	7616608	24.6960326696608
White	Not Hispanic or Latino	60-64 years	Female	2022	1959	7493768	26.141722028224
White	Not Hispanic or Latino	60-64 years	Female	2023	1909	7465462	25.5710899070948
White	Not Hispanic or Latino	60-64 years	Male	2000	774	4113867	18.8144147586687
White	Not Hispanic or Latino	60-64 years	Male	2001	774	4231056	18.293305501038
White	Not Hispanic or Latino	60-64 years	Male	2002	886	4393249	20.1673067017144
White	Not Hispanic or Latino	60-64 years	Male	2003	980	4648582	21.0816976015482
White	Not Hispanic or Latino	60-64 years	Male	2004	1107	4836000	22.8908188585608
White	Not Hispanic or Latino	60-64 years	Male	2005	1172	4995868	23.4593868372823
White	Not Hispanic or Latino	60-64 years	Male	2006	1239	5127052	24.1659339519084
White	Not Hispanic or Latino	60-64 years	Male	2007	1329	5578839	23.8221608474451
White	Not Hispanic or Latino	60-64 years	Male	2008	1467	5800117	25.2925932356192
White	Not Hispanic or Latino	60-64 years	Male	2009	1619	6060669	26.7132225831835
White	Not Hispanic or Latino	60-64 years	Male	2010	1681	6288214	26.7325507687874
White	Not Hispanic or Latino	60-64 years	Male	2011	1771	6608141	26.8002755994462
White	Not Hispanic or Latino	60-64 years	Male	2012	2004	6527655	30.7001518922186
White	Not Hispanic or Latino	60-64 years	Male	2013	2104	6583471	31.958825367348
White	Not Hispanic or Latino	60-64 years	Male	2014	2269	6683927	33.9471092368304
White	Not Hispanic or Latino	60-64 years	Male	2015	2473	6814088	36.2924576260242
White	Not Hispanic or Latino	60-64 years	Male	2016	2647	6916690	38.2697504152998
White	Not Hispanic or Latino	60-64 years	Male	2017	2604	7031812	37.0317067634914
White	Not Hispanic or Latino	60-64 years	Male	2018	2890	7112293	40.6338715235719
White	Not Hispanic or Latino	60-64 years	Male	2019	3229	7151623	45.1505902925811
White	Not Hispanic or Latino	60-64 years	Male	2020	3774	7179085	52.5693733950775
White	Not Hispanic or Latino	60-64 years	Male	2021	3957	7387407	53.5641260864604
White	Not Hispanic or Latino	60-64 years	Male	2022	3974	7299922	54.4389378407057
White	Not Hispanic or Latino	60-64 years	Male	2023	3755	7235573	51.8963736527847
White	Not Hispanic or Latino	65-69 years	Female	2000	738	4101812	17.9920483922715
White	Not Hispanic or Latino	65-69 years	Female	2001	693	4063803	17.0529919880467
White	Not Hispanic or Latino	65-69 years	Female	2002	781	4062380	19.2251832669519
White	Not Hispanic or Latino	65-69 years	Female	2003	755	4117417	18.3367387855056
White	Not Hispanic or Latino	65-69 years	Female	2004	796	4198160	18.9606875393029
White	Not Hispanic or Latino	65-69 years	Female	2005	822	4255961	19.3140867597236
White	Not Hispanic or Latino	65-69 years	Female	2006	841	4353916	19.3159445427978
White	Not Hispanic or Latino	65-69 years	Female	2007	838	4516895	18.5525676377246
White	Not Hispanic or Latino	65-69 years	Female	2008	899	4775357	18.8258176299699
White	Not Hispanic or Latino	65-69 years	Female	2009	896	4965756	18.0435768491243
White	Not Hispanic or Latino	65-69 years	Female	2010	995	5090536	19.5460753052331
White	Not Hispanic or Latino	65-69 years	Female	2011	1060	5227581	20.2770650516941
White	Not Hispanic or Latino	65-69 years	Female	2012	1094	5674238	19.2801218419108
White	Not Hispanic or Latino	65-69 years	Female	2013	1264	5881599	21.4907544700004
White	Not Hispanic or Latino	65-69 years	Female	2014	1296	6123197	21.1654140802591
White	Not Hispanic or Latino	65-69 years	Female	2015	1533	6373883	24.051272983831
White	Not Hispanic or Latino	65-69 years	Female	2016	1665	6658443	25.0058459612855
White	Not Hispanic or Latino	65-69 years	Female	2017	1714	6587391	26.0194058618959
White	Not Hispanic or Latino	65-69 years	Female	2018	1778	6652125	26.7283011067892
White	Not Hispanic or Latino	65-69 years	Female	2019	1946	6763238	28.7732000559495
White	Not Hispanic or Latino	65-69 years	Female	2020	2326	6898198	33.7189509492189
White	Not Hispanic or Latino	65-69 years	Female	2021	2544	6968490	36.5071916584511
White	Not Hispanic or Latino	65-69 years	Female	2022	2628	6998820	37.5491868629283
White	Not Hispanic or Latino	65-69 years	Female	2023	2602	7134311	36.4716368546311
White	Not Hispanic or Latino	65-69 years	Male	2000	911	3605311	25.268277826795
White	Not Hispanic or Latino	65-69 years	Male	2001	955	3595859	26.558327231407
White	Not Hispanic or Latino	65-69 years	Male	2002	996	3612434	27.5714379833652
White	Not Hispanic or Latino	65-69 years	Male	2003	1141	3679382	31.0106425481236
White	Not Hispanic or Latino	65-69 years	Male	2004	1169	3769006	31.0161352887207
White	Not Hispanic or Latino	65-69 years	Male	2005	1137	3836589	29.6356998364954
White	Not Hispanic or Latino	65-69 years	Male	2006	1145	3935236	29.0960948720737
White	Not Hispanic or Latino	65-69 years	Male	2007	1236	4094688	30.1854500269618
White	Not Hispanic or Latino	65-69 years	Male	2008	1292	4344355	29.7397427236034
White	Not Hispanic or Latino	65-69 years	Male	2009	1449	4528274	31.9989470601823
White	Not Hispanic or Latino	65-69 years	Male	2010	1528	4654113	32.8311753496316
White	Not Hispanic or Latino	65-69 years	Male	2011	1642	4801082	34.2006239426862
White	Not Hispanic or Latino	65-69 years	Male	2012	1764	5232533	33.7121619682093
White	Not Hispanic or Latino	65-69 years	Male	2013	2027	5435950	37.288790367829
White	Not Hispanic or Latino	65-69 years	Male	2014	2172	5660062	38.3741379511391
White	Not Hispanic or Latino	65-69 years	Male	2015	2445	5890546	41.5071879584677
White	Not Hispanic or Latino	65-69 years	Male	2016	2753	6132295	44.8934697368603
White	Not Hispanic or Latino	65-69 years	Male	2017	2869	6052363	47.4029730206202
White	Not Hispanic or Latino	65-69 years	Male	2018	3057	6094585	50.1592807385573
White	Not Hispanic or Latino	65-69 years	Male	2019	3359	6184025	54.3173742020771
White	Not Hispanic or Latino	65-69 years	Male	2020	4022	6293104	63.9112272735362
White	Not Hispanic or Latino	65-69 years	Male	2021	4305	6512384	66.1048242855458
White	Not Hispanic or Latino	65-69 years	Male	2022	4500	6561101	68.5860498108473
White	Not Hispanic or Latino	65-69 years	Male	2023	4496	6685186	67.2531773985047
White	Not Hispanic or Latino	70-74 years	Female	2000	1216	4086093	29.7594792874269
White	Not Hispanic or Latino	70-74 years	Female	2001	1245	4017544	30.9890818868443
White	Not Hispanic or Latino	70-74 years	Female	2002	1311	3943356	33.2457936843643
White	Not Hispanic or Latino	70-74 years	Female	2003	1297	3864787	33.5594173753948
White	Not Hispanic or Latino	70-74 years	Female	2004	1296	3791896	34.1781525653657
White	Not Hispanic or Latino	70-74 years	Female	2005	1289	3757002	34.3092710624056
White	Not Hispanic or Latino	70-74 years	Female	2006	1193	3738990	31.9070123215093
White	Not Hispanic or Latino	70-74 years	Female	2007	1275	3740907	34.0826435941872
White	Not Hispanic or Latino	70-74 years	Female	2008	1229	3794292	32.3907595936212
White	Not Hispanic or Latino	70-74 years	Female	2009	1274	3871651	32.9058585084244
White	Not Hispanic or Latino	70-74 years	Female	2010	1255	3909774	32.0990420418162
White	Not Hispanic or Latino	70-74 years	Female	2011	1345	4025822	33.4093260953912
White	Not Hispanic or Latino	70-74 years	Female	2012	1351	4184931	32.282491634868
White	Not Hispanic or Latino	70-74 years	Female	2013	1584	4432560	35.7355568790947
White	Not Hispanic or Latino	70-74 years	Female	2014	1562	4607294	33.9027637480916
White	Not Hispanic or Latino	70-74 years	Female	2015	1756	4750284	36.96621086234
White	Not Hispanic or Latino	70-74 years	Female	2016	1979	4856799	40.7470022951331
White	Not Hispanic or Latino	70-74 years	Female	2017	2186	5278005	41.4171642505075
White	Not Hispanic or Latino	70-74 years	Female	2018	2367	5469235	43.278447534253
White	Not Hispanic or Latino	70-74 years	Female	2019	2603	5692824	45.7242310670416
White	Not Hispanic or Latino	70-74 years	Female	2020	3119	5924967	52.6416434049337
White	Not Hispanic or Latino	70-74 years	Female	2021	3508	6097584	57.5309827630091
White	Not Hispanic or Latino	70-74 years	Female	2022	3604	6005494	60.0117159387721
White	Not Hispanic or Latino	70-74 years	Female	2023	3405	6107042	55.7553067426096
White	Not Hispanic or Latino	70-74 years	Male	2000	1292	3288915	39.2834719048683
White	Not Hispanic or Latino	70-74 years	Male	2001	1256	3278268	38.3129140143515
White	Not Hispanic or Latino	70-74 years	Male	2002	1314	3245790	40.4832105589086
White	Not Hispanic or Latino	70-74 years	Male	2003	1330	3206546	41.4776522775597
White	Not Hispanic or Latino	70-74 years	Male	2004	1374	3166882	43.3865234006193
White	Not Hispanic or Latino	70-74 years	Male	2005	1306	3163365	41.2851504647741
White	Not Hispanic or Latino	70-74 years	Male	2006	1259	3170662	39.7077960375467
White	Not Hispanic or Latino	70-74 years	Male	2007	1292	3192895	40.4648446002765
White	Not Hispanic or Latino	70-74 years	Male	2008	1465	3258957	44.9530325192999
White	Not Hispanic or Latino	70-74 years	Male	2009	1455	3345358	43.4931029803088
White	Not Hispanic or Latino	70-74 years	Male	2010	1480	3391018	43.6447108213522
White	Not Hispanic or Latino	70-74 years	Male	2011	1508	3505670	43.0160283198362
White	Not Hispanic or Latino	70-74 years	Male	2012	1613	3658387	44.0904693789913
White	Not Hispanic or Latino	70-74 years	Male	2013	1852	3895724	47.5393020655467
White	Not Hispanic or Latino	70-74 years	Male	2014	2008	4054745	49.5222264285424
White	Not Hispanic or Latino	70-74 years	Male	2015	2200	4194407	52.4507993621029
White	Not Hispanic or Latino	70-74 years	Male	2016	2454	4301332	57.0520945604757
White	Not Hispanic or Latino	70-74 years	Male	2017	2855	4696082	60.7953608987237
White	Not Hispanic or Latino	70-74 years	Male	2018	3174	4875761	65.0975304162776
White	Not Hispanic or Latino	70-74 years	Male	2019	3620	5076365	71.3108690962923
White	Not Hispanic or Latino	70-74 years	Male	2020	4202	5275819	79.6464018193194
White	Not Hispanic or Latino	70-74 years	Male	2021	4760	5505091	86.4654190094224
White	Not Hispanic or Latino	70-74 years	Male	2022	4950	5389306	91.8485608351057
White	Not Hispanic or Latino	70-74 years	Male	2023	4925	5476006	89.9378123398696
White	Not Hispanic or Latino	75-79 years	Female	2000	2270	3725948	60.9240923383794
White	Not Hispanic or Latino	75-79 years	Female	2001	2300	3698950	62.1798077832899
White	Not Hispanic or Latino	75-79 years	Female	2002	2244	3667267	61.1899815312057
White	Not Hispanic or Latino	75-79 years	Female	2003	2437	3641215	66.9282094026307
White	Not Hispanic or Latino	75-79 years	Female	2004	2279	3577134	63.7102216467149
White	Not Hispanic or Latino	75-79 years	Female	2005	2311	3531686	65.4361684475913
White	Not Hispanic or Latino	75-79 years	Female	2006	2127	3486974	60.998447364391
White	Not Hispanic or Latino	75-79 years	Female	2007	1965	3427172	57.3359026042463
White	Not Hispanic or Latino	75-79 years	Female	2008	2038	3362728	60.6055559652758
White	Not Hispanic or Latino	75-79 years	Female	2009	2020	3303614	61.1451579996937
White	Not Hispanic or Latino	75-79 years	Female	2010	2026	3287271	61.6316695520388
White	Not Hispanic or Latino	75-79 years	Female	2011	1954	3270291	59.7500344770542
White	Not Hispanic or Latino	75-79 years	Female	2012	2010	3284732	61.1922068527965
White	Not Hispanic or Latino	75-79 years	Female	2013	2008	3340049	60.1188784954951
White	Not Hispanic or Latino	75-79 years	Female	2014	2089	3420345	61.075710198825
White	Not Hispanic or Latino	75-79 years	Female	2015	2261	3479260	64.9850830348982
White	Not Hispanic or Latino	75-79 years	Female	2016	2485	3573929	69.5313197324289
White	Not Hispanic or Latino	75-79 years	Female	2017	2703	3716831	72.7232419230253
White	Not Hispanic or Latino	75-79 years	Female	2018	3000	3943031	76.0836016759696
White	Not Hispanic or Latino	75-79 years	Female	2019	3224	4095254	78.7252756483481
White	Not Hispanic or Latino	75-79 years	Female	2020	3810	4218840	90.3091845151748
White	Not Hispanic or Latino	75-79 years	Female	2021	4248	4128920	102.884047160032
White	Not Hispanic or Latino	75-79 years	Female	2022	5007	4540665	110.270191700995
White	Not Hispanic or Latino	75-79 years	Female	2023	5041	4709083	107.048442340048
White	Not Hispanic or Latino	75-79 years	Male	2000	1664	2619131	63.5325228100465
White	Not Hispanic or Latino	75-79 years	Male	2001	1762	2630912	66.9729736304369
White	Not Hispanic or Latino	75-79 years	Male	2002	1760	2642321	66.608107039228
White	Not Hispanic or Latino	75-79 years	Male	2003	1897	2659135	71.3389880543861
White	Not Hispanic or Latino	75-79 years	Male	2004	1819	2654958	68.5133248812222
White	Not Hispanic or Latino	75-79 years	Male	2005	1877	2660667	70.546220177121
White	Not Hispanic or Latino	75-79 years	Male	2006	1763	2661067	66.2516201208012
White	Not Hispanic or Latino	75-79 years	Male	2007	1827	2644456	69.0879333972658
White	Not Hispanic or Latino	75-79 years	Male	2008	1834	2621514	69.9595729795836
White	Not Hispanic or Latino	75-79 years	Male	2009	1756	2597732	67.5974272942705
White	Not Hispanic or Latino	75-79 years	Male	2010	1792	2604993	68.7909717991565
White	Not Hispanic or Latino	75-79 years	Male	2011	1831	2621024	69.8581928284518
White	Not Hispanic or Latino	75-79 years	Male	2012	1850	2654999	69.6798755856405
White	Not Hispanic or Latino	75-79 years	Male	2013	1992	2722302	73.1733657764642
White	Not Hispanic or Latino	75-79 years	Male	2014	2117	2806684	75.4270876236869
White	Not Hispanic or Latino	75-79 years	Male	2015	2368	2869856	82.5128508189958
White	Not Hispanic or Latino	75-79 years	Male	2016	2497	2954863	84.5047638418431
White	Not Hispanic or Latino	75-79 years	Male	2017	2917	3089031	94.4309072974664
White	Not Hispanic or Latino	75-79 years	Male	2018	3179	3294887	96.4828232349091
White	Not Hispanic or Latino	75-79 years	Male	2019	3571	3426428	104.219321112249
White	Not Hispanic or Latino	75-79 years	Male	2020	4149	3539105	117.233029254571
White	Not Hispanic or Latino	75-79 years	Male	2021	4554	3515488	129.541048070709
White	Not Hispanic or Latino	75-79 years	Male	2022	5277	3876996	136.110535063745
White	Not Hispanic or Latino	75-79 years	Male	2023	5454	4045753	134.80803202766
White	Not Hispanic or Latino	80-84 years	Female	2000	3394	2702744	125.576081197479
White	Not Hispanic or Latino	80-84 years	Female	2001	3608	2779168	129.823026171862
White	Not Hispanic or Latino	80-84 years	Female	2002	3671	2840836	129.222524637114
White	Not Hispanic or Latino	80-84 years	Female	2003	3946	2871621	137.413676804843
White	Not Hispanic or Latino	80-84 years	Female	2004	3914	2919814	134.04963466851
White	Not Hispanic or Latino	80-84 years	Female	2005	4045	2937585	137.698143202665
White	Not Hispanic or Latino	80-84 years	Female	2006	3759	2925051	128.510579815531
White	Not Hispanic or Latino	80-84 years	Female	2007	3750	2912053	128.775128749374
White	Not Hispanic or Latino	80-84 years	Female	2008	3795	2900831	130.824580956285
White	Not Hispanic or Latino	80-84 years	Female	2009	3638	2860258	127.191323300206
White	Not Hispanic or Latino	80-84 years	Female	2010	3598	2838020	126.778528692539
White	Not Hispanic or Latino	80-84 years	Female	2011	3505	2810292	124.720135843535
White	Not Hispanic or Latino	80-84 years	Female	2012	3484	2772291	125.672232821158
White	Not Hispanic or Latino	80-84 years	Female	2013	3527	2723815	129.487501904498
White	Not Hispanic or Latino	80-84 years	Female	2014	3498	2682034	130.42340253703
White	Not Hispanic or Latino	80-84 years	Female	2015	3656	2666277	137.120036665358
White	Not Hispanic or Latino	80-84 years	Female	2016	3611	2666251	135.43361071407
White	Not Hispanic or Latino	80-84 years	Female	2017	4007	2679545	149.540313747297
White	Not Hispanic or Latino	80-84 years	Female	2018	4273	2732446	156.380034591717
White	Not Hispanic or Latino	80-84 years	Female	2019	4657	2794000	166.678596993558
White	Not Hispanic or Latino	80-84 years	Female	2020	5357	2838947	188.696724524974
White	Not Hispanic or Latino	80-84 years	Female	2021	5604	2741242	204.432881153871
White	Not Hispanic or Latino	80-84 years	Female	2022	6361	2920664	217.792940235508
White	Not Hispanic or Latino	80-84 years	Female	2023	6822	3037628	224.583128678034
White	Not Hispanic or Latino	80-84 years	Male	2000	1903	1606270	118.47323301811
White	Not Hispanic or Latino	80-84 years	Male	2001	1970	1681282	117.172490991993
White	Not Hispanic or Latino	80-84 years	Male	2002	2073	1737354	119.319378779454
White	Not Hispanic or Latino	80-84 years	Male	2003	2215	1773800	124.873153681362
White	Not Hispanic or Latino	80-84 years	Male	2004	2323	1818671	127.730634072903
White	Not Hispanic or Latino	80-84 years	Male	2005	2403	1851696	129.772921689089
White	Not Hispanic or Latino	80-84 years	Male	2006	2406	1867182	128.857283328567
White	Not Hispanic or Latino	80-84 years	Male	2007	2317	1889185	122.645479399847
White	Not Hispanic or Latino	80-84 years	Male	2008	2395	1912346	125.238842761718
White	Not Hispanic or Latino	80-84 years	Male	2009	2454	1921250	127.729342875732
White	Not Hispanic or Latino	80-84 years	Male	2010	2404	1930668	124.516488593585
White	Not Hispanic or Latino	80-84 years	Male	2011	2507	1955849	128.179629409019
White	Not Hispanic or Latino	80-84 years	Male	2012	2533	1957694	129.386921551581
White	Not Hispanic or Latino	80-84 years	Male	2013	2629	1954228	134.528826728509
White	Not Hispanic or Latino	80-84 years	Male	2014	2665	1946464	136.914939089549
White	Not Hispanic or Latino	80-84 years	Male	2015	2798	1957509	142.93676299828
White	Not Hispanic or Latino	80-84 years	Male	2016	2924	1976253	147.956764645013
White	Not Hispanic or Latino	80-84 years	Male	2017	3342	2006679	166.543826890101
White	Not Hispanic or Latino	80-84 years	Male	2018	3555	2063839	172.251808401721
White	Not Hispanic or Latino	80-84 years	Male	2019	3899	2121021	183.826562773306
White	Not Hispanic or Latino	80-84 years	Male	2020	4578	2165823	211.374613714971
White	Not Hispanic or Latino	80-84 years	Male	2021	4915	2113729	232.527443205823
White	Not Hispanic or Latino	80-84 years	Male	2022	5607	2222327	252.303103908651
White	Not Hispanic or Latino	80-84 years	Male	2023	5977	2359471	253.319494073036
