Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	65-69 years	I15.9	Male	2022	6	6561101	0.091448066414463
White	Not Hispanic or Latino	70-74 years	I10	Female	2000	342	4086093	8.36985354958881
White	Not Hispanic or Latino	70-74 years	I10	Female	2001	326	4017544	8.1144101968765
White	Not Hispanic or Latino	70-74 years	I10	Female	2002	348	3943356	8.82497040591821
White	Not Hispanic or Latino	70-74 years	I10	Female	2003	340	3864787	8.79738003672647
White	Not Hispanic or Latino	70-74 years	I10	Female	2004	384	3791896	10.1268600193676
White	Not Hispanic or Latino	70-74 years	I10	Female	2005	373	3757002	9.92812886445096
White	Not Hispanic or Latino	70-74 years	I10	Female	2006	365	3738990	9.76199454933017
White	Not Hispanic or Latino	70-74 years	I10	Female	2007	346	3740907	9.24909386948138
White	Not Hispanic or Latino	70-74 years	I10	Female	2008	369	3794292	9.72513449149407
White	Not Hispanic or Latino	70-74 years	I10	Female	2009	408	3871651	10.5381399304844
White	Not Hispanic or Latino	70-74 years	I10	Female	2010	396	3909774	10.1284626681747
White	Not Hispanic or Latino	70-74 years	I10	Female	2011	474	4025822	11.7739929882643
White	Not Hispanic or Latino	70-74 years	I10	Female	2012	432	4184931	10.3227508410533
White	Not Hispanic or Latino	70-74 years	I10	Female	2013	501	4432560	11.3027234825925
White	Not Hispanic or Latino	70-74 years	I10	Female	2014	493	4607294	10.700424153527
White	Not Hispanic or Latino	70-74 years	I10	Female	2015	503	4750284	10.5888405830051
White	Not Hispanic or Latino	70-74 years	I10	Female	2016	606	4856799	12.477353911496
White	Not Hispanic or Latino	70-74 years	I10	Female	2017	615	5278005	11.6521299240906
White	Not Hispanic or Latino	70-74 years	I10	Female	2018	699	5469235	12.7805808307743
White	Not Hispanic or Latino	70-74 years	I10	Female	2019	721	5692824	12.6650674603676
White	Not Hispanic or Latino	70-74 years	I10	Female	2020	806	5924967	13.603451293484
White	Not Hispanic or Latino	70-74 years	I10	Female	2021	934	6097584	15.3175421609608
White	Not Hispanic or Latino	70-74 years	I10	Female	2022	863	6005494	14.3701750430522
White	Not Hispanic or Latino	70-74 years	I10	Male	2000	340	3288915	10.337755764439
White	Not Hispanic or Latino	70-74 years	I10	Male	2001	296	3278268	9.02915807981532
White	Not Hispanic or Latino	70-74 years	I10	Male	2002	337	3245790	10.3826803336014
White	Not Hispanic or Latino	70-74 years	I10	Male	2003	332	3206546	10.3538199670299
White	Not Hispanic or Latino	70-74 years	I10	Male	2004	334	3166882	10.5466512487677
White	Not Hispanic or Latino	70-74 years	I10	Male	2005	337	3163365	10.6532126390726
White	Not Hispanic or Latino	70-74 years	I10	Male	2006	356	3170662	11.2279391496161
White	Not Hispanic or Latino	70-74 years	I10	Male	2007	331	3192895	10.3667674633835
White	Not Hispanic or Latino	70-74 years	I10	Male	2008	411	3258957	12.6113968364725
White	Not Hispanic or Latino	70-74 years	I10	Male	2009	407	3345358	12.1661119676878
White	Not Hispanic or Latino	70-74 years	I10	Male	2010	446	3391018	13.1523925853534
White	Not Hispanic or Latino	70-74 years	I10	Male	2011	452	3505670	12.8933984088634
White	Not Hispanic or Latino	70-74 years	I10	Male	2012	501	3658387	13.6945599249068
White	Not Hispanic or Latino	70-74 years	I10	Male	2013	547	3895724	14.0410357612603
White	Not Hispanic or Latino	70-74 years	I10	Male	2014	580	4054745	14.3042287492802
White	Not Hispanic or Latino	70-74 years	I10	Male	2015	610	4194407	14.5431761867649
White	Not Hispanic or Latino	70-74 years	I10	Male	2016	688	4301332	15.9950452557487
White	Not Hispanic or Latino	70-74 years	I10	Male	2017	781	4696082	16.6308850654652
White	Not Hispanic or Latino	70-74 years	I10	Male	2018	857	4875761	17.5767434047731
White	Not Hispanic or Latino	70-74 years	I10	Male	2019	899	5076365	17.7095224634162
White	Not Hispanic or Latino	70-74 years	I10	Male	2020	1035	5275819	19.6178072068052
White	Not Hispanic or Latino	70-74 years	I10	Male	2021	1126	5505091	20.4537944967667
White	Not Hispanic or Latino	70-74 years	I10	Male	2022	1221	5389306	22.6559783393261
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2000	179	4086093	4.380712822738
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2001	162	4017544	4.03231426961348
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2002	193	3943356	4.89430829983395
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2003	186	3864787	4.81268437303272
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2004	171	3791896	4.50961735237464
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2005	191	3757002	5.08384078581805
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2006	163	3738990	4.35946605901594
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2007	184	3740907	4.91859327163172
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2008	154	3794292	4.05872821596229
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2009	178	3871651	4.59752183241723
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2010	157	3909774	4.01557737096824
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2011	175	4025822	4.34693833954904
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2012	199	4184931	4.75515605872594
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2013	219	4432560	4.94071146245059
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2014	203	4607294	4.40605700439347
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2015	242	4750284	5.0944322486824
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2016	258	4856799	5.31214077420128
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2017	340	5278005	6.44182792551352
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2018	374	5469235	6.83825068771044
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2019	441	5692824	7.74659466022487
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2020	540	5924967	9.11397481201161
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2021	597	6097584	9.7907630300788
White	Not Hispanic or Latino	70-74 years	I11.0	Female	2022	675	6005494	11.2397081738821
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2000	170	3288915	5.16887788221952
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2001	178	3278268	5.42969641286191
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2002	147	3245790	4.52894364700119
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2003	158	3206546	4.92742034575521
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2004	176	3166882	5.55751682569796
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2005	186	3163365	5.87981469100151
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2006	158	3170662	4.983186476515
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2007	160	3192895	5.01112626628812
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2008	173	3258957	5.30844684357603
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2009	165	3345358	4.93220755446801
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2010	170	3391018	5.01324381056072
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2011	170	3505670	4.84928701218312
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2012	162	3658387	4.42818105356268
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2013	200	3895724	5.13383391636574
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2014	239	4054745	5.89432874323786
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2015	287	4194407	6.8424451895107
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2016	304	4301332	7.06757813626105
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2017	364	4696082	7.75114233524883
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2018	482	4875761	9.88563631400308
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2019	542	5076365	10.6769312293344
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2020	674	5275819	12.7752676882964
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2021	763	5505091	13.8598980470986
White	Not Hispanic or Latino	70-74 years	I11.0	Male	2022	812	5389306	15.0668750299204
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2000	393	4086093	9.61798960522925
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2001	452	4017544	11.2506546287981
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2002	468	3943356	11.8680636493383
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2003	475	3864787	12.2904574042502
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2004	440	3791896	11.6036937721921
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2005	418	3757002	11.1258924003767
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2006	377	3738990	10.0829368358835
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2007	454	3740907	12.1360942680478
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2008	472	3794292	12.4397384281442
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2009	446	3871651	11.5196333553825
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2010	451	3909774	11.5351935943101
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2011	424	4025822	10.532010605536
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2012	476	4184931	11.3741421304198
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2013	558	4432560	12.5886620824084
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2014	526	4607294	11.4166797256698
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2015	650	4750284	13.6833924034858
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2016	716	4856799	14.7422201330547
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2017	730	5278005	13.830983487132
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2018	756	5469235	13.822774117404
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2019	890	5692824	15.6337171147395
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2020	1087	5924967	18.3460937419567
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2021	1121	6097584	18.3843305807677
White	Not Hispanic or Latino	70-74 years	I11.9	Female	2022	1218	6005494	20.2814289715384
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2000	511	3288915	15.5370388106716
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2001	508	3278268	15.4959875153587
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2002	527	3245790	16.2364170202016
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2003	549	3206546	17.1212263912634
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2004	579	3166882	18.2829672845404
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2005	513	3163365	16.2169082606655
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2006	503	3170662	15.8641949220699
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2007	522	3192895	16.348799443765
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2008	592	3258957	18.1653209907342
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2009	605	3345358	18.0847610330494
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2010	601	3391018	17.7232913538058
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2011	607	3505670	17.3148071552656
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2012	656	3658387	17.931399821834
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2013	807	3895724	20.7150198525358
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2014	831	4054745	20.494507052848
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2015	922	4194407	21.9816531872086
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2016	976	4301332	22.6906455953644
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2017	1180	4696082	25.1273295483341
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2018	1260	4875761	25.8421198249873
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2019	1448	5076365	28.5243476385169
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2020	1677	5275819	31.786533995954
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2021	1901	5505091	34.5316725917882
White	Not Hispanic or Latino	70-74 years	I11.9	Male	2022	1978	5389306	36.7023138044119
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2000	212	4086093	5.18833027050535
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2001	223	4017544	5.55065482792472
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2002	235	3943356	5.95939093503097
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2003	228	3864787	5.89941955404011
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2004	236	3791896	6.22379938690302
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2005	241	3757002	6.41468915906885
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2006	227	3738990	6.07115825396698
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2007	227	3740907	6.06804713402391
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2008	188	3794292	4.95481106883708
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2009	189	3871651	4.88163835015088
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2010	198	3909774	5.06423133408734
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2011	209	4025822	5.19148635980428
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2012	169	4184931	4.03829836143057
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2013	219	4432560	4.94071146245059
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2014	233	4607294	5.05719843361418
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2015	257	4750284	5.41020284260899
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2016	267	4856799	5.49744801051063
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2017	297	5278005	5.62712615846328
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2018	315	5469235	5.759489215585
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2019	300	5692824	5.26979228586726
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2020	329	5924967	5.55277354287374
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2021	450	6097584	7.37997213322523
White	Not Hispanic or Latino	70-74 years	I12.0	Female	2022	409	6005494	6.81043058239672
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2000	190	3288915	5.77698116248064
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2001	208	3278268	6.34481378581617
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2002	225	3245790	6.93205660255285
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2003	217	3206546	6.76740642423343
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2004	211	3166882	6.66270483080835
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2005	200	3163365	6.32238138817367
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2006	186	3170662	5.86628281412525
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2007	226	3192895	7.07821585113197
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2008	218	3258957	6.68925671618251
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2009	228	3345358	6.81541407526489
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2010	199	3391018	5.86844422530343
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2011	187	3505670	5.33421571340143
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2012	209	3658387	5.71290024811481
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2013	213	3895724	5.46753312092951
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2014	241	4054745	5.94365366995952
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2015	253	4194407	6.03184192664184
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2016	308	4301332	7.16057258542238
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2017	323	4696082	6.87807410517959
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2018	305	4875761	6.25543376715963
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2019	398	5076365	7.84025577357026
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2020	389	5275819	7.37326280526303
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2021	475	5505091	8.62837689694866
White	Not Hispanic or Latino	70-74 years	I12.0	Male	2022	449	5389306	8.33131390201262
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2000	4	4086093	0.097893023971799
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2001	10	4017544	0.248908288247745
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2002	10	3943356	0.253591103618339
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2003	4	3864787	0.10349858866737
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2004	10	3791896	0.263720313004365
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2005	4	3757002	0.106467869860064
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2006	4	3738990	0.10698076218444
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2007	4	3740907	0.106925940687646
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2008	4	3794292	0.105421512102917
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2009	10	3871651	0.258287743394226
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2010	4	3909774	0.102307703718936
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2011	4	4025822	0.0993585906182638
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2012	10	4184931	0.238952565765123
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2013	4	4432560	0.0902413052502391
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2014	4	4607294	0.086818857229428
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2015	15	4750284	0.315770593926595
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2016	4	4856799	0.0823587716930431
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2017	14	5278005	0.26525173810938
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2018	15	5469235	0.274261391218333
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2019	24	5692824	0.421583382869381
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2020	25	5924967	0.421943278333871
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2021	32	6097584	0.524798018362683
White	Not Hispanic or Latino	70-74 years	I12.9	Female	2022	23	6005494	0.382982648887835
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2000	4	3288915	0.121620656052224
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2001	4	3278268	0.122015649727234
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2002	4	3245790	0.123236561823162
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2003	4	3206546	0.124744818879879
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2004	4	3166882	0.126307200584044
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2005	4	3163365	0.126447627763473
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2006	4	3170662	0.126156619658608
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2007	4	3192895	0.125278156657203
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2008	4	3258957	0.122738655342798
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2009	4	3345358	0.119568667987103
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2010	4	3391018	0.117958677895546
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2011	4	3505670	0.114100870874897
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2012	4	3658387	0.109337803791671
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2013	4	3895724	0.102676678327315
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2014	4	4054745	0.0986498534433115
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2015	10	4194407	0.238412724373195
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2016	13	4301332	0.302231959774321
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2017	14	4696082	0.298120859048032
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2018	20	4875761	0.410192378174402
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2019	20	5076365	0.39398270218946
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2020	18	5275819	0.341179255770526
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2021	22	5505091	0.399630087858675
White	Not Hispanic or Latino	70-74 years	I12.9	Male	2022	31	5389306	0.575213209270359
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2000	4	4086093	0.097893023971799
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2004	4	3791896	0.105488125201746
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2005	4	3757002	0.106467869860064
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2006	4	3738990	0.10698076218444
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2007	4	3740907	0.106925940687646
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2008	4	3794292	0.105421512102917
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2009	4	3871651	0.103315097357691
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2010	4	3909774	0.102307703718936
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2011	4	4025822	0.0993585906182638
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2012	4	4184931	0.095581026306049
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2013	4	4432560	0.0902413052502391
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2014	4	4607294	0.086818857229428
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2015	4	4750284	0.0842054917137586
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2016	4	4856799	0.0823587716930431
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2017	20	5278005	0.378931054441972
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2018	28	5469235	0.511954596940888
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2019	19	5692824	0.33375351143826
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2020	34	5924967	0.573842858534064
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2021	28	6097584	0.459198266067347
White	Not Hispanic or Latino	70-74 years	I13.0	Female	2022	43	6005494	0.716011039225083
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2000	4	3288915	0.121620656052224
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2002	4	3245790	0.123236561823162
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2004	4	3166882	0.126307200584044
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2005	4	3163365	0.126447627763473
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2006	4	3170662	0.126156619658608
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2007	4	3192895	0.125278156657203
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2008	4	3258957	0.122738655342798
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2009	4	3345358	0.119568667987103
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2010	4	3391018	0.117958677895546
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2011	4	3505670	0.114100870874897
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2012	4	3658387	0.109337803791671
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2013	4	3895724	0.102676678327315
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2014	4	4054745	0.0986498534433115
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2015	11	4194407	0.262253996810515
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2016	14	4301332	0.325480572064653
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2017	21	4696082	0.447181288572048
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2018	29	4875761	0.594778948352883
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2019	41	5076365	0.807664539488394
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2020	47	5275819	0.89085694562304
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2021	60	5505091	1.08990023961457
White	Not Hispanic or Latino	70-74 years	I13.0	Male	2022	55	5389306	1.02053956483451
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2000	25	4086093	0.611831399823744
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2001	25	4017544	0.622270720619364
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2002	18	3943356	0.456463986513011
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2003	25	3864787	0.646866179171064
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2004	16	3791896	0.421952500806984
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2005	20	3757002	0.53233934930032
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2006	16	3738990	0.427923048737761
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2007	19	3740907	0.507898218266319
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2008	14	3794292	0.368975292360208
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2009	22	3871651	0.568233035467298
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2010	24	3909774	0.613846222313617
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2011	20	4025822	0.496792953091319
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2012	19	4184931	0.454009874953733
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2013	33	4432560	0.744490768314473
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2014	38	4607294	0.824779143679565
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2015	29	4750284	0.61048981492475
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2016	48	4856799	0.988305260316517
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2017	64	5278005	1.21257937421431
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2018	57	5469235	1.04219328662967
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2019	70	5692824	1.22961820003569
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2020	85	5924967	1.43460714633516
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2021	106	6097584	1.73839343582639
White	Not Hispanic or Latino	70-74 years	I13.1	Female	2022	138	6005494	2.29789589332701
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2000	36	3288915	1.09458590447002
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2001	25	3278268	0.762597810795213
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2002	27	3245790	0.831846792306341
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2003	21	3206546	0.654910299119364
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2004	26	3166882	0.820996803796289
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2005	24	3163365	0.75868576658084
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2006	19	3170662	0.599243943378386
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2007	25	3192895	0.782988479107518
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2008	27	3258957	0.828485923563889
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2009	17	3345358	0.508166838945189
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2010	30	3391018	0.884690084216598
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2011	36	3505670	1.02690783787407
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2012	36	3658387	0.984040234125039
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2013	36	3895724	0.924090104945833
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2014	46	4054745	1.13447331459808
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2015	51	4194407	1.21590489430329
