Race	Hispanic Origin	Age_groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	55-59 years	Male	2007	1275	6838462	18.6445431735966
White	Not Hispanic or Latino	55-59 years	Male	2008	1400	6913901	20.2490605520675
White	Not Hispanic or Latino	55-59 years	Male	2009	1504	7036638	21.3738435883727
White	Not Hispanic or Latino	55-59 years	Male	2010	1568	7146083	21.9420905130825
White	Not Hispanic or Latino	55-59 years	Male	2011	1657	7299446	22.700352876095
White	Not Hispanic or Latino	55-59 years	Male	2012	1822	7426243	24.5346132627225
White	Not Hispanic or Latino	55-59 years	Male	2013	1963	7524979	26.0864515369412
White	Not Hispanic or Latino	55-59 years	Male	2014	1973	7567749	26.0711606582089
White	Not Hispanic or Latino	55-59 years	Male	2015	2053	7603227	27.0016928338454
White	Not Hispanic or Latino	55-59 years	Male	2016	2285	7624881	29.9676808070841
White	Not Hispanic or Latino	55-59 years	Male	2017	2272	7558976	30.0569812630706
White	Not Hispanic or Latino	55-59 years	Male	2018	2320	7462883	31.0871817232027
White	Not Hispanic or Latino	55-59 years	Male	2019	2378	7369813	32.2667617210912
White	Not Hispanic or Latino	55-59 years	Male	2020	2666	7199900	37.0282920596119
White	Not Hispanic or Latino	55-59 years	Male	2021	2693	7170652	37.5558596345214
White	Not Hispanic or Latino	55-59 years	Male	2022	2607	6905917	37.7502365000912
White	Not Hispanic or Latino	60-64 years	Female	1999	490	4417711	11.0917169547759
White	Not Hispanic or Latino	60-64 years	Female	2000	477	4438847	10.7460338236483
White	Not Hispanic or Latino	60-64 years	Female	2001	508	4553355	11.1566086984213
White	Not Hispanic or Latino	60-64 years	Female	2002	548	4718079	11.6148966560331
White	Not Hispanic or Latino	60-64 years	Female	2003	660	4979577	13.2541378514681
White	Not Hispanic or Latino	60-64 years	Female	2004	615	5170611	11.8941455855024
White	Not Hispanic or Latino	60-64 years	Female	2005	637	5326772	11.9584618977497
White	Not Hispanic or Latino	60-64 years	Female	2006	671	5449501	12.3130539842088
White	Not Hispanic or Latino	60-64 years	Female	2007	705	5906519	11.9359643133291
White	Not Hispanic or Latino	60-64 years	Female	2008	813	6124499	13.274555192188
White	Not Hispanic or Latino	60-64 years	Female	2009	859	6392225	13.4382003136623
White	Not Hispanic or Latino	60-64 years	Female	2010	836	6624212	12.6203690340828
White	Not Hispanic or Latino	60-64 years	Female	2011	947	6975747	13.5756070281792
White	Not Hispanic or Latino	60-64 years	Female	2012	952	6902560	13.7919844231705
White	Not Hispanic or Latino	60-64 years	Female	2013	1060	6975231	15.1966293302688
White	Not Hispanic or Latino	60-64 years	Female	2014	1101	7093153	15.5220111563926
White	Not Hispanic or Latino	60-64 years	Female	2015	1206	7239722	16.6580981976932
White	Not Hispanic or Latino	60-64 years	Female	2016	1302	7349441	17.7156330665149
White	Not Hispanic or Latino	60-64 years	Female	2017	1390	7471715	18.6034933077613
White	Not Hispanic or Latino	60-64 years	Female	2018	1410	7550439	18.6744108521372
White	Not Hispanic or Latino	60-64 years	Female	2019	1556	7581734	20.523009643968
White	Not Hispanic or Latino	60-64 years	Female	2020	1798	7604662	23.6433913828123
White	Not Hispanic or Latino	60-64 years	Female	2021	1876	7616608	24.6303866498053
White	Not Hispanic or Latino	60-64 years	Female	2022	1970	7493768	26.2885106664631
White	Not Hispanic or Latino	60-64 years	Male	1999	705	4089994	17.2371891010109
White	Not Hispanic or Latino	60-64 years	Male	2000	771	4113867	18.7414906704568
White	Not Hispanic or Latino	60-64 years	Male	2001	776	4231056	18.3405750242965
White	Not Hispanic or Latino	60-64 years	Male	2002	884	4393249	20.1217823073539
White	Not Hispanic or Latino	60-64 years	Male	2003	984	4648582	21.1677453468606
White	Not Hispanic or Latino	60-64 years	Male	2004	1112	4836000	22.9942100909843
White	Not Hispanic or Latino	60-64 years	Male	2005	1174	4995868	23.4994199206224
White	Not Hispanic or Latino	60-64 years	Male	2006	1238	5127052	24.1464295661522
White	Not Hispanic or Latino	60-64 years	Male	2007	1329	5578839	23.8221608474451
White	Not Hispanic or Latino	60-64 years	Male	2008	1476	5800117	25.4477625192733
White	Not Hispanic or Latino	60-64 years	Male	2009	1623	6060669	26.7792218977806
White	Not Hispanic or Latino	60-64 years	Male	2010	1688	6288214	26.8438701354629
White	Not Hispanic or Latino	60-64 years	Male	2011	1775	6608141	26.8608069954924
White	Not Hispanic or Latino	60-64 years	Male	2012	2006	6527655	30.7307907663625
White	Not Hispanic or Latino	60-64 years	Male	2013	2109	6583471	32.0347731462628
White	Not Hispanic or Latino	60-64 years	Male	2014	2264	6683927	33.8723029141401
White	Not Hispanic or Latino	60-64 years	Male	2015	2473	6814088	36.2924576260242
White	Not Hispanic or Latino	60-64 years	Male	2016	2644	6916690	38.2263770676436
White	Not Hispanic or Latino	60-64 years	Male	2017	2599	7031812	36.9606013357581
White	Not Hispanic or Latino	60-64 years	Male	2018	2884	7112293	40.5495105446303
White	Not Hispanic or Latino	60-64 years	Male	2019	3224	7151623	45.0806760926855
White	Not Hispanic or Latino	60-64 years	Male	2020	3771	7179085	52.5275853399145
White	Not Hispanic or Latino	60-64 years	Male	2021	3956	7387407	53.5505895370324
White	Not Hispanic or Latino	60-64 years	Male	2022	3985	7299922	54.5896243822879
White	Not Hispanic or Latino	65-69 years	Female	1999	752	4128908	18.2130480989162
White	Not Hispanic or Latino	65-69 years	Female	2000	737	4101812	17.9676689229053
White	Not Hispanic or Latino	65-69 years	Female	2001	694	4063803	17.0775994800929
White	Not Hispanic or Latino	65-69 years	Female	2002	784	4062380	19.2990316021642
White	Not Hispanic or Latino	65-69 years	Female	2003	755	4117417	18.3367387855056
White	Not Hispanic or Latino	65-69 years	Female	2004	797	4198160	18.9845074985232
White	Not Hispanic or Latino	65-69 years	Female	2005	825	4255961	19.3845761274598
White	Not Hispanic or Latino	65-69 years	Female	2006	843	4353916	19.3618802016392
White	Not Hispanic or Latino	65-69 years	Female	2007	847	4516895	18.7518195574615
White	Not Hispanic or Latino	65-69 years	Female	2008	900	4775357	18.8467584727173
White	Not Hispanic or Latino	65-69 years	Female	2009	903	4965756	18.1845422932581
White	Not Hispanic or Latino	65-69 years	Female	2010	1006	5090536	19.762162569914
White	Not Hispanic or Latino	65-69 years	Female	2011	1068	5227581	20.4300995049144
White	Not Hispanic or Latino	65-69 years	Female	2012	1097	5674238	19.3329923771262
White	Not Hispanic or Latino	65-69 years	Female	2013	1266	5881599	21.524758828339
White	Not Hispanic or Latino	65-69 years	Female	2014	1298	6123197	21.1980767563088
White	Not Hispanic or Latino	65-69 years	Female	2015	1525	6373883	23.9257607960485
White	Not Hispanic or Latino	65-69 years	Female	2016	1666	6658443	25.0208644873884
White	Not Hispanic or Latino	65-69 years	Female	2017	1714	6587391	26.0194058618959
White	Not Hispanic or Latino	65-69 years	Female	2018	1769	6652125	26.5930059943251
White	Not Hispanic or Latino	65-69 years	Female	2019	1946	6763238	28.7732000559495
White	Not Hispanic or Latino	65-69 years	Female	2020	2326	6898198	33.7189509492189
White	Not Hispanic or Latino	65-69 years	Female	2021	2537	6968490	36.4067394801456
White	Not Hispanic or Latino	65-69 years	Female	2022	2644	6998820	37.7777968286082
White	Not Hispanic or Latino	65-69 years	Male	1999	914	3619643	25.2511090182098
White	Not Hispanic or Latino	65-69 years	Male	2000	913	3605311	25.3237515432094
White	Not Hispanic or Latino	65-69 years	Male	2001	960	3595859	26.6973760650793
White	Not Hispanic or Latino	65-69 years	Male	2002	1000	3612434	27.6821666499651
White	Not Hispanic or Latino	65-69 years	Male	2003	1143	3679382	31.0649995026339
White	Not Hispanic or Latino	65-69 years	Male	2004	1172	3769006	31.0957318720108
White	Not Hispanic or Latino	65-69 years	Male	2005	1134	3836589	29.5575053778239
White	Not Hispanic or Latino	65-69 years	Male	2006	1147	3935236	29.1469177452127
White	Not Hispanic or Latino	65-69 years	Male	2007	1242	4094688	30.3319813377723
White	Not Hispanic or Latino	65-69 years	Male	2008	1300	4344355	29.9238897373718
White	Not Hispanic or Latino	65-69 years	Male	2009	1451	4528274	32.0431139988437
White	Not Hispanic or Latino	65-69 years	Male	2010	1531	4654113	32.895634463538
White	Not Hispanic or Latino	65-69 years	Male	2011	1645	4801082	34.2631098573197
White	Not Hispanic or Latino	65-69 years	Male	2012	1764	5232533	33.7121619682093
White	Not Hispanic or Latino	65-69 years	Male	2013	2028	5435950	37.3071864163578
White	Not Hispanic or Latino	65-69 years	Male	2014	2167	5660062	38.2857996961871
White	Not Hispanic or Latino	65-69 years	Male	2015	2442	5890546	41.456258893488
White	Not Hispanic or Latino	65-69 years	Male	2016	2751	6132295	44.8608555198339
White	Not Hispanic or Latino	65-69 years	Male	2017	2872	6052363	47.4525404375118
White	Not Hispanic or Latino	65-69 years	Male	2018	3052	6094585	50.0772406980951
White	Not Hispanic or Latino	65-69 years	Male	2019	3357	6184025	54.2850328063033
White	Not Hispanic or Latino	65-69 years	Male	2020	4025	6293104	63.9588985022336
White	Not Hispanic or Latino	65-69 years	Male	2021	4302	6512384	66.0587582059043
White	Not Hispanic or Latino	65-69 years	Male	2022	4514	6561101	68.799428632481
White	Not Hispanic or Latino	70-74 years	Female	1999	1265	4138627	30.5656924385793
White	Not Hispanic or Latino	70-74 years	Female	2000	1215	4086093	29.7350060314339
White	Not Hispanic or Latino	70-74 years	Female	2001	1246	4017544	31.0139727156691
White	Not Hispanic or Latino	70-74 years	Female	2002	1313	3943356	33.296511905088
White	Not Hispanic or Latino	70-74 years	Female	2003	1298	3864787	33.5852920225617
White	Not Hispanic or Latino	70-74 years	Female	2004	1302	3791896	34.3363847531683
White	Not Hispanic or Latino	70-74 years	Female	2005	1289	3757002	34.3092710624056
White	Not Hispanic or Latino	70-74 years	Female	2006	1189	3738990	31.8000315593248
White	Not Hispanic or Latino	70-74 years	Female	2007	1276	3740907	34.1093750793591
White	Not Hispanic or Latino	70-74 years	Female	2008	1236	3794292	32.5752472398013
White	Not Hispanic or Latino	70-74 years	Female	2009	1279	3871651	33.0350023801216
White	Not Hispanic or Latino	70-74 years	Female	2010	1255	3909774	32.0990420418162
White	Not Hispanic or Latino	70-74 years	Female	2011	1344	4025822	33.3844864477366
White	Not Hispanic or Latino	70-74 years	Female	2012	1354	4184931	32.3541774045976
White	Not Hispanic or Latino	70-74 years	Female	2013	1579	4432560	35.6227552475319
White	Not Hispanic or Latino	70-74 years	Female	2014	1553	4607294	33.7074213193254
White	Not Hispanic or Latino	70-74 years	Female	2015	1749	4750284	36.8188512518409
White	Not Hispanic or Latino	70-74 years	Female	2016	1975	4856799	40.66464352344
White	Not Hispanic or Latino	70-74 years	Female	2017	2186	5278005	41.4171642505075
White	Not Hispanic or Latino	70-74 years	Female	2018	2367	5469235	43.278447534253
White	Not Hispanic or Latino	70-74 years	Female	2019	2602	5692824	45.7066650927554
White	Not Hispanic or Latino	70-74 years	Female	2020	3119	5924967	52.6416434049337
White	Not Hispanic or Latino	70-74 years	Female	2021	3501	6097584	57.4161831964923
White	Not Hispanic or Latino	70-74 years	Female	2022	3614	6005494	60.1782301339407
White	Not Hispanic or Latino	70-74 years	Male	1999	1216	3298619	36.8639118370445
White	Not Hispanic or Latino	70-74 years	Male	2000	1293	3288915	39.3138770688814
White	Not Hispanic or Latino	70-74 years	Male	2001	1258	3278268	38.3739218392151
White	Not Hispanic or Latino	70-74 years	Male	2002	1311	3245790	40.3907831375412
White	Not Hispanic or Latino	70-74 years	Male	2003	1326	3206546	41.3529074586798
White	Not Hispanic or Latino	70-74 years	Male	2004	1372	3166882	43.3233698003273
White	Not Hispanic or Latino	70-74 years	Male	2005	1303	3163365	41.1903147439515
White	Not Hispanic or Latino	70-74 years	Male	2006	1261	3170662	39.770874347376
White	Not Hispanic or Latino	70-74 years	Male	2007	1296	3192895	40.5901227569338
White	Not Hispanic or Latino	70-74 years	Male	2008	1463	3258957	44.8916631916285
White	Not Hispanic or Latino	70-74 years	Male	2009	1458	3345358	43.5827794812992
White	Not Hispanic or Latino	70-74 years	Male	2010	1480	3391018	43.6447108213522
White	Not Hispanic or Latino	70-74 years	Male	2011	1510	3505670	43.0730787552736
White	Not Hispanic or Latino	70-74 years	Male	2012	1615	3658387	44.1451382808872
White	Not Hispanic or Latino	70-74 years	Male	2013	1847	3895724	47.4109562176376
White	Not Hispanic or Latino	70-74 years	Male	2014	2004	4054745	49.423576575099
White	Not Hispanic or Latino	70-74 years	Male	2015	2200	4194407	52.4507993621029
White	Not Hispanic or Latino	70-74 years	Male	2016	2450	4301332	56.9591001113144
White	Not Hispanic or Latino	70-74 years	Male	2017	2855	4696082	60.7953608987237
White	Not Hispanic or Latino	70-74 years	Male	2018	3177	4875761	65.1590592730037
White	Not Hispanic or Latino	70-74 years	Male	2019	3623	5076365	71.3699665016208
White	Not Hispanic or Latino	70-74 years	Male	2020	4202	5275819	79.6464018193194
White	Not Hispanic or Latino	70-74 years	Male	2021	4760	5505091	86.4654190094224
White	Not Hispanic or Latino	70-74 years	Male	2022	4960	5389306	92.0341134832574
White	Not Hispanic or Latino	75-79 years	Female	1999	2199	3703159	59.3817332715122
White	Not Hispanic or Latino	75-79 years	Female	2000	2269	3725948	60.8972535311819
White	Not Hispanic or Latino	75-79 years	Female	2001	2296	3698950	62.071668987145
White	Not Hispanic or Latino	75-79 years	Female	2002	2247	3667267	61.271786319349
White	Not Hispanic or Latino	75-79 years	Female	2003	2440	3641215	67.0105994839635
White	Not Hispanic or Latino	75-79 years	Female	2004	2284	3577134	63.8499983506349
White	Not Hispanic or Latino	75-79 years	Female	2005	2312	3531686	65.4644835356258
White	Not Hispanic or Latino	75-79 years	Female	2006	2128	3486974	61.027125524882
White	Not Hispanic or Latino	75-79 years	Female	2007	1972	3427172	57.5401526389688
White	Not Hispanic or Latino	75-79 years	Female	2008	2038	3362728	60.6055559652758
White	Not Hispanic or Latino	75-79 years	Female	2009	2018	3303614	61.0846182392979
White	Not Hispanic or Latino	75-79 years	Female	2010	2030	3287271	61.7533510319046
White	Not Hispanic or Latino	75-79 years	Female	2011	1946	3270291	59.5054079285299
White	Not Hispanic or Latino	75-79 years	Female	2012	2006	3284732	61.070431316771
White	Not Hispanic or Latino	75-79 years	Female	2013	2009	3340049	60.1488181760208
White	Not Hispanic or Latino	75-79 years	Female	2014	2091	3420345	61.1341838323327
White	Not Hispanic or Latino	75-79 years	Female	2015	2261	3479260	64.9850830348982
White	Not Hispanic or Latino	75-79 years	Female	2016	2488	3573929	69.6152609634942
White	Not Hispanic or Latino	75-79 years	Female	2017	2706	3716831	72.8039558430286
White	Not Hispanic or Latino	75-79 years	Female	2018	3005	3943031	76.2104076787629
White	Not Hispanic or Latino	75-79 years	Female	2019	3227	4095254	78.7985311777975
White	Not Hispanic or Latino	75-79 years	Female	2020	3813	4218840	90.3802941092812
White	Not Hispanic or Latino	75-79 years	Female	2021	4242	4128920	102.738730709241
White	Not Hispanic or Latino	75-79 years	Female	2022	5023	4540665	110.622562994627
White	Not Hispanic or Latino	75-79 years	Male	1999	1704	2598738	65.5702883476518
White	Not Hispanic or Latino	75-79 years	Male	2000	1668	2619131	63.6852452206476
White	Not Hispanic or Latino	75-79 years	Male	2001	1763	2630912	67.0109832635983
White	Not Hispanic or Latino	75-79 years	Male	2002	1754	2642321	66.3810339470488
White	Not Hispanic or Latino	75-79 years	Male	2003	1894	2659135	71.2261694122337
White	Not Hispanic or Latino	75-79 years	Male	2004	1824	2654958	68.7016517775422
White	Not Hispanic or Latino	75-79 years	Male	2005	1880	2660667	70.6589738588106
White	Not Hispanic or Latino	75-79 years	Male	2006	1766	2661067	66.3643568538485
White	Not Hispanic or Latino	75-79 years	Male	2007	1834	2644456	69.3526381229259
White	Not Hispanic or Latino	75-79 years	Male	2008	1836	2621514	70.0358647712734
White	Not Hispanic or Latino	75-79 years	Male	2009	1760	2597732	67.751407766467
White	Not Hispanic or Latino	75-79 years	Male	2010	1790	2604993	68.7141961609878
White	Not Hispanic or Latino	75-79 years	Male	2011	1823	2621024	69.5529686107415
White	Not Hispanic or Latino	75-79 years	Male	2012	1847	2654999	69.566881192799
White	Not Hispanic or Latino	75-79 years	Male	2013	1989	2722302	73.0631649243912
White	Not Hispanic or Latino	75-79 years	Male	2014	2111	2806684	75.2133122218248
White	Not Hispanic or Latino	75-79 years	Male	2015	2368	2869856	82.5128508189958
White	Not Hispanic or Latino	75-79 years	Male	2016	2500	2954863	84.6062913915129
White	Not Hispanic or Latino	75-79 years	Male	2017	2917	3089031	94.4309072974664
White	Not Hispanic or Latino	75-79 years	Male	2018	3179	3294887	96.4828232349091
White	Not Hispanic or Latino	75-79 years	Male	2019	3574	3426428	104.306875848551
White	Not Hispanic or Latino	75-79 years	Male	2020	4149	3539105	117.233029254571
White	Not Hispanic or Latino	75-79 years	Male	2021	4551	3515488	129.455711411901
White	Not Hispanic or Latino	75-79 years	Male	2022	5292	3876996	136.497432548293
White	Not Hispanic or Latino	80-84 years	Female	1999	3280	2686103	122.109986102543
White	Not Hispanic or Latino	80-84 years	Female	2000	3391	2702744	125.465082893533
White	Not Hispanic or Latino	80-84 years	Female	2001	3609	2779168	129.859008163594
White	Not Hispanic or Latino	80-84 years	Female	2002	3672	2840836	129.257725542763
White	Not Hispanic or Latino	80-84 years	Female	2003	3947	2871621	137.448500341793
White	Not Hispanic or Latino	80-84 years	Female	2004	3913	2919814	134.015385911568
White	Not Hispanic or Latino	80-84 years	Female	2005	4049	2937585	137.8343094753
White	Not Hispanic or Latino	80-84 years	Female	2006	3762	2925051	128.61314212983
White	Not Hispanic or Latino	80-84 years	Female	2007	3752	2912053	128.84380881804
White	Not Hispanic or Latino	80-84 years	Female	2008	3795	2900831	130.824580956285
White	Not Hispanic or Latino	80-84 years	Female	2009	3642	2860258	127.33117082445
White	Not Hispanic or Latino	80-84 years	Female	2010	3597	2838020	126.743292859106
White	Not Hispanic or Latino	80-84 years	Female	2011	3499	2810292	124.506634897726
White	Not Hispanic or Latino	80-84 years	Female	2012	3480	2772291	125.527947823659
White	Not Hispanic or Latino	80-84 years	Female	2013	3529	2723815	129.560928330301
White	Not Hispanic or Latino	80-84 years	Female	2014	3501	2682034	130.535257942293
White	Not Hispanic or Latino	80-84 years	Female	2015	3659	2666277	137.232553106823
White	Not Hispanic or Latino	80-84 years	Female	2016	3617	2666251	135.658645791413
White	Not Hispanic or Latino	80-84 years	Female	2017	4010	2679545	149.652273053821
White	Not Hispanic or Latino	80-84 years	Female	2018	4273	2732446	156.380034591717
White	Not Hispanic or Latino	80-84 years	Female	2019	4657	2794000	166.678596993558
White	Not Hispanic or Latino	80-84 years	Female	2020	5360	2838947	188.802397508654
White	Not Hispanic or Latino	80-84 years	Female	2021	5593	2741242	204.031603193005
White	Not Hispanic or Latino	80-84 years	Female	2022	6373	2920664	218.203805709934
White	Not Hispanic or Latino	80-84 years	Male	1999	1814	1584789	114.463187212935
White	Not Hispanic or Latino	80-84 years	Male	2000	1904	1606270	118.535489052276
White	Not Hispanic or Latino	80-84 years	Male	2001	1975	1681282	117.46988310111
White	Not Hispanic or Latino	80-84 years	Male	2002	2075	1737354	119.434496366313
White	Not Hispanic or Latino	80-84 years	Male	2003	2216	1773800	124.929529822979
White	Not Hispanic or Latino	80-84 years	Male	2004	2324	1818671	127.785619279133
White	Not Hispanic or Latino	80-84 years	Male	2005	2401	1851696	129.664912599044
White	Not Hispanic or Latino	80-84 years	Male	2006	2408	1867182	128.964396614792
White	Not Hispanic or Latino	80-84 years	Male	2007	2316	1889185	122.592546521384
White	Not Hispanic or Latino	80-84 years	Male	2008	2399	1912346	125.448009931257
White	Not Hispanic or Latino	80-84 years	Male	2009	2453	1921250	127.677293428757
White	Not Hispanic or Latino	80-84 years	Male	2010	2404	1930668	124.516488593585
White	Not Hispanic or Latino	80-84 years	Male	2011	2503	1955849	127.975114643308
White	Not Hispanic or Latino	80-84 years	Male	2012	2527	1957694	129.080438515927
White	Not Hispanic or Latino	80-84 years	Male	2013	2624	1954228	134.272971219325
White	Not Hispanic or Latino	80-84 years	Male	2014	2660	1946464	136.65806303122
White	Not Hispanic or Latino	80-84 years	Male	2015	2798	1957509	142.93676299828
White	Not Hispanic or Latino	80-84 years	Male	2016	2924	1976253	147.956764645013
White	Not Hispanic or Latino	80-84 years	Male	2017	3345	2006679	166.693327632372
White	Not Hispanic or Latino	80-84 years	Male	2018	3558	2063839	172.397168577588
White	Not Hispanic or Latino	80-84 years	Male	2019	3899	2121021	183.826562773306
White	Not Hispanic or Latino	80-84 years	Male	2020	4578	2165823	211.374613714971
White	Not Hispanic or Latino	80-84 years	Male	2021	4912	2113729	232.385513942421
White	Not Hispanic or Latino	80-84 years	Male	2022	5620	2222327	252.888076327201
