Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I130	White	Male	M	55-59 years	55-59	2004	2004	1	6314088	0.0158375999827687
I132	White	Male	M	55-59 years	55-59	2004	2004	6	6314088	0.0950255998966121
I500	White	Male	M	55-59 years	55-59	2004	2004	328	6314088	5.19473279434813
I501	White	Male	M	55-59 years	55-59	2004	2004	2	6314088	0.0316751999655374
I110	White	Male	M	55-59 years	55-59	2004	2004	75	6314088	1.18781999870765
I509	White	Male	M	55-59 years	55-59	2004	2004	70	6314088	1.10863199879381
I110	White	Male	M	55-59 years	55-59	2005	2005	69	6605805	1.04453582871429
I132	White	Male	M	55-59 years	55-59	2005	2005	8	6605805	0.121105603329193
I500	White	Male	M	55-59 years	55-59	2005	2005	375	6605805	5.67682515605592
I501	White	Male	M	55-59 years	55-59	2005	2005	2	6605805	0.0302764008322983
I509	White	Male	M	55-59 years	55-59	2005	2005	64	6605805	0.968844826633544
I130	White	Male	M	55-59 years	55-59	2006	2006	1	6901653	0.0144892824950776
I110	White	Male	M	55-59 years	55-59	2006	2006	84	6901653	1.21709972958652
I500	White	Male	M	55-59 years	55-59	2006	2006	442	6901653	6.40426286282431
I501	White	Male	M	55-59 years	55-59	2006	2006	1	6901653	0.0144892824950776
I132	White	Male	M	55-59 years	55-59	2006	2006	8	6901653	0.115914259960621
I509	White	Male	M	55-59 years	55-59	2006	2006	76	6901653	1.1011854696259
I132	White	Male	M	55-59 years	55-59	2007	2007	9	6838462	0.131608540048917
I500	White	Male	M	55-59 years	55-59	2007	2007	399	6838462	5.83464527550201
I501	White	Male	M	55-59 years	55-59	2007	2007	4	6838462	0.0584926844661855
I110	White	Male	M	55-59 years	55-59	2007	2007	88	6838462	1.28683905825608
I509	White	Male	M	55-59 years	55-59	2007	2007	64	6838462	0.935882951458968
I110	White	Male	M	55-59 years	55-59	2008	2008	73	6913901	1.05584387164352
I500	White	Male	M	55-59 years	55-59	2008	2008	381	6913901	5.51063719309837
I501	White	Male	M	55-59 years	55-59	2008	2008	3	6913901	0.0433908440401446
I132	White	Male	M	55-59 years	55-59	2008	2008	7	6913901	0.101245302760337
I509	White	Male	M	55-59 years	55-59	2008	2008	81	6913901	1.17155278908391
I130	White	Male	M	55-59 years	55-59	2009	2009	1	7036638	0.0142113321731202
I110	White	Male	M	55-59 years	55-59	2009	2009	99	7036638	1.4069218851389
I500	White	Male	M	55-59 years	55-59	2009	2009	357	7036638	5.0734455858039
I501	White	Male	M	55-59 years	55-59	2009	2009	2	7036638	0.0284226643462403
I132	White	Male	M	55-59 years	55-59	2009	2009	12	7036638	0.170535986077442
I509	White	Male	M	55-59 years	55-59	2009	2009	82	7036638	1.16532923819585
I110	White	Male	M	55-59 years	55-59	2010	2010	127	7146083	1.77719738211829
I132	White	Male	M	55-59 years	55-59	2010	2010	9	7146083	0.125943121567438
I500	White	Male	M	55-59 years	55-59	2010	2010	375	7146083	5.2476300653099
I509	White	Male	M	55-59 years	55-59	2010	2010	91	7146083	1.27342489584854
I110	White	Male	M	55-59 years	55-59	2011	2011	102	7299446	1.39736632067694
I500	White	Male	M	55-59 years	55-59	2011	2011	369	7299446	5.05517816009599
I501	White	Male	M	55-59 years	55-59	2011	2011	4	7299446	0.0547986792422329
I132	White	Male	M	55-59 years	55-59	2011	2011	13	7299446	0.178095707537257
I509	White	Male	M	55-59 years	55-59	2011	2011	71	7299446	0.972676556549634
I130	White	Male	M	55-59 years	55-59	2012	2012	3	7426243	0.040397277600531
I132	White	Male	M	55-59 years	55-59	2012	2012	11	7426243	0.148123351201947
I500	White	Male	M	55-59 years	55-59	2012	2012	406	7426243	5.46709823527186
I501	White	Male	M	55-59 years	55-59	2012	2012	2	7426243	0.026931518400354
I110	White	Male	M	55-59 years	55-59	2012	2012	112	7426243	1.50816503041982
I509	White	Male	M	55-59 years	55-59	2012	2012	84	7426243	1.13112377281487
I130	White	Male	M	55-59 years	55-59	2013	2013	1	7524979	0.0132890736306374
I132	White	Male	M	55-59 years	55-59	2013	2013	7	7524979	0.0930235154144616
I500	White	Male	M	55-59 years	55-59	2013	2013	417	7524979	5.54154370397579
I501	White	Male	M	55-59 years	55-59	2013	2013	4	7524979	0.0531562945225495
I110	White	Male	M	55-59 years	55-59	2013	2013	112	7524979	1.48837624663139
I509	White	Male	M	55-59 years	55-59	2013	2013	94	7524979	1.24917292127991
I130	White	Male	M	55-59 years	55-59	2014	2014	2	7567749	0.0264279378187622
I110	White	Male	M	55-59 years	55-59	2014	2014	133	7567749	1.75745786494769
I500	White	Male	M	55-59 years	55-59	2014	2014	506	7567749	6.68626826814684
I501	White	Male	M	55-59 years	55-59	2014	2014	5	7567749	0.0660698445469056
I132	White	Male	M	55-59 years	55-59	2014	2014	12	7567749	0.158567626912573
I509	White	Male	M	55-59 years	55-59	2014	2014	116	7567749	1.53282039348821
I130	White	Male	M	55-59 years	55-59	2015	2015	4	7603227	0.0526092407868396
I132	White	Male	M	55-59 years	55-59	2015	2015	14	7603227	0.184132342753939
I500	White	Male	M	55-59 years	55-59	2015	2015	487	7603227	6.40517506579772
I501	White	Male	M	55-59 years	55-59	2015	2015	6	7603227	0.0789138611802594
I110	White	Male	M	55-59 years	55-59	2015	2015	126	7603227	1.65719108478545
I509	White	Male	M	55-59 years	55-59	2015	2015	130	7603227	1.70980032557229
I110	White	Male	M	55-59 years	55-59	2016	2016	143	7624881	1.87543910521358
I130	White	Male	M	55-59 years	55-59	2016	2016	2	7624881	0.0262299175554346
I132	White	Male	M	55-59 years	55-59	2016	2016	22	7624881	0.288529093109781
I500	White	Male	M	55-59 years	55-59	2016	2016	504	7624881	6.60993922396953
I501	White	Male	M	55-59 years	55-59	2016	2016	7	7624881	0.0918047114440212
I509	White	Male	M	55-59 years	55-59	2016	2016	149	7624881	1.95412885787988
I110	White	Male	M	55-59 years	55-59	2017	2017	153	7558976	2.02408368540924
I130	White	Male	M	55-59 years	55-59	2017	2017	4	7558976	0.0529172205335749
I132	White	Male	M	55-59 years	55-59	2017	2017	22	7558976	0.291044712934662
I500	White	Male	M	55-59 years	55-59	2017	2017	516	7558976	6.82632144883116
I501	White	Male	M	55-59 years	55-59	2017	2017	3	7558976	0.0396879154001812
I509	White	Male	M	55-59 years	55-59	2017	2017	186	7558976	2.46065075481123
I110	White	Male	M	55-59 years	55-59	2018	2018	179	7462883	2.39853686571262
I130	White	Male	M	55-59 years	55-59	2018	2018	9	7462883	0.120596825650355
I132	White	Male	M	55-59 years	55-59	2018	2018	32	7462883	0.428788713423485
I500	White	Male	M	55-59 years	55-59	2018	2018	509	7462883	6.82042047289231
I501	White	Male	M	55-59 years	55-59	2018	2018	5	7462883	0.0669982364724196
I509	White	Male	M	55-59 years	55-59	2018	2018	191	7462883	2.55933263324643
I110	White	Male	M	55-59 years	55-59	2019	2019	201	7369813	2.72734192848584
I130	White	Male	M	55-59 years	55-59	2019	2019	4	7369813	0.0542754612633998
I132	White	Male	M	55-59 years	55-59	2019	2019	33	7369813	0.447772555423048
I500	White	Male	M	55-59 years	55-59	2019	2019	523	7369813	7.09651656018952
I501	White	Male	M	55-59 years	55-59	2019	2019	11	7369813	0.149257518474349
I509	White	Male	M	55-59 years	55-59	2019	2019	203	7369813	2.75447965911754
I110	White	Male	M	55-59 years	55-59	2020	2020	248	7199900	3.44449228461506
I130	White	Male	M	55-59 years	55-59	2020	2020	12	7199900	0.166668981513632
I132	White	Male	M	55-59 years	55-59	2020	2020	40	7199900	0.555563271712107
I500	White	Male	M	55-59 years	55-59	2020	2020	519	7199900	7.20843345046459
I501	White	Male	M	55-59 years	55-59	2020	2020	5	7199900	0.0694454089640134
I509	White	Male	M	55-59 years	55-59	2020	2020	236	7199900	3.27782330310143
I110	White	Male	M	55-59 years	55-59	2021	2021	258	7111700	3.62782457077773
I130	White	Male	M	55-59 years	55-59	2021	2021	8	7111700	0.112490684365201
I132	White	Male	M	55-59 years	55-59	2021	2021	32	7111700	0.449962737460804
I500	White	Male	M	55-59 years	55-59	2021	2021	612	7111700	8.60553735393788
I501	White	Male	M	55-59 years	55-59	2021	2021	7	7111700	0.0984293488195509
I509	White	Male	M	55-59 years	55-59	2021	2021	268	7111700	3.76843792623423
	White	Male	M	55-59 years	55-59	2022	2022	1126	7170634	15.7029350542783
I110	White	Male	M	60-64 years	60-64	1999	1999	68	4089994	1.66259412605495
I132	White	Male	M	60-64 years	60-64	1999	1999	10	4089994	0.244499136184552
I500	White	Male	M	60-64 years	60-64	1999	1999	458	4089994	11.1980604372525
I501	White	Male	M	60-64 years	60-64	1999	1999	4	4089994	0.0977996544738207
I509	White	Male	M	60-64 years	60-64	1999	1999	91	4089994	2.22494213927942
I110	White	Male	M	60-64 years	60-64	2000	2000	75	4113867	1.82310220529735
I500	White	Male	M	60-64 years	60-64	2000	2000	489	4113867	11.8866263785387
I501	White	Male	M	60-64 years	60-64	2000	2000	1	4113867	0.0243080294039647
I132	White	Male	M	60-64 years	60-64	2000	2000	9	4113867	0.218772264635682
I509	White	Male	M	60-64 years	60-64	2000	2000	93	4113867	2.26064673456872
I110	White	Male	M	60-64 years	60-64	2001	2001	80	4231056	1.89078093033985
I500	White	Male	M	60-64 years	60-64	2001	2001	521	4231056	12.3137108088383
I501	White	Male	M	60-64 years	60-64	2001	2001	1	4231056	0.0236347616292481
I132	White	Male	M	60-64 years	60-64	2001	2001	6	4231056	0.141808569775489
I509	White	Male	M	60-64 years	60-64	2001	2001	87	4231056	2.05622426174459
I110	White	Male	M	60-64 years	60-64	2002	2002	77	4393249	1.75268918288037
I500	White	Male	M	60-64 years	60-64	2002	2002	515	4393249	11.7225315478362
I501	White	Male	M	60-64 years	60-64	2002	2002	3	4393249	0.0682865915407936
I132	White	Male	M	60-64 years	60-64	2002	2002	13	4393249	0.295908563343439
I509	White	Male	M	60-64 years	60-64	2002	2002	101	4393249	2.29898191520672
I132	White	Male	M	60-64 years	60-64	2003	2003	17	4648582	0.365702917577876
I500	White	Male	M	60-64 years	60-64	2003	2003	519	4648582	11.1646949542893
I501	White	Male	M	60-64 years	60-64	2003	2003	3	4648582	0.0645358089843311
I110	White	Male	M	60-64 years	60-64	2003	2003	84	4648582	1.80700265156127
I509	White	Male	M	60-64 years	60-64	2003	2003	84	4648582	1.80700265156127
I130	White	Male	M	60-64 years	60-64	2004	2004	2	4836000	0.0413564929693962
I132	White	Male	M	60-64 years	60-64	2004	2004	14	4836000	0.289495450785773
I110	White	Male	M	60-64 years	60-64	2004	2004	96	4836000	1.98511166253102
I500	White	Male	M	60-64 years	60-64	2004	2004	521	4836000	10.7733664185277
I509	White	Male	M	60-64 years	60-64	2004	2004	77	4836000	1.59222497932175
I110	White	Male	M	60-64 years	60-64	2005	2005	91	4995868	1.82150529197329
I132	White	Male	M	60-64 years	60-64	2005	2005	7	4995868	0.140115791690253
I500	White	Male	M	60-64 years	60-64	2005	2005	558	4995868	11.1692302518802
I501	White	Male	M	60-64 years	60-64	2005	2005	3	4995868	0.0600496250101083
I509	White	Male	M	60-64 years	60-64	2005	2005	82	4995868	1.64135641694296
I110	White	Male	M	60-64 years	60-64	2006	2006	106	5127052	2.0674648901552
I500	White	Male	M	60-64 years	60-64	2006	2006	622	5127052	12.1317279403447
I501	White	Male	M	60-64 years	60-64	2006	2006	4	5127052	0.0780175430247245
I132	White	Male	M	60-64 years	60-64	2006	2006	18	5127052	0.35107894361126
I509	White	Male	M	60-64 years	60-64	2006	2006	78	5127052	1.52134208898213
I110	White	Male	M	60-64 years	60-64	2007	2007	123	5578839	2.20475980755136
I500	White	Male	M	60-64 years	60-64	2007	2007	580	5578839	10.3964283608113
I501	White	Male	M	60-64 years	60-64	2007	2007	2	5578839	0.0358497529683147
I132	White	Male	M	60-64 years	60-64	2007	2007	9	5578839	0.161323888357416
I509	White	Male	M	60-64 years	60-64	2007	2007	86	5578839	1.54153937763753
I110	White	Male	M	60-64 years	60-64	2008	2008	126	5800117	2.17236997115748
I130	White	Male	M	60-64 years	60-64	2008	2008	1	5800117	0.0172410315171228
I132	White	Male	M	60-64 years	60-64	2008	2008	13	5800117	0.224133409722597
I500	White	Male	M	60-64 years	60-64	2008	2008	580	5800117	9.99979827993125
I501	White	Male	M	60-64 years	60-64	2008	2008	3	5800117	0.0517230945513685
I509	White	Male	M	60-64 years	60-64	2008	2008	128	5800117	2.20685203419172
I132	White	Male	M	60-64 years	60-64	2009	2009	15	6060669	0.247497429739192
I500	White	Male	M	60-64 years	60-64	2009	2009	623	6060669	10.2793932485011
I501	White	Male	M	60-64 years	60-64	2009	2009	2	6060669	0.032999657298559
I110	White	Male	M	60-64 years	60-64	2009	2009	111	6060669	1.83148098007002
I509	White	Male	M	60-64 years	60-64	2009	2009	123	6060669	2.02947892386138
I110	White	Male	M	60-64 years	60-64	2010	2010	113	6288214	1.7970126334759
I130	White	Male	M	60-64 years	60-64	2010	2010	1	6288214	0.0159027666679283
I132	White	Male	M	60-64 years	60-64	2010	2010	12	6288214	0.190833200015139
I500	White	Male	M	60-64 years	60-64	2010	2010	650	6288214	10.3367983341534
I501	White	Male	M	60-64 years	60-64	2010	2010	1	6288214	0.0159027666679283
I509	White	Male	M	60-64 years	60-64	2010	2010	132	6288214	2.09916520016653
I130	White	Male	M	60-64 years	60-64	2011	2011	1	6608141	0.015132849011545
I110	White	Male	M	60-64 years	60-64	2011	2011	133	6608141	2.01266891853549
I500	White	Male	M	60-64 years	60-64	2011	2011	623	6608141	9.42776493419253
I501	White	Male	M	60-64 years	60-64	2011	2011	4	6608141	0.06053139604618
I132	White	Male	M	60-64 years	60-64	2011	2011	12	6608141	0.18159418813854
I509	White	Male	M	60-64 years	60-64	2011	2011	120	6608141	1.8159418813854
I130	White	Male	M	60-64 years	60-64	2012	2012	3	6527655	0.0459583112158961
I132	White	Male	M	60-64 years	60-64	2012	2012	17	6527655	0.260430430223411
I500	White	Male	M	60-64 years	60-64	2012	2012	622	6527655	9.52868985876245
I501	White	Male	M	60-64 years	60-64	2012	2012	1	6527655	0.0153194370719654
I110	White	Male	M	60-64 years	60-64	2012	2012	136	6527655	2.08344344178729
I509	White	Male	M	60-64 years	60-64	2012	2012	130	6527655	1.9915268193555
I130	White	Male	M	60-64 years	60-64	2013	2013	1	6583471	0.0151895557829601
I110	White	Male	M	60-64 years	60-64	2013	2013	162	6583471	2.46070803683953
I500	White	Male	M	60-64 years	60-64	2013	2013	701	6583471	10.647878603855
I501	White	Male	M	60-64 years	60-64	2013	2013	3	6583471	0.0455686673488802
I132	White	Male	M	60-64 years	60-64	2013	2013	20	6583471	0.303791115659202
I509	White	Male	M	60-64 years	60-64	2013	2013	165	6583471	2.50627670418841
I110	White	Male	M	60-64 years	60-64	2014	2014	157	6683927	2.3489185324735
I130	White	Male	M	60-64 years	60-64	2014	2014	4	6683927	0.0598450581521911
I132	White	Male	M	60-64 years	60-64	2014	2014	14	6683927	0.209457703532669
I500	White	Male	M	60-64 years	60-64	2014	2014	754	6683927	11.280793461688
I501	White	Male	M	60-64 years	60-64	2014	2014	3	6683927	0.0448837936141433
I509	White	Male	M	60-64 years	60-64	2014	2014	176	6683927	2.63318255869641
I110	White	Male	M	60-64 years	60-64	2015	2015	195	6814088	2.86171825195096
I130	White	Male	M	60-64 years	60-64	2015	2015	5	6814088	0.0733773910756656
I132	White	Male	M	60-64 years	60-64	2015	2015	23	6814088	0.337535998948062
I500	White	Male	M	60-64 years	60-64	2015	2015	827	6814088	12.1366204839151
I501	White	Male	M	60-64 years	60-64	2015	2015	5	6814088	0.0733773910756656
I509	White	Male	M	60-64 years	60-64	2015	2015	214	6814088	3.14055233803849
I110	White	Male	M	60-64 years	60-64	2016	2016	189	6916690	2.73252090233912
I130	White	Male	M	60-64 years	60-64	2016	2016	10	6916690	0.144577825520589
I132	White	Male	M	60-64 years	60-64	2016	2016	35	6916690	0.50602238932206
I500	White	Male	M	60-64 years	60-64	2016	2016	814	6916690	11.7686349973759
I501	White	Male	M	60-64 years	60-64	2016	2016	8	6916690	0.115662260416471
I509	White	Male	M	60-64 years	60-64	2016	2016	246	6916690	3.55661450780648
I110	White	Male	M	60-64 years	60-64	2017	2017	237	7031812	3.3703972745574
I130	White	Male	M	60-64 years	60-64	2017	2017	7	7031812	0.0995475988265898
I132	White	Male	M	60-64 years	60-64	2017	2017	24	7031812	0.341306053119736
I500	White	Male	M	60-64 years	60-64	2017	2017	889	7031812	12.6425450509769
I501	White	Male	M	60-64 years	60-64	2017	2017	7	7031812	0.0995475988265898
I509	White	Male	M	60-64 years	60-64	2017	2017	277	7031812	3.93924069642362
I110	White	Male	M	60-64 years	60-64	2018	2018	281	7112293	3.95090584710163
I130	White	Male	M	60-64 years	60-64	2018	2018	10	7112293	0.140601631569453
I132	White	Male	M	60-64 years	60-64	2018	2018	49	7112293	0.68894799469032
I500	White	Male	M	60-64 years	60-64	2018	2018	892	7112293	12.5416655359952
I501	White	Male	M	60-64 years	60-64	2018	2018	8	7112293	0.112481305255562
I509	White	Male	M	60-64 years	60-64	2018	2018	337	7112293	4.73827498389057
I110	White	Male	M	60-64 years	60-64	2019	2019	325	7151623	4.54442299321427
I130	White	Male	M	60-64 years	60-64	2019	2019	9	7151623	0.125845559812087
I132	White	Male	M	60-64 years	60-64	2019	2019	54	7151623	0.755073358872524
I500	White	Male	M	60-64 years	60-64	2019	2019	947	7151623	13.2417494602274
I501	White	Male	M	60-64 years	60-64	2019	2019	10	7151623	0.139828399791208
I509	White	Male	M	60-64 years	60-64	2019	2019	345	7151623	4.82407979279668
I110	White	Male	M	60-64 years	60-64	2020	2020	396	7179085	5.51602328151847
I130	White	Male	M	60-64 years	60-64	2020	2020	10	7179085	0.139293517210062
I132	White	Male	M	60-64 years	60-64	2020	2020	69	7179085	0.96112526874943
I500	White	Male	M	60-64 years	60-64	2020	2020	978	7179085	13.6229059831441
I501	White	Male	M	60-64 years	60-64	2020	2020	11	7179085	0.153222868931069
I509	White	Male	M	60-64 years	60-64	2020	2020	464	7179085	6.46321919854689
I110	White	Male	M	60-64 years	60-64	2021	2021	389	7331430	5.30592258263395
I130	White	Male	M	60-64 years	60-64	2021	2021	20	7331430	0.272798076227966
I132	White	Male	M	60-64 years	60-64	2021	2021	89	7331430	1.21395143921445
I500	White	Male	M	60-64 years	60-64	2021	2021	928	7331430	12.6578307369776
I501	White	Male	M	60-64 years	60-64	2021	2021	8	7331430	0.109119230491187
I509	White	Male	M	60-64 years	60-64	2021	2021	469	7331430	6.39711488754581
	White	Male	M	60-64 years	60-64	2022	2022	2039	7387442	27.6008935163213
I130	White	Male	M	65-69 years	65-69	1999	1999	3	3619643	0.0828811018103167
I110	White	Male	M	65-69 years	65-69	1999	1999	109	3619643	3.01134669910817
I500	White	Male	M	65-69 years	65-69	1999	1999	855	3619643	23.6211140159402
I501	White	Male	M	65-69 years	65-69	1999	1999	5	3619643	0.138135169683861
I132	White	Male	M	65-69 years	65-69	1999	1999	27	3619643	0.74592991629285
I509	White	Male	M	65-69 years	65-69	1999	1999	110	3619643	3.03897373304494
I110	White	Male	M	65-69 years	65-69	2000	2000	100	3605311	2.77368582072393
I500	White	Male	M	65-69 years	65-69	2000	2000	882	3605311	24.463908938785
I501	White	Male	M	65-69 years	65-69	2000	2000	2	3605311	0.0554737164144785
I132	White	Male	M	65-69 years	65-69	2000	2000	12	3605311	0.332842298486871
I509	White	Male	M	65-69 years	65-69	2000	2000	119	3605311	3.30068612666147
I110	White	Male	M	65-69 years	65-69	2001	2001	87	3595859	2.41944970589781
I130	White	Male	M	65-69 years	65-69	2001	2001	2	3595859	0.0556195334689152
I132	White	Male	M	65-69 years	65-69	2001	2001	22	3595859	0.611814868158067
I500	White	Male	M	65-69 years	65-69	2001	2001	853	3595859	23.7217310244923
I501	White	Male	M	65-69 years	65-69	2001	2001	3	3595859	0.0834293002033728
I509	White	Male	M	65-69 years	65-69	2001	2001	107	3595859	2.97564504058696
I130	White	Male	M	65-69 years	65-69	2002	2002	2	3612434	0.0553643332999302
I110	White	Male	M	65-69 years	65-69	2002	2002	106	3612434	2.9343096648963
I500	White	Male	M	65-69 years	65-69	2002	2002	821	3612434	22.7270588196213
I501	White	Male	M	65-69 years	65-69	2002	2002	4	3612434	0.11072866659986
I132	White	Male	M	65-69 years	65-69	2002	2002	12	3612434	0.332185999799581
I509	White	Male	M	65-69 years	65-69	2002	2002	108	3612434	2.98967399819623
I132	White	Male	M	65-69 years	65-69	2003	2003	18	3679382	0.489212590592659
I500	White	Male	M	65-69 years	65-69	2003	2003	910	3679382	24.7324143021844
I501	White	Male	M	65-69 years	65-69	2003	2003	1	3679382	0.0271784772551477
I110	White	Male	M	65-69 years	65-69	2003	2003	122	3679382	3.31577422512802
I509	White	Male	M	65-69 years	65-69	2003	2003	90	3679382	2.4460629529633
I130	White	Male	M	65-69 years	65-69	2004	2004	2	3769006	0.0530643888600867
I132	White	Male	M	65-69 years	65-69	2004	2004	14	3769006	0.371450722020607
I500	White	Male	M	65-69 years	65-69	2004	2004	841	3769006	22.3135755156665
I501	White	Male	M	65-69 years	65-69	2004	2004	2	3769006	0.0530643888600867
I110	White	Male	M	65-69 years	65-69	2004	2004	112	3769006	2.97160577616486
I509	White	Male	M	65-69 years	65-69	2004	2004	116	3769006	3.07773455388503
I110	White	Male	M	65-69 years	65-69	2005	2005	121	3836589	3.15384316641684
I500	White	Male	M	65-69 years	65-69	2005	2005	778	3836589	20.2784296154735
I501	White	Male	M	65-69 years	65-69	2005	2005	4	3836589	0.104259278228656
I132	White	Male	M	65-69 years	65-69	2005	2005	24	3836589	0.625555669371934
I509	White	Male	M	65-69 years	65-69	2005	2005	94	3836589	2.45009303837341
I110	White	Male	M	65-69 years	65-69	2006	2006	118	3935236	2.99854951520061
I500	White	Male	M	65-69 years	65-69	2006	2006	896	3935236	22.7686471662691
I501	White	Male	M	65-69 years	65-69	2006	2006	3	3935236	0.0762343097084902
I132	White	Male	M	65-69 years	65-69	2006	2006	13	3935236	0.330348675403457
I509	White	Male	M	65-69 years	65-69	2006	2006	104	3935236	2.64278940322766
I130	White	Male	M	65-69 years	65-69	2007	2007	1	4094688	0.0244218851350823
I132	White	Male	M	65-69 years	65-69	2007	2007	20	4094688	0.488437702701647
I500	White	Male	M	65-69 years	65-69	2007	2007	903	4094688	22.0529622769793
I501	White	Male	M	65-69 years	65-69	2007	2007	4	4094688	0.0976875405403293
I110	White	Male	M	65-69 years	65-69	2007	2007	146	4094688	3.56559522972202
I509	White	Male	M	65-69 years	65-69	2007	2007	105	4094688	2.56429793918364
I130	White	Male	M	65-69 years	65-69	2008	2008	2	4344355	0.0460367534421105
I132	White	Male	M	65-69 years	65-69	2008	2008	23	4344355	0.529422664584271
I500	White	Male	M	65-69 years	65-69	2008	2008	808	4344355	18.5988483906126
I501	White	Male	M	65-69 years	65-69	2008	2008	7	4344355	0.161128637047387
I110	White	Male	M	65-69 years	65-69	2008	2008	109	4344355	2.50900306259502
I509	White	Male	M	65-69 years	65-69	2008	2008	115	4344355	2.64711332292135
I130	White	Male	M	65-69 years	65-69	2009	2009	1	4528274	0.0220834693306986
I132	White	Male	M	65-69 years	65-69	2009	2009	23	4528274	0.507919794606068
I500	White	Male	M	65-69 years	65-69	2009	2009	825	4528274	18.2188621978264
I501	White	Male	M	65-69 years	65-69	2009	2009	5	4528274	0.110417346653493
I110	White	Male	M	65-69 years	65-69	2009	2009	139	4528274	3.06960223696711
I509	White	Male	M	65-69 years	65-69	2009	2009	122	4528274	2.69418325834523
I132	White	Male	M	65-69 years	65-69	2010	2010	15	4654113	0.322295569531724
I500	White	Male	M	65-69 years	65-69	2010	2010	935	4654113	20.0897571674775
I501	White	Male	M	65-69 years	65-69	2010	2010	7	4654113	0.150404599114804
I110	White	Male	M	65-69 years	65-69	2010	2010	159	4654113	3.41633303703627
I509	White	Male	M	65-69 years	65-69	2010	2010	150	4654113	3.22295569531724
I110	White	Male	M	65-69 years	65-69	2011	2011	148	4801082	3.08263845524821
I130	White	Male	M	65-69 years	65-69	2011	2011	3	4801082	0.0624859146334097
I132	White	Male	M	65-69 years	65-69	2011	2011	16	4801082	0.333258211378185
I500	White	Male	M	65-69 years	65-69	2011	2011	882	4801082	18.3708589022225
I501	White	Male	M	65-69 years	65-69	2011	2011	5	4801082	0.104143191055683
I509	White	Male	M	65-69 years	65-69	2011	2011	147	4801082	3.06180981703708
I130	White	Male	M	65-69 years	65-69	2012	2012	3	5232533	0.0573336087894716
I110	White	Male	M	65-69 years	65-69	2012	2012	150	5232533	2.86668043947358
I500	White	Male	M	65-69 years	65-69	2012	2012	1066	5232533	20.3725423231922
I501	White	Male	M	65-69 years	65-69	2012	2012	8	5232533	0.152889623438591
I132	White	Male	M	65-69 years	65-69	2012	2012	25	5232533	0.477780073245596
I509	White	Male	M	65-69 years	65-69	2012	2012	172	5232533	3.2871269039297
I110	White	Male	M	65-69 years	65-69	2013	2013	192	5435950	3.532041317525
I130	White	Male	M	65-69 years	65-69	2013	2013	4	5435950	0.0735841941151041
I132	White	Male	M	65-69 years	65-69	2013	2013	32	5435950	0.588673552920833
I500	White	Male	M	65-69 years	65-69	2013	2013	1102	5435950	20.2724454787112
I501	White	Male	M	65-69 years	65-69	2013	2013	5	5435950	0.0919802426438801
I509	White	Male	M	65-69 years	65-69	2013	2013	208	5435950	3.82637809398541
I130	White	Male	M	65-69 years	65-69	2014	2014	7	5660062	0.123673556932769
I132	White	Male	M	65-69 years	65-69	2014	2014	36	5660062	0.636035435654238
I500	White	Male	M	65-69 years	65-69	2014	2014	1179	5660062	20.8301605176763
I501	White	Male	M	65-69 years	65-69	2014	2014	5	5660062	0.0883382549519776
I110	White	Male	M	65-69 years	65-69	2014	2014	195	5660062	3.44519194312713
I509	White	Male	M	65-69 years	65-69	2014	2014	250	5660062	4.41691274759888
I110	White	Male	M	65-69 years	65-69	2015	2015	240	5890546	4.0743251983772
I130	White	Male	M	65-69 years	65-69	2015	2015	6	5890546	0.10185812995943
I132	White	Male	M	65-69 years	65-69	2015	2015	43	5890546	0.729983264709248
I500	White	Male	M	65-69 years	65-69	2015	2015	1270	5890546	21.5599708414127
I501	White	Male	M	65-69 years	65-69	2015	2015	14	5890546	0.237668969905336
I509	White	Male	M	65-69 years	65-69	2015	2015	321	5890546	5.4494099528295
I110	White	Male	M	65-69 years	65-69	2016	2016	278	6132295	4.53337616667169
I130	White	Male	M	65-69 years	65-69	2016	2016	16	6132295	0.260913736211321
I132	White	Male	M	65-69 years	65-69	2016	2016	50	6132295	0.815355425660377
I500	White	Male	M	65-69 years	65-69	2016	2016	1394	6132295	22.7321092674113
I501	White	Male	M	65-69 years	65-69	2016	2016	13	6132295	0.211992410671698
I509	White	Male	M	65-69 years	65-69	2016	2016	380	6132295	6.19670123501886
I110	White	Male	M	65-69 years	65-69	2017	2017	312	6052363	5.15501135672133
I130	White	Male	M	65-69 years	65-69	2017	2017	12	6052363	0.198269667566205
I132	White	Male	M	65-69 years	65-69	2017	2017	59	6052363	0.974825865533842
I500	White	Male	M	65-69 years	65-69	2017	2017	1301	6052363	21.4957364586361
I501	White	Male	M	65-69 years	65-69	2017	2017	14	6052363	0.231314612160573
I509	White	Male	M	65-69 years	65-69	2017	2017	403	6052363	6.65855633576506
I110	White	Male	M	65-69 years	65-69	2018	2018	356	6094585	5.84125088090493
I130	White	Male	M	65-69 years	65-69	2018	2018	20	6094585	0.328160161848592
I132	White	Male	M	65-69 years	65-69	2018	2018	93	6094585	1.52594475259595
I500	White	Male	M	65-69 years	65-69	2018	2018	1382	6094585	22.6758671837377
I501	White	Male	M	65-69 years	65-69	2018	2018	12	6094585	0.196896097109155
