Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	80-84 years	I21.1	Male	2006	5	1867182	0.267783215562275
White	Not Hispanic or Latino	80-84 years	I21.2	Female	2000	5	2702744	0.184997173243193
White	Not Hispanic or Latino	80-84 years	I21.2	Female	2002	5	2840836	0.176004528244503
White	Not Hispanic or Latino	80-84 years	I21.2	Female	2003	5	2871621	0.174117684750181
White	Not Hispanic or Latino	80-84 years	I21.2	Female	2004	5	2919814	0.171243784706834
White	Not Hispanic or Latino	80-84 years	I21.2	Female	2005	5	2937585	0.170207840794394
White	Not Hispanic or Latino	80-84 years	I21.2	Male	2003	5	1773800	0.281880708084339
White	Not Hispanic or Latino	80-84 years	I21.2	Male	2005	5	1851696	0.270022725112545
White	Not Hispanic or Latino	80-84 years	I21.3	Female	1999	5	2686103	0.186143271497779
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2001	5	2779168	0.179909958663888
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2002	5	2840836	0.176004528244503
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2005	5	2937585	0.170207840794394
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2006	5	2925051	0.170937190496849
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2012	5	2772291	0.180356246873074
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2016	5	2666251	0.187529231118901
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2020	5	2838947	0.176121639467028
White	Not Hispanic or Latino	80-84 years	I21.3	Female	2022	6	2920664	0.205432737213182
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2000	5	1606270	0.311280170830558
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2001	5	1681282	0.297392109116734
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2002	5	1737354	0.287793967147743
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2003	5	1773800	0.281880708084339
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2004	5	1818671	0.274926031151319
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2006	5	1867182	0.267783215562275
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2011	5	1955849	0.255643457138051
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2012	5	1957694	0.255402529710976
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2016	5	1976253	0.253004043510623
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2018	5	2063839	0.242266959777386
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2020	5	2165823	0.230859123760344
White	Not Hispanic or Latino	80-84 years	I21.3	Male	2022	6	2222327	0.269987270100215
White	Not Hispanic or Latino	80-84 years	I21.4	Female	1999	22	2686103	0.81903039459023
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2000	34	2702744	1.25798077805371
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2001	26	2779168	0.935531785052217
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2002	34	2840836	1.19683079206262
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2003	22	2871621	0.766117812900797
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2004	17	2919814	0.582228868003236
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2005	27	2937585	0.919122340289728
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2006	14	2925051	0.478624133391179
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2007	10	2912053	0.343400343331663
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2008	15	2900831	0.517093205360809
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2009	5	2860258	0.174809405305396
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2010	5	2838020	0.176179167165841
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2011	5	2810292	0.177917454840992
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2012	5	2772291	0.180356246873074
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2013	5	2723815	0.183566064508786
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2014	5	2682034	0.186425675438865
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2015	120	2666277	4.50065765860036
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2016	253	2666251	9.48897909461637
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2017	405	2679545	15.1145063807475
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2018	445	2732446	16.2857747234529
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2019	426	2794000	15.2469577666428
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2020	487	2838947	17.1542476840885
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2021	573	2741242	20.9029337796517
White	Not Hispanic or Latino	80-84 years	I21.4	Female	2022	567	2920664	19.4133936666457
White	Not Hispanic or Latino	80-84 years	I21.4	Male	1999	20	1584789	1.26199765394636
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2000	27	1606270	1.68091292248501
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2001	25	1681282	1.48696054558367
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2002	21	1737354	1.20873466202052
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2003	5	1773800	0.281880708084339
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2004	24	1818671	1.31964494952633
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2005	18	1851696	0.972081810405164
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2006	13	1867182	0.696236360461915
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2007	5	1889185	0.264664392317322
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2008	5	1912346	0.261458961924254
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2009	10	1921250	0.520494469746259
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2010	12	1930668	0.621546532081124
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2011	5	1955849	0.255643457138051
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2012	5	1957694	0.255402529710976
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2013	5	1954228	0.255855509183166
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2014	5	1946464	0.25687605832936
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2015	126	1957509	6.43675201493327
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2016	296	1976253	14.9778393758289
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2017	465	2006679	23.1726150520337
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2018	557	2063839	26.9885393192008
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2019	604	2121021	28.4768514786039
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2020	637	2165823	29.4114523670679
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2021	738	2113729	34.9145987967237
White	Not Hispanic or Latino	80-84 years	I21.4	Male	2022	755	2222327	33.973398154277
White	Not Hispanic or Latino	80-84 years	I21.9	Female	1999	15357	2686103	571.72044407828
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2000	14565	2702744	538.896765657421
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2001	14188	2779168	510.512498704648
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2002	13536	2840836	476.479458863518
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2003	12584	2871621	438.219388979256
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2004	11464	2919814	392.627749575829
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2005	10937	2937585	372.312630953658
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2006	9626	2925051	329.088279144535
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2007	8648	2912053	296.972616913222
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2008	8624	2900831	297.294120202108
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2009	7824	2860258	273.541757421883
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2010	7037	2838020	247.954559869205
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2011	6613	2810292	235.313625772696
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2012	6237	2772291	224.976382349472
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2013	5996	2723815	220.132424558937
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2014	5547	2682034	206.820644331876
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2015	5295	2666277	198.591519185741
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2016	4880	2666251	183.028529572047
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2017	4517	2679545	168.573395856386
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2018	4349	2732446	159.161425331004
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2019	4082	2794000	146.098783106657
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2020	4080	2838947	143.715257805095
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2021	3895	2741242	142.088877961158
White	Not Hispanic or Latino	80-84 years	I21.9	Female	2022	3928	2920664	134.489965295563
White	Not Hispanic or Latino	80-84 years	I21.9	Male	1999	14291	1584789	901.760423627372
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2000	13590	1606270	846.059504317456
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2001	13191	1681282	784.579862271767
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2002	12749	1737354	733.817057433315
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2003	12189	1773800	687.168790168001
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2004	11241	1818671	618.088703234395
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2005	10524	1851696	568.343831816886
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2006	9893	1867182	529.835870311518
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2007	8898	1889185	470.996752567906
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2008	8888	1912346	464.769450716554
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2009	8082	1921250	420.663630448926
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2010	7838	1930668	405.973476537654
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2011	7655	1955849	391.390132878356
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2012	7218	1957694	368.699091890765
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2013	6923	1954228	354.257538015012
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2014	6785	1946464	348.580811152942
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2015	6380	1957509	325.924427422811
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2016	5964	1976253	301.783223099472
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2017	5720	2006679	285.048081930393
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2018	5654	2063839	273.955478116268
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2019	5344	2121021	251.954129638509
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2020	5307	2165823	245.033873959229
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2021	5372	2113729	254.14800099729
White	Not Hispanic or Latino	80-84 years	I21.9	Male	2022	5433	2222327	244.473473075744
White	Not Hispanic or Latino	80-84 years	I22.0	Female	2007	5	2912053	0.171700171665832
White	Not Hispanic or Latino	80-84 years	I22.0	Female	2017	5	2679545	0.186598844206759
White	Not Hispanic or Latino	80-84 years	I22.1	Male	2004	5	1818671	0.274926031151319
White	Not Hispanic or Latino	80-84 years	I22.1	Male	2008	5	1912346	0.261458961924254
White	Not Hispanic or Latino	80-84 years	I22.1	Male	2019	5	2121021	0.235735525485132
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2003	5	2871621	0.174117684750181
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2005	5	2937585	0.170207840794394
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2006	5	2925051	0.170937190496849
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2007	5	2912053	0.171700171665832
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2008	5	2900831	0.172364401786936
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2009	5	2860258	0.174809405305396
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2010	5	2838020	0.176179167165841
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2011	5	2810292	0.177917454840992
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2012	5	2772291	0.180356246873074
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2013	5	2723815	0.183566064508786
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2014	5	2682034	0.186425675438865
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2015	5	2666277	0.187527402441682
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2016	5	2666251	0.187529231118901
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2017	5	2679545	0.186598844206759
White	Not Hispanic or Latino	80-84 years	I22.9	Female	2019	5	2794000	0.178954903364352
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2004	5	1818671	0.274926031151319
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2005	5	1851696	0.270022725112545
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2006	10	1867182	0.53556643112455
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2007	5	1889185	0.264664392317322
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2008	5	1912346	0.261458961924254
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2009	5	1921250	0.26024723487313
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2010	5	1930668	0.258977721700468
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2011	5	1955849	0.255643457138051
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2012	5	1957694	0.255402529710976
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2013	5	1954228	0.255855509183166
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2014	5	1946464	0.25687605832936
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2015	5	1957509	0.255426667259257
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2016	5	1976253	0.253004043510623
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2017	5	2006679	0.249167903785309
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2018	5	2063839	0.242266959777386
White	Not Hispanic or Latino	80-84 years	I22.9	Male	2020	5	2165823	0.230859123760344
White	Not Hispanic or Latino	80-84 years	I24.1	Female	2004	5	2919814	0.171243784706834
White	Not Hispanic or Latino	80-84 years	I24.1	Female	2006	5	2925051	0.170937190496849
White	Not Hispanic or Latino	80-84 years	I24.1	Female	2008	5	2900831	0.172364401786936
White	Not Hispanic or Latino	80-84 years	I24.1	Female	2017	5	2679545	0.186598844206759
White	Not Hispanic or Latino	80-84 years	I24.1	Female	2018	5	2732446	0.182986232847785
White	Not Hispanic or Latino	80-84 years	I24.1	Female	2020	5	2838947	0.176121639467028
White	Not Hispanic or Latino	80-84 years	I24.1	Male	2017	5	2006679	0.249167903785309
White	Not Hispanic or Latino	80-84 years	I24.1	Male	2020	5	2165823	0.230859123760344
White	Not Hispanic or Latino	80-84 years	I24.8	Female	1999	170	2686103	6.3288712309245
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2000	168	2702744	6.21590502097128
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2001	161	2779168	5.79310066897719
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2002	166	2840836	5.84335033771749
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2003	179	2871621	6.23341311405649
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2004	112	2919814	3.83586077743308
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2005	117	2937585	3.98286347458882
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2006	101	2925051	3.45293124803636
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2007	88	2912053	3.02192302131864
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2008	85	2900831	2.93019483037792
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2009	69	2860258	2.41236979321446
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2010	99	2838020	3.48834750988365
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2011	90	2810292	3.20251418713785
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2012	86	2772291	3.10212744621687
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2013	57	2723815	2.09265313540016
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2014	70	2682034	2.60995945614411
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2015	69	2666277	2.58787815369521
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2016	67	2666251	2.51289169699327
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2017	60	2679545	2.23918613048111
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2018	48	2732446	1.75666783533874
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2019	65	2794000	2.32641374373658
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2020	73	2838947	2.5713759362186
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2021	63	2741242	2.29822832132296
White	Not Hispanic or Latino	80-84 years	I24.8	Female	2022	46	2920664	1.57498431863439
White	Not Hispanic or Latino	80-84 years	I24.8	Male	1999	126	1584789	7.95058521986208
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2000	150	1606270	9.33840512491673
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2001	158	1681282	9.39759064808878
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2002	146	1737354	8.4035838407141
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2003	128	1773800	7.21614612695907
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2004	106	1818671	5.82843186040796
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2005	93	1851696	5.02242268709335
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2006	80	1867182	4.2845314489964
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2007	73	1889185	3.8641001278329
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2008	56	1912346	2.92834037355165
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2009	68	1921250	3.53936239427456
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2010	72	1930668	3.72927919248675
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2011	80	1955849	4.09029531420882
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2012	66	1957694	3.37131339218489
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2013	63	1954228	3.22377941570789
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2014	53	1946464	2.72288621829122
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2015	65	1957509	3.32054667437033
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2016	61	1976253	3.08664933082961
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2017	54	2006679	2.69101336088134
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2018	66	2063839	3.19792386906149
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2019	70	2121021	3.30029735679185
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2020	44	2165823	2.03156028909103
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2021	64	2113729	3.02782428589474
White	Not Hispanic or Latino	80-84 years	I24.8	Male	2022	69	2222327	3.10485360615247
White	Not Hispanic or Latino	80-84 years	I24.9	Female	1999	56	2686103	2.08480464077513
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2000	54	2702744	1.99796947102648
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2001	60	2779168	2.15891950396666
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2002	55	2840836	1.93604981068953
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2003	49	2871621	1.70635331055178
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2004	39	2919814	1.33570152071331
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2005	142	2937585	4.83390267856079
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2006	161	2925051	5.50417753399855
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2007	160	2912053	5.49440549330661
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2008	158	2900831	5.44671509646718
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2009	138	2860258	4.82473958642892
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2010	168	2838020	5.91962001677226
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2011	142	2810292	5.05285571748416
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2012	138	2772291	4.97783241369683
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2013	127	2723815	4.66257803852317
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2014	149	2682034	5.55548512807817
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2015	146	2666277	5.47580015129711
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2016	131	2666251	4.9132658553152
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2017	119	2679545	4.44105249212086
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2018	141	2732446	5.16021176630755
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2019	145	2794000	5.18969219756621
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2020	133	2838947	4.68483560982294
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2021	146	2741242	5.3260529351294
White	Not Hispanic or Latino	80-84 years	I24.9	Female	2022	177	2920664	6.06026574778886
White	Not Hispanic or Latino	80-84 years	I24.9	Male	1999	41	1584789	2.58709519059004
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2000	39	1606270	2.42798533247835
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2001	42	1681282	2.49809371658056
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2002	54	1737354	3.10817484519563
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2003	36	1773800	2.02954109820724
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2004	50	1818671	2.74926031151319
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2005	101	1851696	5.45445904727342
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2006	139	1867182	7.44437339263125
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2007	158	1889185	8.36339479722738
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2008	157	1912346	8.20981140442158
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2009	144	1921250	7.49512036434613
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2010	147	1930668	7.61394501799377
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2011	165	1955849	8.43623408555568
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2012	142	1957694	7.25343184379173
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2013	148	1954228	7.57332307182171
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2014	135	1946464	6.93565357489273
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2015	141	1957509	7.20303201671103
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2016	126	1976253	6.37570189646771
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2017	143	2006679	7.12620204825984
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2018	134	2063839	6.49275452203394
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2019	127	2121021	5.98768234732235
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2020	163	2165823	7.52600743458722
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2021	177	2113729	8.37382654067764
White	Not Hispanic or Latino	80-84 years	I24.9	Male	2022	191	2222327	8.59459476485684
White	Not Hispanic or Latino	80-84 years	I25.0	Female	1999	4933	2686103	183.648951659709
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2000	4672	2702744	172.861358678439
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2001	4488	2779168	161.487178896706
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2002	4403	2840836	154.989587572109
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2003	4383	2871621	152.631562452009
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2004	3923	2919814	134.357873480982
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2005	3841	2937585	130.753663298254
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2006	3410	2925051	116.579163918851
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2007	3195	2912053	109.716409694466
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2008	3114	2900831	107.348549432904
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2009	2804	2860258	98.0331144952658
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2010	2692	2838020	94.8548636020888
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2011	2598	2810292	92.4459095353792
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2012	2440	2772291	88.0138484740599
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2013	2350	2723815	86.2760503191296
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2014	2189	2682034	81.617160707135
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2015	2173	2666277	81.4994091011549
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2016	2066	2666251	77.4870782983297
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2017	2041	2679545	76.169648205199
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2018	2175	2732446	79.5990112887867
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2019	2217	2794000	79.3486041517538
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2020	2282	2838947	80.3819162527515
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2021	2423	2741242	88.3905908343736
White	Not Hispanic or Latino	80-84 years	I25.0	Female	2022	2629	2920664	90.0137776889091
White	Not Hispanic or Latino	80-84 years	I25.0	Male	1999	4004	1584789	252.651930320062
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2000	3868	1606270	240.80634015452
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2001	4025	1681282	239.40064783897
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2002	3876	1737354	223.09788333293
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2003	3956	1773800	223.024016236329
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2004	3654	1818671	200.915943565384
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2005	3576	1851696	193.120253000493
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2006	3327	1867182	178.182951635138
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2007	3256	1889185	172.34945227704
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2008	3058	1912346	159.908301112874
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2009	2843	1921250	147.976577748861
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2010	2845	1930668	147.358323647567
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2011	2889	1955849	147.710789534366
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2012	2706	1957694	138.22384907958
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2013	2633	1954228	134.733511135855
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2014	2522	1946464	129.568283821329
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2015	2548	1957509	130.165429635317
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2016	2581	1976253	130.600687260184
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2017	2599	2006679	129.517476387604
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2018	2695	2063839	130.581891320011
