Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
White	M	1999	Not Hispanic or Latino	I25.8	1.26428846105327	617	50351296	1.22539050434769
White	M	1999	Not Hispanic or Latino	I25.9	8.43648269265003	4123	50351296	8.18846847556814
White	M	1999	Not Hispanic or Latino	I46.0	0.0113182641238641	5	1584789	0.31549941348659
White	M	1999	Not Hispanic or Latino	I46.1	1.90382522880786	944	50351296	1.87482761118999
White	M	1999	Not Hispanic or Latino	I46.9	10.4991118741194	5170	50351296	10.2678588451825
White	M	2000	Not Hispanic or Latino	I20.0	0.0597212191791917	30	20431303	0.146833513261489
White	M	2000	Not Hispanic or Latino	I20.1	0.0206472821202528	10	10555219	0.0947398628109943
White	M	2000	Not Hispanic or Latino	I20.9	0.10432609086864	52	34654178	0.150054056974025
White	M	2000	Not Hispanic or Latino	I21.0	0.00976806103612364	5	3288915	0.15202582006528
White	M	2000	Not Hispanic or Latino	I21.2	0.0385875868753568	20	27572204	0.0725368200525428
White	M	2000	Not Hispanic or Latino	I21.3	0.0794374995755903	40	36072107	0.110889003517316
White	M	2000	Not Hispanic or Latino	I21.4	0.210889871183197	103	50741786	0.202988519166432
White	M	2000	Not Hispanic or Latino	I21.9	137.100428308307	68093	50741786	134.195118792232
White	M	2000	Not Hispanic or Latino	I24.1	0.00952676026412761	5	4113867	0.121540147019823
White	M	2000	Not Hispanic or Latino	I24.8	1.89230260124095	950	50741786	1.87222420590399
White	M	2000	Not Hispanic or Latino	I24.9	0.451840291240498	225	50741786	0.443421522450944
White	M	2000	Not Hispanic or Latino	I25.0	43.2426472374311	21584	50741786	42.5369339581386
White	M	2000	Not Hispanic or Latino	I25.1	136.270154221392	66898	50741786	131.840057817437
White	M	2000	Not Hispanic or Latino	I25.2	0.256499243351103	128	50741786	0.252257577216537
White	M	2000	Not Hispanic or Latino	I25.3	0.0998265169722143	50	43252502	0.115600248975192
White	M	2000	Not Hispanic or Latino	I25.4	0.0205657677682585	10	6804079	0.146970662745097
White	M	2000	Not Hispanic or Latino	I25.5	10.1483900220919	4963	50741786	9.78089340410682
White	M	2000	Not Hispanic or Latino	I25.8	1.23579508469438	610	50741786	1.20216501642256
White	M	2000	Not Hispanic or Latino	I25.9	8.45934590783248	4174	50741786	8.22596193204551
White	M	2000	Not Hispanic or Latino	I46.1	2.06891079915201	1035	50741786	2.03973900327434
White	M	2000	Not Hispanic or Latino	I46.9	8.68146310683542	4318	50741786	8.50975170641412
White	M	2001	Not Hispanic or Latino	I20.0	0.0771861541163971	40	35533430	0.112570050231571
White	M	2001	Not Hispanic or Latino	I20.1	0.0573784648322892	30	34545193	0.0868427627542854
White	M	2001	Not Hispanic or Latino	I20.8	0.00979978527155882	5	3278268	0.152519562159043
White	M	2001	Not Hispanic or Latino	I20.9	0.106987371091802	54	27881051	0.193679929784569
White	M	2001	Not Hispanic or Latino	I21.0	0.0375701511096871	20	22261262	0.0898421661808751
White	M	2001	Not Hispanic or Latino	I21.1	0.0102236316586795	5	2630912	0.190048165807142
White	M	2001	Not Hispanic or Latino	I21.2	0.0284024326450492	15	15479294	0.0969036443134939
White	M	2001	Not Hispanic or Latino	I21.3	0.0683236150039052	35	31852364	0.109881954130626
White	M	2001	Not Hispanic or Latino	I21.4	0.180790574733187	90	51368856	0.175203434547968
White	M	2001	Not Hispanic or Latino	I21.9	126.747846031806	64113	51368856	124.809086657488
White	M	2001	Not Hispanic or Latino	I24.1	0.00926289433831787	5	4231056	0.118173808146241
White	M	2001	Not Hispanic or Latino	I24.8	1.76498257709533	902	51368856	1.7559277551363
White	M	2001	Not Hispanic or Latino	I24.9	0.455166717720453	231	51368856	0.449688815339785
White	M	2001	Not Hispanic or Latino	I25.0	41.7504718952171	21239	51368856	41.3460638484922
White	M	2001	Not Hispanic or Latino	I25.1	130.656315631106	65352	51368856	127.221053939765
White	M	2001	Not Hispanic or Latino	I25.2	0.174352951439047	88	51368856	0.171310024891347
White	M	2001	Not Hispanic or Latino	I25.3	0.0844364966290423	43	30169315	0.14252892384199
White	M	2001	Not Hispanic or Latino	I25.4	0.0305366026481331	15	17916348	0.0837224193234023
White	M	2001	Not Hispanic or Latino	I25.5	9.91602969764658	4945	51368856	9.62645537599669
White	M	2001	Not Hispanic or Latino	I25.8	1.16656919126883	587	51368856	1.14271573421841
White	M	2001	Not Hispanic or Latino	I25.9	7.63826024169579	3841	51368856	7.47729324554162
White	M	2001	Not Hispanic or Latino	I46.1	1.85607686429452	946	51368856	1.84158276758198
White	M	2001	Not Hispanic or Latino	I46.9	8.26737430663109	4180	51368856	8.13722618233897
White	M	2002	Not Hispanic or Latino	I20.0	0.067264746748342	35	29608658	0.118208667208085
White	M	2002	Not Hispanic or Latino	I20.1	0.0174502301906513	10	12861866	0.0777492161712772
White	M	2002	Not Hispanic or Latino	I20.9	0.102059826988773	52	44759821	0.116175620988297
White	M	2002	Not Hispanic or Latino	I21.0	0.057692646336645	30	25996224	0.115401375215108
White	M	2002	Not Hispanic or Latino	I21.1	0.0399737879275743	20	11237899	0.177969209369118
White	M	2002	Not Hispanic or Latino	I21.2	0.0483795493971368	25	28976027	0.0862782188876342
White	M	2002	Not Hispanic or Latino	I21.3	0.0572735255435541	30	21461745	0.139783601007281
White	M	2002	Not Hispanic or Latino	I21.4	0.169004970841003	86	44431612	0.193555885390789
White	M	2002	Not Hispanic or Latino	I21.9	120.431356296104	61956	51791090	119.626754331681
White	M	2002	Not Hispanic or Latino	I22.9	0.010179488114578	5	2642321	0.189227576815989
White	M	2002	Not Hispanic or Latino	I24.1	0.010179488114578	5	2642321	0.189227576815989
White	M	2002	Not Hispanic or Latino	I24.8	1.80764087906686	944	51791090	1.82270734213163
White	M	2002	Not Hispanic or Latino	I24.9	0.450402989644704	231	51791090	0.446022665288566
White	M	2002	Not Hispanic or Latino	I25.0	41.4812662959256	21520	51791090	41.5515487316448
White	M	2002	Not Hispanic or Latino	I25.1	127.580188490706	64844	51791090	125.203003064813
White	M	2002	Not Hispanic or Latino	I25.2	0.193649149646586	99	51791090	0.191152570837957
White	M	2002	Not Hispanic or Latino	I25.3	0.0922169575868445	48	36284699	0.132287166003499
White	M	2002	Not Hispanic or Latino	I25.4	0.0203155767952977	10	9884267	0.101170880956575
White	M	2002	Not Hispanic or Latino	I25.5	9.53783194713966	4813	51791090	9.29310427720289
White	M	2002	Not Hispanic or Latino	I25.8	1.05517573127193	539	51791090	1.04071955233999
White	M	2002	Not Hispanic or Latino	I25.9	7.24224623804864	3704	51791090	7.151809317008
White	M	2002	Not Hispanic or Latino	I46.1	1.96995893638002	1023	51791090	1.97524323199222
White	M	2002	Not Hispanic or Latino	I46.9	8.05869504103569	4152	51791090	8.01682297090098
White	M	2003	Not Hispanic or Latino	I20.0	0.0743461911926892	40	37027532	0.108027723802926
White	M	2003	Not Hispanic or Latino	I20.1	0.0572342879800523	30	36147263	0.0829938355222081
White	M	2003	Not Hispanic or Latino	I20.9	0.086480858336174	46	37027532	0.124231882373365
White	M	2003	Not Hispanic or Latino	I21.0	0.0504653299759917	25	23104094	0.108205930948861
White	M	2003	Not Hispanic or Latino	I21.1	0.038677245783451	20	12288063	0.162759582205918
White	M	2003	Not Hispanic or Latino	I21.2	0.0553503035836779	30	26715694	0.112293545509243
White	M	2003	Not Hispanic or Latino	I21.3	0.0456134351450072	25	22784636	0.109723060750235
White	M	2003	Not Hispanic or Latino	I21.4	0.126253976374832	65	44114930	0.14734240766108
White	M	2003	Not Hispanic or Latino	I21.9	112.106880416815	58625	52163959	112.386024994767
White	M	2003	Not Hispanic or Latino	I22.1	0.0100189806921911	5	3206546	0.155931023599849
White	M	2003	Not Hispanic or Latino	I24.1	0.0201317048380679	10	11255575	0.0888448613242771
White	M	2003	Not Hispanic or Latino	I24.8	1.61930138294187	853	52163959	1.63522864512642
White	M	2003	Not Hispanic or Latino	I24.9	0.372341948258245	194	52163959	0.371904287402726
White	M	2003	Not Hispanic or Latino	I25.0	40.7116798053303	21483	52163959	41.1836072488286
White	M	2003	Not Hispanic or Latino	I25.1	121.504467916587	62628	52163959	120.059905729164
White	M	2003	Not Hispanic or Latino	I25.2	0.151214212636784	80	52163959	0.153362592743392
White	M	2003	Not Hispanic or Latino	I25.3	0.0859665425014282	45	44114930	0.102006282226901
White	M	2003	Not Hispanic or Latino	I25.4	0.0292018536822677	15	16928121	0.0886099526344359
White	M	2003	Not Hispanic or Latino	I25.5	9.52446753005475	4875	52163959	9.34553299530045
White	M	2003	Not Hispanic or Latino	I25.8	0.976103452583039	505	52163959	0.968101366692662
White	M	2003	Not Hispanic or Latino	I25.9	6.91517347758116	3595	52163959	6.89173151140618
White	M	2003	Not Hispanic or Latino	I46.1	1.95738685326497	1027	52163959	1.9687922843433
White	M	2003	Not Hispanic or Latino	I46.9	7.72495412257261	4040	52163959	7.7448109335413
White	M	2004	Not Hispanic or Latino	I20.0	0.0280979478565443	15	9309629	0.161123499121179
White	M	2004	Not Hispanic or Latino	I20.1	0.017253820675001	10	12800907	0.07811946450357
White	M	2004	Not Hispanic or Latino	I20.9	0.0639778259433037	35	29788239	0.117496035935525
White	M	2004	Not Hispanic or Latino	I21.0	0.0572813704305045	30	27673410	0.108407312290029
White	M	2004	Not Hispanic or Latino	I21.1	0.0541592656933779	30	27357630	0.109658621744647
White	M	2004	Not Hispanic or Latino	I21.2	0.0261023726230411	15	15833640	0.0947350072377545
White	M	2004	Not Hispanic or Latino	I21.3	0.0345278689166736	20	20197393	0.0990226807984575
White	M	2004	Not Hispanic or Latino	I21.4	0.149574367995593	77	39407323	0.195395155362368
White	M	2004	Not Hispanic or Latino	I21.9	101.939055192593	54132	52597494	102.917450781971
White	M	2004	Not Hispanic or Latino	I22.1	0.00986272969800173	5	1818671	0.274926031151319
White	M	2004	Not Hispanic or Latino	I22.9	0.0470499096566623	25	17723605	0.141054824907235
White	M	2004	Not Hispanic or Latino	I24.8	1.1106099291785	595	52597494	1.13123260207036
White	M	2004	Not Hispanic or Latino	I24.9	0.387939516421315	206	52597494	0.391653640380661
White	M	2004	Not Hispanic or Latino	I25.0	38.6109732881112	20754	52597494	39.4581536527197
White	M	2004	Not Hispanic or Latino	I25.1	112.465264390796	58749	52597494	111.695435527784
White	M	2004	Not Hispanic or Latino	I25.2	0.210619719748873	113	52597494	0.214839132830169
White	M	2004	Not Hispanic or Latino	I25.3	0.0639778259433037	35	29788239	0.117496035935525
White	M	2004	Not Hispanic or Latino	I25.4	0.0169116792684301	10	10083094	0.0991759077124541
White	M	2004	Not Hispanic or Latino	I25.5	8.94298038012824	4625	52597494	8.79319459592504
White	M	2004	Not Hispanic or Latino	I25.6	0.00917445633639967	5	3769006	0.132660972150217
White	M	2004	Not Hispanic or Latino	I25.8	0.880393945767346	462	52597494	0.878368843960513
White	M	2004	Not Hispanic or Latino	I25.9	8.03833372929484	4235	52597494	8.05171440297137
White	M	2004	Not Hispanic or Latino	I46.1	1.79099870431417	962	52597494	1.82898447595241
White	M	2004	Not Hispanic or Latino	I46.9	7.34162741745327	3915	52597494	7.44332039849655
White	M	2005	Not Hispanic or Latino	I20.0	0.0542051032992097	30	23113990	0.129791524526921
White	M	2005	Not Hispanic or Latino	I20.1	0.0249272175393678	15	13453369	0.111496235626927
White	M	2005	Not Hispanic or Latino	I20.9	0.0930929931451308	50	38283518	0.130604507140645
White	M	2005	Not Hispanic or Latino	I21.0	0.0692013939197892	35	38808254	0.0901869999098645
White	M	2005	Not Hispanic or Latino	I21.1	0.04644371860211	25	20047973	0.12470088621927
White	M	2005	Not Hispanic or Latino	I21.2	0.0370895615874912	20	20224930	0.0988878577082838
White	M	2005	Not Hispanic or Latino	I21.3	0.0357944498172949	20	22055491	0.0906803661727594
White	M	2005	Not Hispanic or Latino	I21.4	0.119736833967544	63	53070594	0.118709807544268
White	M	2005	Not Hispanic or Latino	I21.9	95.5873339098648	51546	53070594	97.1272339631247
White	M	2005	Not Hispanic or Latino	I22.1	0.00739554171951158	5	6605805	0.0756910020807456
White	M	2005	Not Hispanic or Latino	I22.9	0.064099127133067	35	33510014	0.104446390264116
White	M	2005	Not Hispanic or Latino	I24.8	1.03302231165574	564	53070594	1.06273541992012
White	M	2005	Not Hispanic or Latino	I24.9	1.05670554853903	577	53070594	1.08723109449274
White	M	2005	Not Hispanic or Latino	I25.0	37.164886580052	20333	53070594	38.3131193142477
White	M	2005	Not Hispanic or Latino	I25.1	108.764355013357	57646	53070594	108.621358185665
White	M	2005	Not Hispanic or Latino	I25.2	0.178940755150331	94	53070594	0.177122569986686
White	M	2005	Not Hispanic or Latino	I25.3	0.075428130723279	41	31129505	0.131707844374654
White	M	2005	Not Hispanic or Latino	I25.4	0.0179541457777458	10	7656535	0.13060738310476
White	M	2005	Not Hispanic or Latino	I25.5	8.81621340123032	4626	53070594	8.71669158253627
White	M	2005	Not Hispanic or Latino	I25.8	0.876771249072141	466	53070594	0.878075719295699
White	M	2005	Not Hispanic or Latino	I25.9	7.76271333409364	4150	53070594	7.81977303664625
White	M	2005	Not Hispanic or Latino	I46.1	1.59934532942166	877	53070594	1.65251589232259
White	M	2005	Not Hispanic or Latino	I46.9	6.88173040636932	3714	53070594	6.99822579713353
White	M	2006	Not Hispanic or Latino	I20.0	0.046533555988736	25	20884978	0.119703262316101
White	M	2006	Not Hispanic or Latino	I20.1	0.0076441246680365	5	5127052	0.0975219287809057
White	M	2006	Not Hispanic or Latino	I20.9	0.10543439927445	56	53508368	0.104656527741605
White	M	2006	Not Hispanic or Latino	I21.0	0.0191751655768633	10	11229677	0.0890497562841745
White	M	2006	Not Hispanic or Latino	I21.1	0.00960648746752835	5	1867182	0.267783215562275
White	M	2006	Not Hispanic or Latino	I21.2	0.0423742802336246	25	30251798	0.0826397161583586
White	M	2006	Not Hispanic or Latino	I21.3	0.031918362692659	15	11276643	0.133018310502514
White	M	2006	Not Hispanic or Latino	I21.4	0.0970728973126389	53	46759974	0.113344802116443
White	M	2006	Not Hispanic or Latino	I21.9	89.4204700194476	48915	53508368	91.415608115725
White	M	2006	Not Hispanic or Latino	I22.0	0.0243664964943003	15	18339900	0.0817888865260988
White	M	2006	Not Hispanic or Latino	I22.9	0.0714637449835685	40	31165863	0.128345555520154
White	M	2006	Not Hispanic or Latino	I24.8	0.897609521452047	494	53508368	0.9232200840063
White	M	2006	Not Hispanic or Latino	I24.9	1.41869693989908	786	53508368	1.4689291215161
White	M	2006	Not Hispanic or Latino	I25.0	36.2134009120865	20149	53508368	37.6557924547428
White	M	2006	Not Hispanic or Latino	I25.1	103.339273163665	55411	53508368	103.555765333751
White	M	2006	Not Hispanic or Latino	I25.3	0.0831041494318591	45	45973272	0.0978829612127673
White	M	2006	Not Hispanic or Latino	I25.4	0.0209102431578652	10	10196163	0.098076109611037
White	M	2006	Not Hispanic or Latino	I25.5	8.24169625914381	4361	53508368	8.15012709787748
White	M	2006	Not Hispanic or Latino	I25.8	1.02227810373039	551	53508368	1.02974547831472
White	M	2006	Not Hispanic or Latino	I25.9	7.23280082838174	3920	53508368	7.32595694191234
White	M	2006	Not Hispanic or Latino	I46.1	1.84528011456844	1016	53508368	1.8987684318834
White	M	2006	Not Hispanic or Latino	I46.9	6.49091597995595	3549	53508368	6.63260744562421
White	M	2007	Not Hispanic or Latino	I20.0	0.0441620480909507	25	24418143	0.102382888002581
White	M	2007	Not Hispanic or Latino	I20.1	0.0071439318473157	5	6838462	0.0731158555827319
White	M	2007	Not Hispanic or Latino	I20.9	0.0730510667187595	40	38544414	0.103776386378581
White	M	2007	Not Hispanic or Latino	I21.0	0.0170869023092686	10	8771734	0.114002544992814
White	M	2007	Not Hispanic or Latino	I21.2	0.0172057479930463	10	10031357	0.0996874101878739
White	M	2007	Not Hispanic or Latino	I21.3	0.0334371808258393	20	23072846	0.0866819810612007
White	M	2007	Not Hispanic or Latino	I21.4	0.0767849570344953	41	30896772	0.132699946777612
White	M	2007	Not Hispanic or Latino	I21.9	81.8010387585335	45596	53826806	84.708723010613
White	M	2007	Not Hispanic or Latino	I22.0	0.0154842209064567	10	14486104	0.0690316733885108
White	M	2007	Not Hispanic or Latino	I22.9	0.0614383407246818	35	32249614	0.108528430758892
White	M	2007	Not Hispanic or Latino	I24.8	0.839918381445593	470	53826806	0.87317088812589
White	M	2007	Not Hispanic or Latino	I24.9	1.68587409921735	957	53826806	1.77792455305633
White	M	2007	Not Hispanic or Latino	I25.0	35.5660852878536	20155	53826806	37.4441686173986
White	M	2007	Not Hispanic or Latino	I25.1	96.798233127588	52670	53826806	97.8508737821078
White	M	2007	Not Hispanic or Latino	I25.3	0.0606817366796585	35	31886167	0.109765466636363
White	M	2007	Not Hispanic or Latino	I25.4	0.0192681628149857	10	10655545	0.0938478510484447
White	M	2007	Not Hispanic or Latino	I25.5	7.93376926479958	4250	53826806	7.89569420113837
White	M	2007	Not Hispanic or Latino	I25.8	0.937361458900873	513	53826806	0.953056735337408
White	M	2007	Not Hispanic or Latino	I25.9	6.63545769364534	3644	53826806	6.76986109857605
White	M	2007	Not Hispanic or Latino	I46.1	1.79874091452395	1010	53826806	1.87638850427053
White	M	2007	Not Hispanic or Latino	I46.9	6.89427318063573	3824	53826806	7.10426697062427
White	M	2008	Not Hispanic or Latino	I20.0	0.057366105153693	30	29644295	0.101199910471813
White	M	2008	Not Hispanic or Latino	I20.1	0.0330605222542825	20	17885321	0.111823545129551
White	M	2008	Not Hispanic or Latino	I20.9	0.0524228108459373	30	25707658	0.116696744604273
White	M	2008	Not Hispanic or Latino	I21.0	0.018219710914654	10	6965869	0.14355710680175
White	M	2008	Not Hispanic or Latino	I21.2	0.00985785405042858	5	3258957	0.153423319178498
White	M	2008	Not Hispanic or Latino	I21.3	0.033280725352106	20	23259091	0.0859878831894161
White	M	2008	Not Hispanic or Latino	I21.4	0.068686178474785	40	40545118	0.098655527405297
White	M	2008	Not Hispanic or Latino	I21.9	80.6242106484492	45728	54063251	84.5824088529193
White	M	2008	Not Hispanic or Latino	I22.1	0.00937961042750345	5	1912346	0.261458961924254
White	M	2008	Not Hispanic or Latino	I22.9	0.068686178474785	40	40545118	0.098655527405297
White	M	2008	Not Hispanic or Latino	I24.8	0.778375571700623	446	54063251	0.82495963847975
White	M	2008	Not Hispanic or Latino	I24.9	1.68047904997338	963	54063251	1.78124693241256
White	M	2008	Not Hispanic or Latino	I25.0	34.5462964285228	19936	54063251	36.8753259029872
White	M	2008	Not Hispanic or Latino	I25.1	93.2910387675733	51523	54063251	95.3013350972919
White	M	2008	Not Hispanic or Latino	I25.3	0.0731400714995933	40	39278864	0.101835939043451
White	M	2008	Not Hispanic or Latino	I25.4	0.0467485380650879	25	24152745	0.103507903552992
White	M	2008	Not Hispanic or Latino	I25.5	7.98400911664464	4346	54063251	8.03873226195739
White	M	2008	Not Hispanic or Latino	I25.8	0.920577623449262	510	54063251	0.943339496916306
White	M	2008	Not Hispanic or Latino	I25.9	6.50034837434794	3651	54063251	6.75320098674791
White	M	2008	Not Hispanic or Latino	I46.1	1.67635996225042	957	54063251	1.77014882068413
White	M	2008	Not Hispanic or Latino	I46.9	6.64037018298263	3749	54063251	6.93447014497889
White	M	2009	Not Hispanic or Latino	I20.0	0.0553723713355909	30	25249995	0.118811904715229
White	M	2009	Not Hispanic or Latino	I20.1	0.0134093179971139	10	13097307	0.0763515736479262
White	M	2009	Not Hispanic or Latino	I20.9	0.0677681056653024	40	41171335	0.0971549744500634
White	M	2009	Not Hispanic or Latino	I21.1	0.00694273408244935	5	7036638	0.0710566608656009
White	M	2009	Not Hispanic or Latino	I21.3	0.0415050101006058	25	26877924	0.0930131359847583
White	M	2009	Not Hispanic or Latino	I21.4	0.082137539881905	45	40931409	0.10994002185461
White	M	2009	Not Hispanic or Latino	I21.9	74.9430857758121	43179	54259350	79.5789112844146
White	M	2009	Not Hispanic or Latino	I22.0	0.00813822330702365	5	7837527	0.0637956334951063
White	M	2009	Not Hispanic or Latino	I22.9	0.0584773012107066	35	33327448	0.105018542073789
White	M	2009	Not Hispanic or Latino	I24.1	0.0103542148360184	5	2597732	0.192475590245645
White	M	2009	Not Hispanic or Latino	I24.8	0.825553255001126	486	54259350	0.89569816077782
White	M	2009	Not Hispanic or Latino	I24.9	1.40569196299073	818	54259350	1.50757427060958
White	M	2009	Not Hispanic or Latino	I25.0	33.3821922970534	19633	54259350	36.1836254949608
White	M	2009	Not Hispanic or Latino	I25.1	88.6149439867752	49572	54259350	91.3612123993376
White	M	2009	Not Hispanic or Latino	I25.3	0.0623151054180403	35	32286633	0.108403994928799
White	M	2009	Not Hispanic or Latino	I25.4	0.00960325396044985	5	3345358	0.149460834983879
White	M	2009	Not Hispanic or Latino	I25.5	7.88497000313523	4362	54259350	8.03916744303056
White	M	2009	Not Hispanic or Latino	I25.8	0.872070681220208	500	54259350	0.92150016540928
White	M	2009	Not Hispanic or Latino	I25.9	5.93513512635129	3374	54259350	6.21828311618182
White	M	2009	Not Hispanic or Latino	I46.1	1.74289184338601	1011	54259350	1.86327333445756
White	M	2009	Not Hispanic or Latino	I46.9	6.81222642293759	3907	54259350	7.20060229250811
White	M	2010	Not Hispanic or Latino	I20.0	0.0548908585308696	30	25574638	0.117303713155197
White	M	2010	Not Hispanic or Latino	I20.1	0.0412984546727087	20	26819262	0.0745732675268991
White	M	2010	Not Hispanic or Latino	I20.9	0.0576749239822432	35	33902888	0.103236042899944
White	M	2010	Not Hispanic or Latino	I21.0	0.016903628608413	10	8045131	0.124298783947707
White	M	2010	Not Hispanic or Latino	I21.1	0.0134847143361903	5	6107512	0.081866396660375
White	M	2010	Not Hispanic or Latino	I21.2	0.0184117093794231	10	10492792	0.0953035188346438
White	M	2010	Not Hispanic or Latino	I21.3	0.0389103795583292	25	28581202	0.0874700791100388
White	M	2010	Not Hispanic or Latino	I21.4	0.0860303328210079	47	42038210	0.111803047751082
White	M	2010	Not Hispanic or Latino	I21.9	72.2626572956046	42234	54433936	77.5876284235628
White	M	2010	Not Hispanic or Latino	I22.0	0.00808635525586126	5	7887799	0.0633890391983873
White	M	2010	Not Hispanic or Latino	I22.9	0.0508385205331848	30	26756805	0.112121009963634
White	M	2010	Not Hispanic or Latino	I24.8	0.914843329440832	550	54433936	1.01039910103139
White	M	2010	Not Hispanic or Latino	I24.9	1.37693474897272	802	54433936	1.47334559823122
White	M	2010	Not Hispanic or Latino	I25.0	33.5923757531991	20044	54433936	36.8226174201329
White	M	2010	Not Hispanic or Latino	I25.1	84.7292619498031	47935	54433936	88.0608743780718
White	M	2010	Not Hispanic or Latino	I25.3	0.0576749239822432	35	33902888	0.103236042899944
White	M	2010	Not Hispanic or Latino	I25.4	0.0251489933913147	15	17397136	0.0862210883446563
White	M	2010	Not Hispanic or Latino	I25.5	7.63770262436975	4269	54433936	7.84253411327816
White	M	2010	Not Hispanic or Latino	I25.8	0.844993198551768	483	54433936	0.887314119633017
White	M	2010	Not Hispanic or Latino	I25.9	5.97802612282057	3446	54433936	6.33060964028028
White	M	2010	Not Hispanic or Latino	I46.1	1.63449178265693	957	54433936	1.75809443579461
White	M	2010	Not Hispanic or Latino	I46.9	6.79762038226475	3960	54433936	7.27487352742598
White	M	2011	Not Hispanic or Latino	I20.0	0.0357995363017682	20	12883625	0.155235812902037
White	M	2011	Not Hispanic or Latino	I20.1	0.0311174848365093	20	23521395	0.0850289704330887
White	M	2011	Not Hispanic or Latino	I20.9	0.078511953910608	45	48788209	0.0922354005657392
White	M	2011	Not Hispanic or Latino	I21.3	0.058402573513398	35	38766485	0.0902841720109522
White	M	2011	Not Hispanic or Latino	I21.4	0.0663286891908518	40	42107109	0.0949958355013164
White	M	2011	Not Hispanic or Latino	I21.9	70.1041894858363	41708	54599480	76.3890059026203
White	M	2011	Not Hispanic or Latino	I22.9	0.0484231450306297	30	26791212	0.111977016941227
White	M	2011	Not Hispanic or Latino	I24.1	0.00593083965180311	5	6608141	0.075664245057725
White	M	2011	Not Hispanic or Latino	I24.8	0.81444207190155	488	54599480	0.89378140597676
White	M	2011	Not Hispanic or Latino	I24.9	1.31853575052909	780	54599480	1.42858503414318
White	M	2011	Not Hispanic or Latino	I25.0	34.301873438734	20836	54599480	38.1615356043684
White	M	2011	Not Hispanic or Latino	I25.1	80.7117552641699	46593	54599480	85.3359775587606
White	M	2011	Not Hispanic or Latino	I25.3	0.078511953910608	45	48788209	0.0922354005657392
White	M	2011	Not Hispanic or Latino	I25.4	0.022297190609869	15	14914893	0.100570617569968
White	M	2011	Not Hispanic or Latino	I25.5	7.43968548679013	4229	54599480	7.74549501204041
White	M	2011	Not Hispanic or Latino	I25.8	0.842969370295849	495	54599480	0.906602040898558
White	M	2011	Not Hispanic or Latino	I25.9	6.03625147859532	3540	54599480	6.4835782318806
White	M	2011	Not Hispanic or Latino	I46.1	1.07015572072358	635	54599480	1.16301473933451
White	M	2011	Not Hispanic or Latino	I46.9	6.48418461319233	3836	54599480	7.02570793714519
White	M	2012	Not Hispanic or Latino	I20.0	0.0239478620178759	15	12143736	0.123520471788912
White	M	2012	Not Hispanic or Latino	I20.1	0.0293846985315288	20	26335447	0.0759432714394405
White	M	2012	Not Hispanic or Latino	I20.9	0.0870858836192106	50	49054512	0.101927423108398
White	M	2012	Not Hispanic or Latino	I21.0	0.014785520772209	10	10186042	0.0981735594650012
White	M	2012	Not Hispanic or Latino	I21.2	0.00878155385491545	5	3658387	0.136672254739589
White	M	2012	Not Hispanic or Latino	I21.3	0.0334829290144833	20	23486805	0.0851541961539681
White	M	2012	Not Hispanic or Latino	I21.4	0.0677296890822731	40	41905496	0.095452873293756
White	M	2012	Not Hispanic or Latino	I21.9	67.3416570438915	40947	54786445	74.7392899831336
White	M	2012	Not Hispanic or Latino	I22.9	0.0472656199435822	30	27457511	0.10925972131997
White	M	2012	Not Hispanic or Latino	I24.8	0.762810068521111	478	54786445	0.87247858480323
White	M	2012	Not Hispanic or Latino	I24.9	1.15088208461338	696	54786445	1.27038722808169
White	M	2012	Not Hispanic or Latino	I25.0	33.7178872562929	20957	54786445	38.2521625559023
White	M	2012	Not Hispanic or Latino	I25.1	78.3276367902646	46128	54786445	84.1960087025176
White	M	2012	Not Hispanic or Latino	I25.3	0.048809891961949	30	27883708	0.107589707939848
White	M	2012	Not Hispanic or Latino	I25.4	0.00878155385491545	5	3658387	0.136672254739589
White	M	2012	Not Hispanic or Latino	I25.5	7.31037383185127	4253	54786445	7.76286908194171
White	M	2012	Not Hispanic or Latino	I25.8	0.840417153819007	505	54786445	0.921760847961571
White	M	2012	Not Hispanic or Latino	I25.9	5.64206946124512	3358	54786445	6.12925332169298
White	M	2012	Not Hispanic or Latino	I46.1	0.951044459482335	583	54786445	1.064131830419
White	M	2012	Not Hispanic or Latino	I46.9	6.31058473976697	3815	54786445	6.96340125737306
White	M	2013	Not Hispanic or Latino	I20.0	0.0360081041439199	20	18878263	0.105941950273709
White	M	2013	Not Hispanic or Latino	I20.1	0.0537454968334542	30	37929920	0.0790932329939003
White	M	2013	Not Hispanic or Latino	I20.9	0.0584096742101793	35	35246003	0.0993020400072031
White	M	2013	Not Hispanic or Latino	I21.1	0.0141996242635664	10	10479195	0.0954271773738345
White	M	2013	Not Hispanic or Latino	I21.3	0.0411156084391477	25	31485080	0.0794026885115108
White	M	2013	Not Hispanic or Latino	I21.4	0.0775317410502274	45	49215822	0.0914340107943336
White	M	2013	Not Hispanic or Latino	I21.9	65.832631138452	40772	54963791	74.1797449888418
White	M	2013	Not Hispanic or Latino	I22.9	0.0589487885856902	35	36187511	0.0967184507384329
White	M	2013	Not Hispanic or Latino	I24.8	0.801700322496837	511	54963791	0.929702974818458
White	M	2013	Not Hispanic or Latino	I24.9	1.22853033474481	759	54963791	1.38090911523916
