"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2008"	"2008"	290	1051334	27.6	24.4	30.8	1.6
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2009"	"2009"	307	996129	30.8	27.4	34.3	1.8
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2010"	"2010"	281	996379	28.2	24.9	31.5	1.7
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2011"	"2011"	329	988203	33.3	29.7	36.9	1.8
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2012"	"2012"	418	1365847	30.6	27.7	33.5	1.5
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2013"	"2013"	425	1260202	33.7	30.5	36.9	1.6
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2014"	"2014"	444	1236448	35.9	32.6	39.2	1.7
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2015"	"2015"	482	1238821	38.9	35.4	42.4	1.8
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2016"	"2016"	529	1251231	42.3	38.7	45.9	1.8
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2017"	"2017"	564	1279205	44.1	40.5	47.7	1.9
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2018"	"2018"	606	1302916	46.5	42.8	50.2	1.9
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2019"	"2019"	655	1328214	49.3	45.5	53.1	1.9
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2020 "	"2020"	829	1358028	61.0	56.9	65.2	2.1
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"1999"	"1999"	155	717704	21.6	18.2	25.0	1.7
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2000"	"2000"	167	702562	23.8	20.2	27.4	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2001"	"2001"	195	756284	25.8	22.2	29.4	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2002"	"2002"	194	746346	26.0	22.3	29.7	1.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2003"	"2003"	208	751049	27.7	23.9	31.5	1.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2004"	"2004"	227	789172	28.8	25.0	32.5	1.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2005"	"2005"	229	798029	28.7	25.0	32.4	1.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2006"	"2006"	236	821954	28.7	25.0	32.4	1.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2007"	"2007"	239	843756	28.3	24.7	31.9	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2008"	"2008"	267	910158	29.3	25.8	32.9	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2009"	"2009"	295	1037514	28.4	25.2	31.7	1.7
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2010"	"2010"	325	994145	32.7	29.1	36.2	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2011"	"2011"	318	977257	32.5	29.0	36.1	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2012"	"2012"	341	972919	35.0	31.3	38.8	1.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2013"	"2013"	443	1348396	32.9	29.8	35.9	1.6
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2014"	"2014"	490	1237595	39.6	36.1	43.1	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2015"	"2015"	516	1217104	42.4	38.7	46.1	1.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2016"	"2016"	507	1218853	41.6	38.0	45.2	1.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2017"	"2017"	580	1230753	47.1	43.3	51.0	2.0
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2018"	"2018"	626	1257731	49.8	45.9	53.7	2.0
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2019"	"2019"	664	1281108	51.8	47.9	55.8	2.0
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2020 "	"2020"	811	1305277	62.1	57.9	66.4	2.2
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"1999"	"1999"	180	724931	24.8	21.2	28.5	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2000"	"2000"	184	714104	25.8	22.0	29.5	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2001"	"2001"	181	694649	26.1	22.3	29.9	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2002"	"2002"	199	743044	26.8	23.1	30.5	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2003"	"2003"	241	733695	32.8	28.7	37.0	2.1
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2004"	"2004"	224	738858	30.3	26.3	34.3	2.0
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2005"	"2005"	206	777186	26.5	22.9	30.1	1.8
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2006"	"2006"	243	786510	30.9	27.0	34.8	2.0
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2007"	"2007"	220	810758	27.1	23.5	30.7	1.8
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2008"	"2008"	248	832811	29.8	26.1	33.5	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2009"	"2009"	297	899364	33.0	29.3	36.8	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2010"	"2010"	330	1006062	32.8	29.3	36.3	1.8
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2011"	"2011"	329	965347	34.1	30.4	37.8	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2012"	"2012"	305	961242	31.7	28.2	35.3	1.8
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2013"	"2013"	343	955345	35.9	32.1	39.7	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2014"	"2014"	454	1322581	34.3	31.2	37.5	1.6
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2015"	"2015"	508	1216570	41.8	38.1	45.4	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2016"	"2016"	555	1195976	46.4	42.5	50.3	2.0
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2017"	"2017"	524	1197851	43.7	40.0	47.5	1.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2018"	"2018"	623	1208971	51.5	47.5	55.6	2.1
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2019"	"2019"	642	1235803	52.0	47.9	56.0	2.1
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2020 "	"2020"	776	1257282	61.7	57.4	66.1	2.2
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"1999"	"1999"	197	732699	26.9	23.1	30.6	1.9
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2000"	"2000"	203	710079	28.6	24.7	32.5	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2001"	"2001"	196	695686	28.2	24.2	32.1	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2002"	"2002"	211	680164	31.0	26.8	35.2	2.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2003"	"2003"	236	728113	32.4	28.3	36.5	2.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2004"	"2004"	218	718983	30.3	26.3	34.3	2.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2005"	"2005"	222	724146	30.7	26.6	34.7	2.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2006"	"2006"	221	762227	29.0	25.2	32.8	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2007"	"2007"	230	771552	29.8	26.0	33.7	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2008"	"2008"	251	795382	31.6	27.7	35.5	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2009"	"2009"	271	817225	33.2	29.2	37.1	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2010"	"2010"	321	868399	37.0	32.9	41.0	2.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2011"	"2011"	322	1005526	32.0	28.5	35.5	1.8
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2012"	"2012"	354	947496	37.4	33.5	41.3	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2013"	"2013"	393	942483	41.7	37.6	45.8	2.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2014"	"2014"	367	938614	39.1	35.1	43.1	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2015"	"2015"	519	1298433	40.0	36.5	43.4	1.8
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2016"	"2016"	548	1193791	45.9	42.1	49.7	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2017"	"2017"	589	1174126	50.2	46.1	54.2	2.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2018"	"2018"	579	1175095	49.3	45.3	53.3	2.0
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2019"	"2019"	690	1186708	58.1	53.8	62.5	2.2
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2020 "	"2020"	836	1210993	69.0	64.4	73.7	2.4
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"1999"	"1999"	207	724783	28.6	24.7	32.5	2.0
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2000"	"2000"	200	710962	28.1	24.2	32.0	2.0
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2001"	"2001"	203	690271	29.4	25.4	33.5	2.1
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2002"	"2002"	208	679521	30.6	26.4	34.8	2.1
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2003"	"2003"	230	664333	34.6	30.1	39.1	2.3
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2004"	"2004"	261	711488	36.7	32.2	41.1	2.3
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2005"	"2005"	241	702977	34.3	30.0	38.6	2.2
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2006"	"2006"	232	708232	32.8	28.5	37.0	2.2
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2007"	"2007"	273	745585	36.6	32.3	41.0	2.2
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2008"	"2008"	236	754670	31.3	27.3	35.3	2.0
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2009"	"2009"	279	778042	35.9	31.7	40.1	2.1
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2010"	"2010"	271	789128	34.3	30.3	38.4	2.1
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2011"	"2011"	344	864749	39.8	35.6	44.0	2.1
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2012"	"2012"	346	985029	35.1	31.4	38.8	1.9
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2013"	"2013"	423	929524	45.5	41.2	49.8	2.2
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2014"	"2014"	417	924824	45.1	40.8	49.4	2.2
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2015"	"2015"	420	919618	45.7	41.3	50.0	2.2
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2016"	"2016"	614	1272444	48.3	44.4	52.1	1.9
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2017"	"2017"	612	1170428	52.3	48.1	56.4	2.1
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2018"	"2018"	623	1149872	54.2	49.9	58.4	2.2
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2019"	"2019"	708	1152192	61.4	56.9	66.0	2.3
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2020 "	"2020"	770	1161524	66.3	61.6	71.0	2.4
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"1999"	"1999"	190	696165	27.3	23.4	31.2	2.0
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2000"	"2000"	261	702609	37.1	32.6	41.7	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2001"	"2001"	234	684287	34.2	29.8	38.6	2.2
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2002"	"2002"	240	671135	35.8	31.2	40.3	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2003"	"2003"	223	660380	33.8	29.3	38.2	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2004"	"2004"	238	644933	36.9	32.2	41.6	2.4
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2005"	"2005"	248	690841	35.9	31.4	40.4	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2006"	"2006"	244	682190	35.8	31.3	40.3	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2007"	"2007"	248	686663	36.1	31.6	40.6	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2008"	"2008"	273	722355	37.8	33.3	42.3	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2009"	"2009"	324	730520	44.4	39.5	49.2	2.5
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2010"	"2010"	265	747458	35.5	31.2	39.7	2.2
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2011"	"2011"	277	782509	35.4	31.2	39.6	2.1
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2012"	"2012"	337	845476	39.9	35.6	44.1	2.2
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2013"	"2013"	413	966544	42.7	38.6	46.9	2.1
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2014"	"2014"	405	908461	44.6	40.2	48.9	2.2
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2015"	"2015"	427	904736	47.2	42.7	51.7	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2016"	"2016"	459	899812	51.0	46.3	55.7	2.4
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2017"	"2017"	621	1246103	49.8	45.9	53.8	2.0
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2018"	"2018"	641	1144827	56.0	51.7	60.3	2.2
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2019"	"2019"	692	1125835	61.5	56.9	66.0	2.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2020 "	"2020"	834	1126169	74.1	69.0	79.1	2.6
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"1999"	"1999"	227	692510	32.8	28.5	37.0	2.2
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2000"	"2000"	236	671013	35.2	30.7	39.7	2.3
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2001"	"2001"	230	685580	33.5	29.2	37.9	2.2
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2002"	"2002"	249	666799	37.3	32.7	42.0	2.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2003"	"2003"	257	655345	39.2	34.4	44.0	2.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2004"	"2004"	236	645943	36.5	31.9	41.2	2.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2005"	"2005"	242	632100	38.3	33.5	43.1	2.5
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2006"	"2006"	230	678799	33.9	29.5	38.3	2.2
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2007"	"2007"	256	671519	38.1	33.5	42.8	2.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2008"	"2008"	290	677096	42.8	37.9	47.8	2.5
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2009"	"2009"	251	713706	35.2	30.8	39.5	2.2
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2010"	"2010"	269	720142	37.4	32.9	41.8	2.3
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2011"	"2011"	296	735282	40.3	35.7	44.8	2.3
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2012"	"2012"	346	763861	45.3	40.5	50.1	2.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2013"	"2013"	371	826895	44.9	40.3	49.4	2.3
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2014"	"2014"	440	941678	46.7	42.4	51.1	2.2
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2015"	"2015"	457	887286	51.5	46.8	56.2	2.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2016"	"2016"	465	884268	52.6	47.8	57.4	2.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2017"	"2017"	482	879101	54.8	49.9	59.7	2.5
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2018"	"2018"	727	1217702	59.7	55.4	64.0	2.2
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2019"	"2019"	787	1118541	70.4	65.4	75.3	2.5
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2020 "	"2020"	833	1098861	75.8	70.7	81.0	2.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"1999"	"1999"	247	649791	38.0	33.3	42.8	2.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2000"	"2000"	238	668474	35.6	31.1	40.1	2.3
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2001"	"2001"	244	649246	37.6	32.9	42.3	2.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2002"	"2002"	257	663624	38.7	34.0	43.5	2.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2003"	"2003"	267	645398	41.4	36.4	46.3	2.5
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2004"	"2004"	289	633941	45.6	40.3	50.8	2.7
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2005"	"2005"	256	624984	41.0	35.9	46.0	2.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2006"	"2006"	240	611592	39.2	34.3	44.2	2.5
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2007"	"2007"	285	656693	43.4	38.4	48.4	2.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2008"	"2008"	283	649410	43.6	38.5	48.7	2.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2009"	"2009"	273	654629	41.7	36.8	46.7	2.5
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2010"	"2010"	309	683438	45.2	40.2	50.3	2.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2011"	"2011"	305	701115	43.5	38.6	48.4	2.5
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2012"	"2012"	295	716807	41.2	36.5	45.9	2.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2013"	"2013"	364	744476	48.9	43.9	53.9	2.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2014"	"2014"	381	805214	47.3	42.6	52.1	2.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2015"	"2015"	473	917963	51.5	46.9	56.2	2.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2016"	"2016"	503	865111	58.1	53.1	63.2	2.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2017"	"2017"	547	862444	63.4	58.1	68.7	2.7
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2018"	"2018"	595	857026	69.4	63.8	75.0	2.8
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2019"	"2019"	814	1186927	68.6	63.9	73.3	2.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	"2020 "	"2020"	851	1089963	78.1	72.8	83.3	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"1999"	"1999"	264	634797	41.6	36.6	46.6	2.6
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2000"	"2000"	263	637453	41.3	36.3	46.2	2.5
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2001"	"2001"	263	641654	41.0	36.0	45.9	2.5
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2002"	"2002"	268	627497	42.7	37.6	47.8	2.6
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2003"	"2003"	265	642175	41.3	36.3	46.2	2.5
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2004"	"2004"	310	624912	49.6	44.1	55.1	2.8
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2005"	"2005"	294	614643	47.8	42.4	53.3	2.8
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2006"	"2006"	262	606877	43.2	37.9	48.4	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2007"	"2007"	251	594285	42.2	37.0	47.5	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2008"	"2008"	285	638752	44.6	39.4	49.8	2.6
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2009"	"2009"	310	632299	49.0	43.6	54.5	2.8
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2010"	"2010"	294	631784	46.5	41.2	51.9	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2011"	"2011"	333	670525	49.7	44.3	55.0	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2012"	"2012"	321	681866	47.1	41.9	52.2	2.6
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2013"	"2013"	358	696781	51.4	46.1	56.7	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2014"	"2014"	393	723756	54.3	48.9	59.7	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2015"	"2015"	447	782762	57.1	51.8	62.4	2.7
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2016"	"2016"	543	892907	60.8	55.7	65.9	2.6
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2017"	"2017"	589	841742	70.0	64.3	75.6	2.9
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2018"	"2018"	576	839223	68.6	63.0	74.2	2.9
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2019"	"2019"	649	832205	78.0	72.0	84.0	3.1
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	"2020 "	"2020"	919	1154284	79.6	74.5	84.8	2.6
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"1999"	"1999"	287	625356	45.9	40.6	51.2	2.7
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2000"	"2000"	294	609366	48.2	42.7	53.8	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2001"	"2001"	285	617501	46.2	40.8	51.5	2.7
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2002"	"2002"	300	616735	48.6	43.1	54.1	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2003"	"2003"	318	603248	52.7	46.9	58.5	3.0
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2004"	"2004"	301	617153	48.8	43.3	54.3	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2005"	"2005"	266	600797	44.3	39.0	49.6	2.7
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2006"	"2006"	283	591204	47.9	42.3	53.4	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2007"	"2007"	252	583735	43.2	37.8	48.5	2.7
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2008"	"2008"	334	571344	58.5	52.2	64.7	3.2
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2009"	"2009"	297	614204	48.4	42.9	53.9	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2010"	"2010"	343	608196	56.4	50.4	62.4	3.0
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2011"	"2011"	297	616239	48.2	42.7	53.7	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2012"	"2012"	314	650377	48.3	42.9	53.6	2.7
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2013"	"2013"	346	661028	52.3	46.8	57.9	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2014"	"2014"	389	675636	57.6	51.9	63.3	2.9
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2015"	"2015"	396	701660	56.4	50.9	62.0	2.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2016"	"2016"	484	759234	63.7	58.1	69.4	2.9
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2017"	"2017"	616	866692	71.1	65.5	76.7	2.9
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2018"	"2018"	635	816983	77.7	71.7	83.8	3.1
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2019"	"2019"	678	812857	83.4	77.1	89.7	3.2
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	"2020 "	"2020"	765	806542	94.8	88.1	101.6	3.4
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"1999"	"1999"	326	590114	55.2	49.2	61.2	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2000"	"2000"	311	593796	52.4	46.6	58.2	3.0
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2001"	"2001"	325	581687	55.9	49.8	61.9	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2002"	"2002"	327	590038	55.4	49.4	61.4	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2003"	"2003"	365	589101	62.0	55.6	68.3	3.2
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2004"	"2004"	324	575673	56.3	50.2	62.4	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2005"	"2005"	338	588889	57.4	51.3	63.5	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2006"	"2006"	310	573243	54.1	48.1	60.1	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2007"	"2007"	309	563717	54.8	48.7	60.9	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2008"	"2008"	298	556267	53.6	47.5	59.7	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2009"	"2009"	289	544000	53.1	47.0	59.2	3.1
