Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
White,Hispanic or Latino,80-84 years,Male,447,2005
White,Hispanic or Latino,80-84 years,Male,437,2006
White,Hispanic or Latino,80-84 years,Male,432,2007
White,Hispanic or Latino,80-84 years,Male,505,2008
White,Hispanic or Latino,80-84 years,Male,432,2009
White,Hispanic or Latino,80-84 years,Male,482,2010
White,Hispanic or Latino,80-84 years,Male,444,2011
White,Hispanic or Latino,80-84 years,Male,511,2012
White,Hispanic or Latino,80-84 years,Male,521,2013
White,Hispanic or Latino,80-84 years,Male,546,2014
White,Hispanic or Latino,80-84 years,Male,639,2015
White,Hispanic or Latino,80-84 years,Male,606,2016
White,Hispanic or Latino,80-84 years,Male,627,2017
White,Hispanic or Latino,80-84 years,Male,718,2018
White,Hispanic or Latino,80-84 years,Male,680,2019
White,Hispanic or Latino,80-84 years,Male,793,2020
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,25,1999
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,35,2000
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,26,2001
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,28,2002
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,30,2003
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,42,2004
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,22,2005
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,23,2006
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,33,2007
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,27,2008
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,38,2009
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,35,2010
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,31,2011
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,26,2012
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,26,2013
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,30,2014
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,32,2015
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,38,2016
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,42,2017
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,48,2018
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,41,2019
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,49,2020
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,245,1999
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,224,2000
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,271,2001
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,267,2002
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,252,2003
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,237,2004
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,286,2005
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,238,2006
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,242,2007
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,262,2008
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,248,2009
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,258,2010
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,291,2011
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,273,2012
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,280,2013
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,283,2014
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,331,2015
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,325,2016
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,374,2017
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,376,2018
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,413,2019
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,450,2020
Black or African American,Not Hispanic or Latino,80-84 years,Male,931,1999
Black or African American,Not Hispanic or Latino,80-84 years,Male,1017,2000
Black or African American,Not Hispanic or Latino,80-84 years,Male,949,2001
Black or African American,Not Hispanic or Latino,80-84 years,Male,947,2002
Black or African American,Not Hispanic or Latino,80-84 years,Male,977,2003
Black or African American,Not Hispanic or Latino,80-84 years,Male,933,2004
Black or African American,Not Hispanic or Latino,80-84 years,Male,922,2005
Black or African American,Not Hispanic or Latino,80-84 years,Male,840,2006
Black or African American,Not Hispanic or Latino,80-84 years,Male,907,2007
Black or African American,Not Hispanic or Latino,80-84 years,Male,836,2008
Black or African American,Not Hispanic or Latino,80-84 years,Male,764,2009
Black or African American,Not Hispanic or Latino,80-84 years,Male,757,2010
Black or African American,Not Hispanic or Latino,80-84 years,Male,740,2011
Black or African American,Not Hispanic or Latino,80-84 years,Male,755,2012
Black or African American,Not Hispanic or Latino,80-84 years,Male,801,2013
Black or African American,Not Hispanic or Latino,80-84 years,Male,839,2014
Black or African American,Not Hispanic or Latino,80-84 years,Male,902,2015
Black or African American,Not Hispanic or Latino,80-84 years,Male,936,2016
Black or African American,Not Hispanic or Latino,80-84 years,Male,995,2017
Black or African American,Not Hispanic or Latino,80-84 years,Male,982,2018
Black or African American,Not Hispanic or Latino,80-84 years,Male,1003,2019
Black or African American,Not Hispanic or Latino,80-84 years,Male,1164,2020
White,Not Hispanic or Latino,80-84 years,Male,11182,1999
White,Not Hispanic or Latino,80-84 years,Male,11071,2000
White,Not Hispanic or Latino,80-84 years,Male,10944,2001
White,Not Hispanic or Latino,80-84 years,Male,10697,2002
White,Not Hispanic or Latino,80-84 years,Male,10538,2003
White,Not Hispanic or Latino,80-84 years,Male,9995,2004
White,Not Hispanic or Latino,80-84 years,Male,9385,2005
White,Not Hispanic or Latino,80-84 years,Male,8643,2006
White,Not Hispanic or Latino,80-84 years,Male,8200,2007
White,Not Hispanic or Latino,80-84 years,Male,8340,2008
White,Not Hispanic or Latino,80-84 years,Male,7672,2009
White,Not Hispanic or Latino,80-84 years,Male,7618,2010
White,Not Hispanic or Latino,80-84 years,Male,7590,2011
White,Not Hispanic or Latino,80-84 years,Male,7311,2012
White,Not Hispanic or Latino,80-84 years,Male,7318,2013
White,Not Hispanic or Latino,80-84 years,Male,7056,2014
White,Not Hispanic or Latino,80-84 years,Male,7484,2015
White,Not Hispanic or Latino,80-84 years,Male,7441,2016
White,Not Hispanic or Latino,80-84 years,Male,7451,2017
White,Not Hispanic or Latino,80-84 years,Male,7282,2018
White,Not Hispanic or Latino,80-84 years,Male,7827,2019
White,Not Hispanic or Latino,80-84 years,Male,8072,2020
American Indian or Alaska Native,Not Stated,80-84 years,Male,5,2000
American Indian or Alaska Native,Not Stated,80-84 years,Male,5,2003
American Indian or Alaska Native,Not Stated,80-84 years,Male,5,2016
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2000
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2002
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2003
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2010
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2013
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2015
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2017
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2018
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2019
Black or African American,Not Stated,80-84 years,Male,5,1999
Black or African American,Not Stated,80-84 years,Male,5,2000
Black or African American,Not Stated,80-84 years,Male,5,2001
Black or African American,Not Stated,80-84 years,Male,5,2002
Black or African American,Not Stated,80-84 years,Male,5,2003
Black or African American,Not Stated,80-84 years,Male,5,2004
Black or African American,Not Stated,80-84 years,Male,5,2005
Black or African American,Not Stated,80-84 years,Male,5,2007
Black or African American,Not Stated,80-84 years,Male,5,2008
Black or African American,Not Stated,80-84 years,Male,5,2009
Black or African American,Not Stated,80-84 years,Male,5,2010
Black or African American,Not Stated,80-84 years,Male,5,2011
Black or African American,Not Stated,80-84 years,Male,5,2012
Black or African American,Not Stated,80-84 years,Male,5,2013
Black or African American,Not Stated,80-84 years,Male,5,2014
Black or African American,Not Stated,80-84 years,Male,5,2015
Black or African American,Not Stated,80-84 years,Male,5,2016
Black or African American,Not Stated,80-84 years,Male,5,2017
Black or African American,Not Stated,80-84 years,Male,5,2018
Black or African American,Not Stated,80-84 years,Male,5,2020
White,Not Stated,80-84 years,Male,19,1999
White,Not Stated,80-84 years,Male,22,2000
White,Not Stated,80-84 years,Male,28,2001
White,Not Stated,80-84 years,Male,23,2002
White,Not Stated,80-84 years,Male,13,2003
White,Not Stated,80-84 years,Male,15,2004
White,Not Stated,80-84 years,Male,13,2005
White,Not Stated,80-84 years,Male,15,2006
White,Not Stated,80-84 years,Male,5,2007
White,Not Stated,80-84 years,Male,5,2008
White,Not Stated,80-84 years,Male,5,2009
White,Not Stated,80-84 years,Male,5,2010
White,Not Stated,80-84 years,Male,14,2011
White,Not Stated,80-84 years,Male,13,2012
White,Not Stated,80-84 years,Male,5,2013
White,Not Stated,80-84 years,Male,5,2014
White,Not Stated,80-84 years,Male,18,2015
White,Not Stated,80-84 years,Male,14,2016
White,Not Stated,80-84 years,Male,11,2017
White,Not Stated,80-84 years,Male,18,2018
White,Not Stated,80-84 years,Male,5,2019
White,Not Stated,80-84 years,Male,5,2020
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,1999
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2000
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2001
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2003
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2004
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2005
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2006
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2007
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2008
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2009
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2010
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2011
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2012
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2013
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2014
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2015
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2016
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2017
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2018
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2019
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,1999
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2000
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2003
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2004
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2005
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2006
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2007
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2009
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2010
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2012
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2014
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2015
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2016
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2019
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2020
Black or African American,Hispanic or Latino,85-89 years,Female,5,1999
Black or African American,Hispanic or Latino,85-89 years,Female,14,2000
Black or African American,Hispanic or Latino,85-89 years,Female,5,2001
Black or African American,Hispanic or Latino,85-89 years,Female,10,2002
Black or African American,Hispanic or Latino,85-89 years,Female,5,2003
Black or African American,Hispanic or Latino,85-89 years,Female,5,2004
Black or African American,Hispanic or Latino,85-89 years,Female,5,2005
Black or African American,Hispanic or Latino,85-89 years,Female,10,2006
Black or African American,Hispanic or Latino,85-89 years,Female,5,2007
Black or African American,Hispanic or Latino,85-89 years,Female,10,2008
Black or African American,Hispanic or Latino,85-89 years,Female,5,2009
Black or African American,Hispanic or Latino,85-89 years,Female,12,2010
Black or African American,Hispanic or Latino,85-89 years,Female,5,2011
Black or African American,Hispanic or Latino,85-89 years,Female,10,2012
Black or African American,Hispanic or Latino,85-89 years,Female,12,2013
Black or African American,Hispanic or Latino,85-89 years,Female,11,2014
Black or African American,Hispanic or Latino,85-89 years,Female,15,2015
Black or African American,Hispanic or Latino,85-89 years,Female,12,2016
Black or African American,Hispanic or Latino,85-89 years,Female,15,2017
Black or African American,Hispanic or Latino,85-89 years,Female,21,2018
Black or African American,Hispanic or Latino,85-89 years,Female,16,2019
Black or African American,Hispanic or Latino,85-89 years,Female,17,2020
White,Hispanic or Latino,85-89 years,Female,533,1999
White,Hispanic or Latino,85-89 years,Female,552,2000
White,Hispanic or Latino,85-89 years,Female,559,2001
White,Hispanic or Latino,85-89 years,Female,544,2002
White,Hispanic or Latino,85-89 years,Female,533,2003
White,Hispanic or Latino,85-89 years,Female,519,2004
White,Hispanic or Latino,85-89 years,Female,573,2005
White,Hispanic or Latino,85-89 years,Female,606,2006
White,Hispanic or Latino,85-89 years,Female,623,2007
White,Hispanic or Latino,85-89 years,Female,614,2008
White,Hispanic or Latino,85-89 years,Female,635,2009
White,Hispanic or Latino,85-89 years,Female,718,2010
White,Hispanic or Latino,85-89 years,Female,689,2011
White,Hispanic or Latino,85-89 years,Female,752,2012
White,Hispanic or Latino,85-89 years,Female,730,2013
White,Hispanic or Latino,85-89 years,Female,874,2014
White,Hispanic or Latino,85-89 years,Female,964,2015
White,Hispanic or Latino,85-89 years,Female,1031,2016
White,Hispanic or Latino,85-89 years,Female,1040,2017
White,Hispanic or Latino,85-89 years,Female,1106,2018
White,Hispanic or Latino,85-89 years,Female,1087,2019
White,Hispanic or Latino,85-89 years,Female,1260,2020
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,51,1999
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,40,2000
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,43,2001
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,34,2002
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,34,2003
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,48,2004
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,41,2005
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,51,2006
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,51,2007
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,38,2008
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,51,2009
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,43,2010
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,38,2011
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,46,2012
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,41,2013
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,51,2014
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,51,2015
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,50,2016
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,53,2017
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,58,2018
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,49,2019
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,73,2020
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,235,1999
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,254,2000
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,315,2001
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,315,2002
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,320,2003
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,322,2004
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,344,2005
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,331,2006
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,373,2007
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,371,2008
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,330,2009
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,397,2010
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,376,2011
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,445,2012
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,458,2013
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,499,2014
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,522,2015
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,580,2016
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,584,2017
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,568,2018
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,624,2019
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,704,2020
Black or African American,Not Hispanic or Latino,85-89 years,Female,1700,1999
Black or African American,Not Hispanic or Latino,85-89 years,Female,1745,2000
Black or African American,Not Hispanic or Latino,85-89 years,Female,1665,2001
Black or African American,Not Hispanic or Latino,85-89 years,Female,1627,2002
Black or African American,Not Hispanic or Latino,85-89 years,Female,1617,2003
Black or African American,Not Hispanic or Latino,85-89 years,Female,1509,2004
Black or African American,Not Hispanic or Latino,85-89 years,Female,1410,2005
Black or African American,Not Hispanic or Latino,85-89 years,Female,1372,2006
Black or African American,Not Hispanic or Latino,85-89 years,Female,1447,2007
Black or African American,Not Hispanic or Latino,85-89 years,Female,1341,2008
Black or African American,Not Hispanic or Latino,85-89 years,Female,1296,2009
Black or African American,Not Hispanic or Latino,85-89 years,Female,1335,2010
Black or African American,Not Hispanic or Latino,85-89 years,Female,1270,2011
Black or African American,Not Hispanic or Latino,85-89 years,Female,1330,2012
Black or African American,Not Hispanic or Latino,85-89 years,Female,1283,2013
Black or African American,Not Hispanic or Latino,85-89 years,Female,1329,2014
Black or African American,Not Hispanic or Latino,85-89 years,Female,1499,2015
Black or African American,Not Hispanic or Latino,85-89 years,Female,1431,2016
Black or African American,Not Hispanic or Latino,85-89 years,Female,1548,2017
Black or African American,Not Hispanic or Latino,85-89 years,Female,1561,2018
Black or African American,Not Hispanic or Latino,85-89 years,Female,1698,2019
Black or African American,Not Hispanic or Latino,85-89 years,Female,1697,2020
White,Not Hispanic or Latino,85-89 years,Female,20447,1999
White,Not Hispanic or Latino,85-89 years,Female,20515,2000
White,Not Hispanic or Latino,85-89 years,Female,20090,2001
White,Not Hispanic or Latino,85-89 years,Female,19732,2002
White,Not Hispanic or Latino,85-89 years,Female,19110,2003
White,Not Hispanic or Latino,85-89 years,Female,17855,2004
White,Not Hispanic or Latino,85-89 years,Female,16842,2005
White,Not Hispanic or Latino,85-89 years,Female,16008,2006
White,Not Hispanic or Latino,85-89 years,Female,16211,2007
White,Not Hispanic or Latino,85-89 years,Female,15824,2008
White,Not Hispanic or Latino,85-89 years,Female,15354,2009
White,Not Hispanic or Latino,85-89 years,Female,15241,2010
White,Not Hispanic or Latino,85-89 years,Female,14818,2011
White,Not Hispanic or Latino,85-89 years,Female,14372,2012
White,Not Hispanic or Latino,85-89 years,Female,14120,2013
White,Not Hispanic or Latino,85-89 years,Female,13964,2014
White,Not Hispanic or Latino,85-89 years,Female,14409,2015
White,Not Hispanic or Latino,85-89 years,Female,14242,2016
White,Not Hispanic or Latino,85-89 years,Female,14006,2017
White,Not Hispanic or Latino,85-89 years,Female,13700,2018
White,Not Hispanic or Latino,85-89 years,Female,13175,2019
White,Not Hispanic or Latino,85-89 years,Female,13437,2020
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2002
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2003
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2007
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2008
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2010
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2011
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2012
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2014
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2018
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2019
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2020
Black or African American,Not Stated,85-89 years,Female,5,1999
Black or African American,Not Stated,85-89 years,Female,5,2000
Black or African American,Not Stated,85-89 years,Female,5,2001
Black or African American,Not Stated,85-89 years,Female,5,2002
Black or African American,Not Stated,85-89 years,Female,5,2003
Black or African American,Not Stated,85-89 years,Female,5,2004
Black or African American,Not Stated,85-89 years,Female,5,2005
Black or African American,Not Stated,85-89 years,Female,5,2006
Black or African American,Not Stated,85-89 years,Female,5,2007
Black or African American,Not Stated,85-89 years,Female,5,2008
Black or African American,Not Stated,85-89 years,Female,5,2009
Black or African American,Not Stated,85-89 years,Female,5,2010
Black or African American,Not Stated,85-89 years,Female,5,2011
Black or African American,Not Stated,85-89 years,Female,5,2012
Black or African American,Not Stated,85-89 years,Female,5,2013
Black or African American,Not Stated,85-89 years,Female,5,2014
Black or African American,Not Stated,85-89 years,Female,5,2015
Black or African American,Not Stated,85-89 years,Female,5,2016
Black or African American,Not Stated,85-89 years,Female,5,2017
Black or African American,Not Stated,85-89 years,Female,5,2018
Black or African American,Not Stated,85-89 years,Female,5,2019
Black or African American,Not Stated,85-89 years,Female,5,2020
White,Not Stated,85-89 years,Female,42,1999
White,Not Stated,85-89 years,Female,39,2000
White,Not Stated,85-89 years,Female,46,2001
White,Not Stated,85-89 years,Female,42,2002
White,Not Stated,85-89 years,Female,36,2003
White,Not Stated,85-89 years,Female,20,2004
White,Not Stated,85-89 years,Female,20,2005
White,Not Stated,85-89 years,Female,12,2006
White,Not Stated,85-89 years,Female,12,2007
White,Not Stated,85-89 years,Female,19,2008
White,Not Stated,85-89 years,Female,13,2009
White,Not Stated,85-89 years,Female,15,2010
White,Not Stated,85-89 years,Female,5,2011
White,Not Stated,85-89 years,Female,32,2012
White,Not Stated,85-89 years,Female,31,2013
White,Not Stated,85-89 years,Female,23,2014
White,Not Stated,85-89 years,Female,33,2015
White,Not Stated,85-89 years,Female,27,2016
White,Not Stated,85-89 years,Female,26,2017
White,Not Stated,85-89 years,Female,12,2018
White,Not Stated,85-89 years,Female,13,2019
White,Not Stated,85-89 years,Female,5,2020
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2003
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2004
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2005
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2006
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2007
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2009
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2010
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2011
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2012
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2013
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2014
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2016
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2017
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2018
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,10,2019
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,1999
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2001
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2003
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2004
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2005
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2006
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2008
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2009
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2010
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2011
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2014
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2015
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2016
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2019
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2020
Black or African American,Hispanic or Latino,85-89 years,Male,5,1999
Black or African American,Hispanic or Latino,85-89 years,Male,5,2000
Black or African American,Hispanic or Latino,85-89 years,Male,5,2001
Black or African American,Hispanic or Latino,85-89 years,Male,5,2002
Black or African American,Hispanic or Latino,85-89 years,Male,5,2003
Black or African American,Hispanic or Latino,85-89 years,Male,5,2004
Black or African American,Hispanic or Latino,85-89 years,Male,5,2005
Black or African American,Hispanic or Latino,85-89 years,Male,5,2006
Black or African American,Hispanic or Latino,85-89 years,Male,5,2007
Black or African American,Hispanic or Latino,85-89 years,Male,5,2008
Black or African American,Hispanic or Latino,85-89 years,Male,5,2009
Black or African American,Hispanic or Latino,85-89 years,Male,5,2010
Black or African American,Hispanic or Latino,85-89 years,Male,5,2011
Black or African American,Hispanic or Latino,85-89 years,Male,5,2012
Black or African American,Hispanic or Latino,85-89 years,Male,5,2013
Black or African American,Hispanic or Latino,85-89 years,Male,5,2014
Black or African American,Hispanic or Latino,85-89 years,Male,5,2015
Black or African American,Hispanic or Latino,85-89 years,Male,10,2016
Black or African American,Hispanic or Latino,85-89 years,Male,5,2017
