Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
White	M	2013	Not Hispanic or Latino	I13.2	0.373431666988746	308	49215822	0.62581500721455
White	M	2013	Not Hispanic or Latino	I13.9	0.140369418432393	116	54963791	0.211048033422585
White	M	2013	Not Hispanic or Latino	I15.0	0.0041718959201115	5	6583471	0.0759477789148004
White	M	2013	Not Hispanic or Latino	I15.9	0.0320167741154389	25	28295037	0.0883547174721842
White	M	2014	Not Hispanic or Latino	I10	82.8984069045015	73495	74481340	98.675721999631
White	M	2014	Not Hispanic or Latino	I11.0	2.6928858293357	2332	67872693	3.43584422088571
White	M	2014	Not Hispanic or Latino	I11.9	25.040755836112	22169	74481340	29.7645020887111
White	M	2014	Not Hispanic or Latino	I12.0	9.24393373257164	7856	74481340	10.5476083002803
White	M	2014	Not Hispanic or Latino	I12.9	0.285736689547232	252	61431667	0.410211886322408
White	M	2014	Not Hispanic or Latino	I13.0	0.141095561595353	114	48097975	0.237016215339627
White	M	2014	Not Hispanic or Latino	I13.1	0.790633902105407	691	74481340	0.927749151666713
White	M	2014	Not Hispanic or Latino	I13.2	0.38590705975256	324	49322090	0.656906469291954
White	M	2014	Not Hispanic or Latino	I13.9	0.165676501343302	137	61431667	0.223012017564166
White	M	2014	Not Hispanic or Latino	I15.0	0.0232505160517318	20	16375642	0.122132616235748
White	M	2014	Not Hispanic or Latino	I15.9	0.0154932327936155	15	18403813	0.0815048490223195
White	M	2015	Not Hispanic or Latino	I10	83.6863621964093	75544	74744461	101.069696656184
White	M	2015	Not Hispanic or Latino	I11.0	3.04549108663884	2681	68218824	3.93000031780085
White	M	2015	Not Hispanic or Latino	I11.9	25.8974067521448	23196	74744461	31.0337377374358
White	M	2015	Not Hispanic or Latino	I12.0	9.45598059296483	8202	68221139	12.0226664641292
White	M	2015	Not Hispanic or Latino	I12.9	0.306509824540072	268	61695502	0.434391473141753
White	M	2015	Not Hispanic or Latino	I13.0	0.191345969698109	163	43429246	0.375323117513944
White	M	2015	Not Hispanic or Latino	I13.1	0.84594787056117	747	74744461	0.99940515993553
White	M	2015	Not Hispanic or Latino	I13.2	0.478252575032611	400	68221139	0.586328527877554
White	M	2015	Not Hispanic or Latino	I13.9	0.183225798991556	151	68218824	0.221346530394602
White	M	2015	Not Hispanic or Latino	I15.0	0.0150382541526989	15	15451282	0.0970793232561544
White	M	2016	Not Hispanic or Latino	I10	85.0633207524173	78303	74928793	104.503218142057
White	M	2016	Not Hispanic or Latino	I11.0	3.15042370185194	2836	74928793	3.78492684381023
White	M	2016	Not Hispanic or Latino	I11.9	27.6257684515146	25046	74928793	33.4264025846513
White	M	2016	Not Hispanic or Latino	I12.0	10.1783299127867	9007	74928793	12.0207461502816
White	M	2016	Not Hispanic or Latino	I12.9	0.433592633082492	388	74928793	0.517824970168677
White	M	2016	Not Hispanic or Latino	I13.0	0.287409360875835	259	49517166	0.5230509355079
White	M	2016	Not Hispanic or Latino	I13.1	1.05984746256924	956	68524361	1.39512428288095
White	M	2016	Not Hispanic or Latino	I13.2	0.556657181590597	486	55566215	0.874632184322794
White	M	2016	Not Hispanic or Latino	I13.9	0.245231558759628	214	61917686	0.345620151244024
White	M	2016	Not Hispanic or Latino	I15.0	0.0284021514454633	25	24578692	0.101714118879882
White	M	2016	Not Hispanic or Latino	I15.9	0.0362966472598138	30	29558422	0.101493916014867
White	M	2017	Not Hispanic or Latino	I10	87.4600835140264	82382	75049754	109.769846813888
White	M	2017	Not Hispanic or Latino	I11.0	3.83982691259061	3522	75049754	4.69288680146773
White	M	2017	Not Hispanic or Latino	I11.9	28.817687844133	26397	75049754	35.172666921733
White	M	2017	Not Hispanic or Latino	I12.0	10.4963262042246	9551	75049754	12.7262242591761
White	M	2017	Not Hispanic or Latino	I12.9	0.427806582754781	389	68769821	0.565655100367354
White	M	2017	Not Hispanic or Latino	I13.0	0.32914858196384	287	55971235	0.512763386407322
White	M	2017	Not Hispanic or Latino	I13.1	1.17754368227626	1066	68393271	1.55863286609
White	M	2017	Not Hispanic or Latino	I13.2	0.73285309331555	642	68695567	0.934558120759088
White	M	2017	Not Hispanic or Latino	I13.9	0.341847729049467	305	68907651	0.44262138612155
White	M	2017	Not Hispanic or Latino	I15.0	0.0194294319126553	20	21396452	0.0934734412976507
White	M	2017	Not Hispanic or Latino	I15.9	0.0211643977973677	20	15844155	0.126229514922064
White	M	2018	Not Hispanic or Latino	I10	89.3414639875482	86470	75120701	115.108084521203
White	M	2018	Not Hispanic or Latino	I11.0	4.646213282975	4380	68937221	6.35360685630191
White	M	2018	Not Hispanic or Latino	I11.9	30.861617145457	28519	75120701	37.9642357171294
White	M	2018	Not Hispanic or Latino	I12.0	10.9783266565422	10294	75120701	13.7032800053343
White	M	2018	Not Hispanic or Latino	I12.9	0.464282714729565	442	55906262	0.79060910922644
White	M	2018	Not Hispanic or Latino	I13.0	0.438033735801936	406	68458522	0.593059838481468
White	M	2018	Not Hispanic or Latino	I13.1	1.39186960668179	1316	68458522	1.92233189025027
White	M	2018	Not Hispanic or Latino	I13.2	0.845887194131683	791	55906262	1.41486833800478
White	M	2018	Not Hispanic or Latino	I13.9	0.381640161140949	354	62275042	0.568446023689554
White	M	2018	Not Hispanic or Latino	I15.0	0.0435394066011217	40	43983494	0.0909432070130672
White	M	2018	Not Hispanic or Latino	I15.9	0.0158787276920375	15	19558298	0.0766937900220152
White	M	2019	Not Hispanic or Latino	I10	91.6381944750104	90528	75170500	120.430221962073
White	M	2019	Not Hispanic or Latino	I11.0	5.34049500694393	5164	68554696	7.53267143070695
White	M	2019	Not Hispanic or Latino	I11.9	32.791584296056	30818	75170500	40.9974657611696
White	M	2019	Not Hispanic or Latino	I12.0	11.7751297219854	11386	75170500	15.1468993820714
White	M	2019	Not Hispanic or Latino	I12.9	0.520543885268128	501	68554696	0.730803328192134
White	M	2019	Not Hispanic or Latino	I13.0	0.430887688790797	412	50436570	0.816867602217994
White	M	2019	Not Hispanic or Latino	I13.1	1.58451653417581	1525	69067255	2.20799277457892
White	M	2019	Not Hispanic or Latino	I13.2	0.965959307795913	922	56192541	1.64078716426082
White	M	2019	Not Hispanic or Latino	I13.9	0.489379231036951	475	56192541	0.845307920850207
White	M	2019	Not Hispanic or Latino	I15.0	0.031195097058901	30	31674255	0.0947141456050032
White	M	2019	Not Hispanic or Latino	I15.9	0.0352569817214001	30	34341607	0.0873575892939431
White	M	2020	Not Hispanic or Latino	I10	113.143854898514	113578	75252983	150.928236293304
White	M	2020	Not Hispanic or Latino	I11.0	6.63333793432242	6556	75252983	8.71194700680503
White	M	2020	Not Hispanic or Latino	I11.9	38.6214315750896	36614	75252983	48.6545496807748
White	M	2020	Not Hispanic or Latino	I12.0	14.5129679711596	14311	75252983	19.0171863353244
White	M	2020	Not Hispanic or Latino	I12.9	0.663161741353317	644	69191796	0.930746182683276
White	M	2020	Not Hispanic or Latino	I13.0	0.556552041193932	551	49885651	1.10452602893766
White	M	2020	Not Hispanic or Latino	I13.1	2.1275554195519	2094	75252983	2.78261394634682
White	M	2020	Not Hispanic or Latino	I13.2	1.18269963231292	1152	62671286	1.83816237630739
White	M	2020	Not Hispanic or Latino	I13.9	0.698097104406803	676	62671286	1.07864389443038
White	M	2020	Not Hispanic or Latino	I15.0	0.0278290059303308	30	31652836	0.0947782372486307
White	M	2020	Not Hispanic or Latino	I15.9	0.0267859338703318	25	29124507	0.0858383628605284
White	M	2021	Not Hispanic or Latino	I10	124.39386932355	125994	76019370	165.739337224184
White	M	2021	Not Hispanic or Latino	I11.0	7.50300645356275	7413	76019370	9.75146202869085
White	M	2021	Not Hispanic or Latino	I11.9	40.8721422258928	39271	76019370	51.659202121775
White	M	2021	Not Hispanic or Latino	I12.0	15.4889506312401	15332	76019370	20.1685438855913
White	M	2021	Not Hispanic or Latino	I12.9	0.729811286488843	713	76019370	0.937918848840763
White	M	2021	Not Hispanic or Latino	I13.0	0.640941716991287	634	63780443	0.994035115121417
White	M	2021	Not Hispanic or Latino	I13.1	2.33715463099896	2345	76019370	3.08474011294753
White	M	2021	Not Hispanic or Latino	I13.2	1.28864679188731	1273	63780443	1.99590962389521
White	M	2021	Not Hispanic or Latino	I13.9	0.758040113649283	744	70018223	1.06258052278762
White	M	2021	Not Hispanic or Latino	I15.0	0.0124843537370058	12	35130225	0.0341586198209661
White	M	2021	Not Hispanic or Latino	I15.9	0.0184878310117424	16	43747787	0.0365732785523528
White	M	2022	Not Hispanic or Latino	I10	116.637741831613	121266	76273186	158.989031872879
White	M	2022	Not Hispanic or Latino	I11.0	7.25699161825021	7403	76273186	9.70590110133855
White	M	2022	Not Hispanic or Latino	I11.9	41.9985186238876	40995	76273186	53.7475909292684
White	M	2022	Not Hispanic or Latino	I12.0	15.4463116001138	15745	76273186	20.6429032609179
White	M	2022	Not Hispanic or Latino	I12.9	0.807392797316842	805	69980380	1.15032241894085
White	M	2022	Not Hispanic or Latino	I13.0	0.712318733065858	709	69980380	1.01314111183735
White	M	2022	Not Hispanic or Latino	I13.1	2.30391925452963	2340	69980380	3.34379436064794
White	M	2022	Not Hispanic or Latino	I13.2	2.17265957777272	2201	76273186	2.88567990328869
White	M	2022	Not Hispanic or Latino	I13.9	0.45139284542984	446	63778591	0.699294219278065
White	M	2022	Not Hispanic or Latino	I15.0	0.0282839427021667	24	17243718	0.139181120916034
White	M	2022	Not Hispanic or Latino	I15.9	0.0356972855274384	36	33424192	0.107706418153654
