"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2007"	"2007"	9529	12996990	73.3
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2008"	"2008"	9706	13302890	73.0
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2009"	"2009"	9484	13703966	69.2
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2010"	"2010"	9490	14048907	67.5
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2011"	"2011"	9698	14556671	66.6
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2012"	"2012"	9681	14617549	66.2
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2013"	"2013"	9473	14785356	64.1
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2014"	"2014"	9789	14938113	65.5
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2015"	"2015"	10052	15112545	66.5
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2016"	"2016"	10203	15245257	66.9
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2017"	"2017"	10256	15297058	67.0
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2018"	"2018"	9936	15277067	65.0
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2019"	"2019"	9946	15207110	65.4
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2020 "	"2020"	10435	15054888	69.3
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"1999"	"1999"	29854	8267535	361.1
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2000"	"2000"	27530	8187905	336.2
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2001"	"2001"	25828	8081347	319.6
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2002"	"2002"	24303	8005736	303.6
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2003"	"2003"	22795	7982204	285.6
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2004"	"2004"	21060	7990056	263.6
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2005"	"2005"	20022	8012963	249.9
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2006"	"2006"	18606	8092906	229.9
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2007"	"2007"	17352	8257802	210.1
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2008"	"2008"	17650	8569649	206.0
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2009"	"2009"	16901	8837407	191.2
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2010"	"2010"	16580	9000310	184.2
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2011"	"2011"	16385	9253403	177.1
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2012"	"2012"	16618	9859169	168.6
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2013"	"2013"	16912	10314159	164.0
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2014"	"2014"	17183	10730491	160.1
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2015"	"2015"	17821	11124167	160.2
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2016"	"2016"	18044	11515242	156.7
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2017"	"2017"	18512	11865396	156.0
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2018"	"2018"	18524	12121360	152.8
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2019"	"2019"	18493	12456062	148.5
	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	"2020 "	"2020"	19820	12823165	154.6
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"1999"	"1999"	72594	6389262	1136.2
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2000"	"2000"	69364	6428692	1079.0
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2001"	"2001"	66996	6478118	1034.2
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2002"	"2002"	64337	6508103	988.6
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2003"	"2003"	61310	6512836	941.4
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2004"	"2004"	56386	6496948	867.9
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2005"	"2005"	53750	6469271	830.9
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2006"	"2006"	49319	6412025	769.2
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2007"	"2007"	45371	6339225	715.7
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2008"	"2008"	43763	6263559	698.7
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2009"	"2009"	39888	6163872	647.1
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2010"	"2010"	36994	6125291	604.0
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2011"	"2011"	34994	6080583	575.5
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2012"	"2012"	33507	6057023	553.2
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2013"	"2013"	32003	6063864	527.8
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2014"	"2014"	30549	6102379	500.6
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2015"	"2015"	30454	6145537	495.5
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2016"	"2016"	29041	6240180	465.4
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2017"	"2017"	28860	6396376	451.2
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2018"	"2018"	29317	6675477	439.2
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2019"	"2019"	29079	6889254	422.1
	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	"2020 "	"2020"	29940	7057787	424.2
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"1999"	"1999"	112420	2594890	4332.4
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2000"	"2000"	109770	2633096	4168.9
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2001"	"2001"	106872	2664217	4011.4
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2002"	"2002"	104615	2683788	3898.0
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2003"	"2003"	101924	2724221	3741.4
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2004"	"2004"	94388	2751124	3430.9
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2005"	"2005"	93580	2811993	3327.9
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2006"	"2006"	88409	2890516	3058.6
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2007"	"2007"	84713	2966345	2855.8
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2008"	"2008"	84921	3028795	2803.8
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2009"	"2009"	78866	3100490	2543.7
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2010"	"2010"	77774	3150003	2469.0
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2011"	"2011"	75963	3246764	2339.7
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2012"	"2012"	73224	3285736	2228.5
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2013"	"2013"	71333	3321293	2147.7
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2014"	"2014"	68201	3337547	2043.4
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2015"	"2015"	67143	3354228	2001.7
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2016"	"2016"	63905	3362797	1900.4
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2017"	"2017"	63225	3354895	1884.6
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2018"	"2018"	61135	3349454	1825.2
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2019"	"2019"	58601	3334297	1757.5
	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	"2020 "	"2020"	58057	3312732	1752.5
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2014"	"2014"	11	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"1999"	"1999"	19	1172726	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2000"	"2000"	19	1162900	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2001"	"2001"	17	1186474	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2002"	"2002"	24	1155046	2.1
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2003"	"2003"	10	1154996	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2004"	"2004"	Suppressed	1155250	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2005"	"2005"	13	1130089	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2006"	"2006"	14	1124354	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2007"	"2007"	17	1133543	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2008"	"2008"	12	1118406	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2009"	"2009"	14	1080480	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2010"	"2010"	12	1066887	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2011"	"2011"	Suppressed	1062152	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2012"	"2012"	10	1054481	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2013"	"2013"	Suppressed	1057748	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2014"	"2014"	11	1054908	Unreliable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2015"	"2015"	Suppressed	1064065	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2016"	"2016"	Suppressed	1058912	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2017"	"2017"	Suppressed	1045373	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2018"	"2018"	Suppressed	1021359	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2019"	"2019"	Suppressed	1010139	Suppressed
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2020 "	"2020"	Suppressed	973421	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"1999"	"1999"	13	4800564	Unreliable
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2000"	"2000"	10	4760951	Unreliable
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2001"	"2001"	Suppressed	4676009	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2002"	"2002"	Suppressed	4669060	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2003"	"2003"	Suppressed	4643817	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2004"	"2004"	Suppressed	4622854	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2005"	"2005"	Suppressed	4608623	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2006"	"2006"	Suppressed	4553058	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2007"	"2007"	Suppressed	4522868	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2008"	"2008"	Suppressed	4501736	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2009"	"2009"	Suppressed	4464747	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2010"	"2010"	Suppressed	4438488	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2011"	"2011"	Suppressed	4361771	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2012"	"2012"	Suppressed	4311911	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2013"	"2013"	Suppressed	4269890	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2014"	"2014"	Suppressed	4253912	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2015"	"2015"	Suppressed	4248629	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2016"	"2016"	Suppressed	4250603	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2017"	"2017"	Suppressed	4249222	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2018"	"2018"	Suppressed	4229223	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2019"	"2019"	Suppressed	4199634	Suppressed
	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2020 "	"2020"	Suppressed	4064930	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"1999"	"1999"	19	13297285	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2000"	"2000"	14	13237678	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2001"	"2001"	14	13078391	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2002"	"2002"	13	12928402	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2003"	"2003"	Suppressed	12763197	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2004"	"2004"	Suppressed	12584661	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2005"	"2005"	10	12366687	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2006"	"2006"	10	12210671	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2007"	"2007"	12	12063121	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2008"	"2008"	12	11952815	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2009"	"2009"	10	11880130	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2010"	"2010"	Suppressed	11817347	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2011"	"2011"	Suppressed	11692805	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2012"	"2012"	Suppressed	11616047	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2013"	"2013"	Suppressed	11528836	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2014"	"2014"	Suppressed	11409374	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2015"	"2015"	11	11279305	Unreliable
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2016"	"2016"	Suppressed	11173830	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2017"	"2017"	Suppressed	11088337	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2018"	"2018"	Suppressed	11006267	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2019"	"2019"	Suppressed	10945471	Suppressed
	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2020 "	"2020"	Suppressed	10877323	Suppressed
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"1999"	"1999"	77	12582565	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2000"	"2000"	67	12628081	0.5
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2001"	"2001"	83	12886933	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2002"	"2002"	69	13011345	0.5
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2003"	"2003"	79	13083988	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2004"	"2004"	62	13190880	0.5
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2005"	"2005"	94	13260208	0.7
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2006"	"2006"	84	13273041	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2007"	"2007"	75	13228673	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2008"	"2008"	73	13147953	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2009"	"2009"	73	13041990	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2010"	"2010"	70	12930117	0.5
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2011"	"2011"	79	12888384	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2012"	"2012"	71	12857283	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2013"	"2013"	62	12794048	0.5
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2014"	"2014"	75	12699680	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2015"	"2015"	74	12578159	0.6
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2016"	"2016"	48	12415931	0.4
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2017"	"2017"	42	12229034	0.3
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2018"	"2018"	63	12080192	0.5
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2019"	"2019"	47	11949466	0.4
	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	45	11837937	0.4
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"1999"	"1999"	523	13216259	4.0
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2000"	"2000"	517	12957710	4.0
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2001"	"2001"	580	12599128	4.6
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2002"	"2002"	527	12382023	4.3
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2003"	"2003"	570	12185166	4.7
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2004"	"2004"	564	12048924	4.7
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2005"	"2005"	542	11888597	4.6
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2006"	"2006"	594	11805215	5.0
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2007"	"2007"	527	11821248	4.5
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2008"	"2008"	492	11942598	4.1
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2009"	"2009"	486	12079843	4.0
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2010"	"2010"	539	12171263	4.4
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2011"	"2011"	512	12364986	4.1
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	514	12490501	4.1
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	471	12611806	3.7
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	456	12738503	3.6
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	463	12848868	3.6
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2016"	"2016"	445	12958146	3.4
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	423	13010670	3.3
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	398	13030959	3.1
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	386	13043826	3.0
	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	459	13027152	3.5
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"1999"	"1999"	4635	16212393	28.6
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2000"	"2000"	4509	16087608	28.0
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2001"	"2001"	4428	15835426	28.0
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2002"	"2002"	4563	15506391	29.4
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2003"	"2003"	4390	15136427	29.0
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2004"	"2004"	4134	14844348	27.8
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2005"	"2005"	3915	14564712	26.9
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2006"	"2006"	3859	14283490	27.0
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2007"	"2007"	3509	13929550	25.2
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2008"	"2008"	3302	13518133	24.4
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2009"	"2009"	3021	13088015	23.1
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2010"	"2010"	2962	12813144	23.1
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2011"	"2011"	2862	12492371	22.9
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2012"	"2012"	2659	12327478	21.6
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2013"	"2013"	2551	12192809	20.9
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2014"	"2014"	2470	12055202	20.5
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2015"	"2015"	2372	11943025	19.9
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2016"	"2016"	2319	11833452	19.6
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2017"	"2017"	2241	11838353	18.9
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2018"	"2018"	2160	11922768	18.1
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2019"	"2019"	2037	12014881	17.0
	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2020 "	"2020"	2353	12134865	19.4
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"1999"	"1999"	15180	13883338	109.3
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2000"	"2000"	15282	14222875	107.4
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2001"	"2001"	15152	14751938	102.7
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2002"	"2002"	15425	14822954	104.1
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2003"	"2003"	15200	15009671	101.3
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2004"	"2004"	14809	15193541	97.5
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2005"	"2005"	14847	15391892	96.5
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2006"	"2006"	14662	15562026	94.2
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2007"	"2007"	14397	15658731	91.9
