Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I259	White	Male	M	65-69 years	65-69	2007	2007	411	4094688	10.0373947905188
I249	White	Male	M	65-69 years	65-69	2007	2007	152	4094688	3.71212654053251
I258	White	Male	M	65-69 years	65-69	2007	2007	61	4094688	1.48973499324002
I250	White	Male	M	65-69 years	65-69	2007	2007	2362	4094688	57.6844926890645
I469	White	Male	M	65-69 years	65-69	2007	2007	446	4094688	10.8921607702467
I251	White	Male	M	65-69 years	65-69	2007	2007	5599	4094688	136.738134871326
I461	White	Male	M	65-69 years	65-69	2007	2007	118	4094688	2.88178244593972
I209	White	Male	M	65-69 years	65-69	2008	2008	4	4344355	0.092073506884221
I210	White	Male	M	65-69 years	65-69	2008	2008	1	4344355	0.0230183767210553
I229	White	Male	M	65-69 years	65-69	2008	2008	5	4344355	0.115091883605276
I214	White	Male	M	65-69 years	65-69	2008	2008	6	4344355	0.138110260326332
I254	White	Male	M	65-69 years	65-69	2008	2008	1	4344355	0.0230183767210553
I219	White	Male	M	65-69 years	65-69	2008	2008	5896	4344355	135.716349147342
I249	White	Male	M	65-69 years	65-69	2008	2008	124	4344355	2.85427871341085
I255	White	Male	M	65-69 years	65-69	2008	2008	530	4344355	12.1997396621593
I248	White	Male	M	65-69 years	65-69	2008	2008	60	4344355	1.38110260326332
I258	White	Male	M	65-69 years	65-69	2008	2008	66	4344355	1.51921286358965
I251	White	Male	M	65-69 years	65-69	2008	2008	5738	4344355	132.079445625415
I259	White	Male	M	65-69 years	65-69	2008	2008	411	4344355	9.46055283235371
I250	White	Male	M	65-69 years	65-69	2008	2008	2571	4344355	59.1802465498331
I461	White	Male	M	65-69 years	65-69	2008	2008	130	4344355	2.99238897373718
I469	White	Male	M	65-69 years	65-69	2008	2008	472	4344355	10.8646738123381
I253	White	Male	M	65-69 years	65-69	2008	2008	3	4344355	0.0690551301631658
I200	White	Male	M	65-69 years	65-69	2009	2009	1	4528274	0.0220834693306986
I209	White	Male	M	65-69 years	65-69	2009	2009	3	4528274	0.0662504079920959
I229	White	Male	M	65-69 years	65-69	2009	2009	3	4528274	0.0662504079920959
I214	White	Male	M	65-69 years	65-69	2009	2009	4	4528274	0.0883338773227945
I248	White	Male	M	65-69 years	65-69	2009	2009	69	4528274	1.52375938381821
I219	White	Male	M	65-69 years	65-69	2009	2009	5814	4528274	128.393290688682
I249	White	Male	M	65-69 years	65-69	2009	2009	107	4528274	2.36293121838475
I258	White	Male	M	65-69 years	65-69	2009	2009	62	4528274	1.36917509850331
I250	White	Male	M	65-69 years	65-69	2009	2009	2628	4528274	58.035357401076
I259	White	Male	M	65-69 years	65-69	2009	2009	427	4528274	9.42964140420831
I251	White	Male	M	65-69 years	65-69	2009	2009	5705	4528274	125.986192531636
I461	White	Male	M	65-69 years	65-69	2009	2009	124	4528274	2.73835019700663
I253	White	Male	M	65-69 years	65-69	2009	2009	2	4528274	0.0441669386613973
I469	White	Male	M	65-69 years	65-69	2009	2009	520	4528274	11.4834040519633
I255	White	Male	M	65-69 years	65-69	2009	2009	557	4528274	12.3004924171991
I200	White	Male	M	65-69 years	65-69	2010	2010	2	4654113	0.0429727426042298
I209	White	Male	M	65-69 years	65-69	2010	2010	4	4654113	0.0859454852084597
I210	White	Male	M	65-69 years	65-69	2010	2010	1	4654113	0.0214863713021149
I213	White	Male	M	65-69 years	65-69	2010	2010	2	4654113	0.0429727426042298
I214	White	Male	M	65-69 years	65-69	2010	2010	4	4654113	0.0859454852084597
I253	White	Male	M	65-69 years	65-69	2010	2010	2	4654113	0.0429727426042298
I219	White	Male	M	65-69 years	65-69	2010	2010	5768	4654113	123.933389670599
I255	White	Male	M	65-69 years	65-69	2010	2010	555	4654113	11.9249360726738
I229	White	Male	M	65-69 years	65-69	2010	2010	2	4654113	0.0429727426042298
I258	White	Male	M	65-69 years	65-69	2010	2010	61	4654113	1.31066864942901
I248	White	Male	M	65-69 years	65-69	2010	2010	77	4654113	1.65445059026285
I259	White	Male	M	65-69 years	65-69	2010	2010	392	4654113	8.42265755042905
I249	White	Male	M	65-69 years	65-69	2010	2010	99	4654113	2.12715075890938
I461	White	Male	M	65-69 years	65-69	2010	2010	136	4654113	2.92214649708763
I250	White	Male	M	65-69 years	65-69	2010	2010	2661	4654113	57.1752340349278
I469	White	Male	M	65-69 years	65-69	2010	2010	507	4654113	10.8935902501723
I251	White	Male	M	65-69 years	65-69	2010	2010	5605	4654113	120.431111148354
I200	White	Male	M	65-69 years	65-69	2011	2011	2	4801082	0.0416572764222731
I201	White	Male	M	65-69 years	65-69	2011	2011	1	4801082	0.0208286382111366
I209	White	Male	M	65-69 years	65-69	2011	2011	2	4801082	0.0416572764222731
I213	White	Male	M	65-69 years	65-69	2011	2011	2	4801082	0.0416572764222731
I214	White	Male	M	65-69 years	65-69	2011	2011	3	4801082	0.0624859146334097
I253	White	Male	M	65-69 years	65-69	2011	2011	2	4801082	0.0416572764222731
I219	White	Male	M	65-69 years	65-69	2011	2011	5695	4801082	118.619094612423
I254	White	Male	M	65-69 years	65-69	2011	2011	4	4801082	0.0833145528445463
I229	White	Male	M	65-69 years	65-69	2011	2011	3	4801082	0.0624859146334097
I255	White	Male	M	65-69 years	65-69	2011	2011	523	4801082	10.8933777844244
I248	White	Male	M	65-69 years	65-69	2011	2011	68	4801082	1.41634739835729
I258	White	Male	M	65-69 years	65-69	2011	2011	69	4801082	1.43717603656842
I249	White	Male	M	65-69 years	65-69	2011	2011	114	4801082	2.37446475606957
I259	White	Male	M	65-69 years	65-69	2011	2011	450	4801082	9.37288719501146
I250	White	Male	M	65-69 years	65-69	2011	2011	2834	4801082	59.0283606903611
I461	White	Male	M	65-69 years	65-69	2011	2011	84	4801082	1.74960560973547
I251	White	Male	M	65-69 years	65-69	2011	2011	5593	4801082	116.494573514887
I469	White	Male	M	65-69 years	65-69	2011	2011	521	4801082	10.8517205080022
I201	White	Male	M	65-69 years	65-69	2012	2012	1	5232533	0.0191112029298239
I219	White	Male	M	65-69 years	65-69	2012	2012	6091	5232533	116.406337045557
I209	White	Male	M	65-69 years	65-69	2012	2012	2	5232533	0.0382224058596477
I214	White	Male	M	65-69 years	65-69	2012	2012	1	5232533	0.0191112029298239
I253	White	Male	M	65-69 years	65-69	2012	2012	3	5232533	0.0573336087894716
I248	White	Male	M	65-69 years	65-69	2012	2012	73	5232533	1.39511781387714
I255	White	Male	M	65-69 years	65-69	2012	2012	570	5232533	10.8933856699996
I229	White	Male	M	65-69 years	65-69	2012	2012	2	5232533	0.0382224058596477
I258	White	Male	M	65-69 years	65-69	2012	2012	80	5232533	1.52889623438591
I250	White	Male	M	65-69 years	65-69	2012	2012	3075	5232533	58.7669490092084
I259	White	Male	M	65-69 years	65-69	2012	2012	460	5232533	8.79115334771897
I249	White	Male	M	65-69 years	65-69	2012	2012	82	5232533	1.56711864024556
I461	White	Male	M	65-69 years	65-69	2012	2012	74	5232533	1.41422901680697
I469	White	Male	M	65-69 years	65-69	2012	2012	583	5232533	11.1418313080873
I251	White	Male	M	65-69 years	65-69	2012	2012	5891	5232533	112.584096459592
I209	White	Male	M	65-69 years	65-69	2013	2013	4	5435950	0.0735841941151041
I229	White	Male	M	65-69 years	65-69	2013	2013	1	5435950	0.018396048528776
I249	White	Male	M	65-69 years	65-69	2013	2013	105	5435950	1.93158509552148
I253	White	Male	M	65-69 years	65-69	2013	2013	3	5435950	0.0551881455863281
I248	White	Male	M	65-69 years	65-69	2013	2013	74	5435950	1.36130759112943
I255	White	Male	M	65-69 years	65-69	2013	2013	564	5435950	10.3753713702297
I251	White	Male	M	65-69 years	65-69	2013	2013	6088	5435950	111.995143443188
I258	White	Male	M	65-69 years	65-69	2013	2013	62	5435950	1.14055500878411
I250	White	Male	M	65-69 years	65-69	2013	2013	3243	5435950	59.6583853788206
I259	White	Male	M	65-69 years	65-69	2013	2013	480	5435950	8.83010329381249
I219	White	Male	M	65-69 years	65-69	2013	2013	6129	5435950	112.749381432868
I461	White	Male	M	65-69 years	65-69	2013	2013	89	5435950	1.63724831906107
I214	White	Male	M	65-69 years	65-69	2013	2013	3	5435950	0.0551881455863281
I469	White	Male	M	65-69 years	65-69	2013	2013	618	5435950	11.3687579907836
I209	White	Male	M	65-69 years	65-69	2014	2014	1	5660062	0.0176676509903955
I251	White	Male	M	65-69 years	65-69	2014	2014	6155	5660062	108.744391845884
I214	White	Male	M	65-69 years	65-69	2014	2014	4	5660062	0.070670603961582
I253	White	Male	M	65-69 years	65-69	2014	2014	4	5660062	0.070670603961582
I219	White	Male	M	65-69 years	65-69	2014	2014	6166	5660062	108.938736006779
I255	White	Male	M	65-69 years	65-69	2014	2014	586	5660062	10.3532434803718
I229	White	Male	M	65-69 years	65-69	2014	2014	2	5660062	0.035335301980791
I258	White	Male	M	65-69 years	65-69	2014	2014	78	5660062	1.37807677725085
I248	White	Male	M	65-69 years	65-69	2014	2014	85	5660062	1.50175033418362
I259	White	Male	M	65-69 years	65-69	2014	2014	495	5660062	8.74548724024578
I249	White	Male	M	65-69 years	65-69	2014	2014	135	5660062	2.38513288370339
I461	White	Male	M	65-69 years	65-69	2014	2014	97	5660062	1.71376214606836
I250	White	Male	M	65-69 years	65-69	2014	2014	3409	5660062	60.2290222262583
I469	White	Male	M	65-69 years	65-69	2014	2014	613	5660062	10.8302700571124
I200	White	Male	M	65-69 years	65-69	2015	2015	1	5890546	0.0169763549932383
I209	White	Male	M	65-69 years	65-69	2015	2015	1	5890546	0.0169763549932383
I210	White	Male	M	65-69 years	65-69	2015	2015	1	5890546	0.0169763549932383
I213	White	Male	M	65-69 years	65-69	2015	2015	1	5890546	0.0169763549932383
I253	White	Male	M	65-69 years	65-69	2015	2015	5	5890546	0.0848817749661916
I214	White	Male	M	65-69 years	65-69	2015	2015	81	5890546	1.3750847544523
I248	White	Male	M	65-69 years	65-69	2015	2015	79	5890546	1.34113204446583
I219	White	Male	M	65-69 years	65-69	2015	2015	6327	5890546	107.409398042219
I229	White	Male	M	65-69 years	65-69	2015	2015	1	5890546	0.0169763549932383
I258	White	Male	M	65-69 years	65-69	2015	2015	76	5890546	1.29020297948611
I250	White	Male	M	65-69 years	65-69	2015	2015	3653	5890546	62.0146247902996
I259	White	Male	M	65-69 years	65-69	2015	2015	453	5890546	7.69028881193696
I249	White	Male	M	65-69 years	65-69	2015	2015	126	5890546	2.13902072914803
I461	White	Male	M	65-69 years	65-69	2015	2015	113	5890546	1.91832811423593
I254	White	Male	M	65-69 years	65-69	2015	2015	1	5890546	0.0169763549932383
I469	White	Male	M	65-69 years	65-69	2015	2015	640	5890546	10.8648671956725
I251	White	Male	M	65-69 years	65-69	2015	2015	6226	5890546	105.694786187902
I255	White	Male	M	65-69 years	65-69	2015	2015	563	5890546	9.55768786119317
I200	White	Male	M	65-69 years	65-69	2016	2016	1	6132295	0.0163071085132075
I250	White	Male	M	65-69 years	65-69	2016	2016	3920	6132295	63.9238653717735
I214	White	Male	M	65-69 years	65-69	2016	2016	164	6132295	2.67436579616604
I209	White	Male	M	65-69 years	65-69	2016	2016	4	6132295	0.0652284340528301
I213	White	Male	M	65-69 years	65-69	2016	2016	6	6132295	0.0978426510792452
I253	White	Male	M	65-69 years	65-69	2016	2016	3	6132295	0.0489213255396226
I248	White	Male	M	65-69 years	65-69	2016	2016	86	6132295	1.40241133213585
I254	White	Male	M	65-69 years	65-69	2016	2016	1	6132295	0.0163071085132075
I219	White	Male	M	65-69 years	65-69	2016	2016	6440	6132295	105.017778825057
I255	White	Male	M	65-69 years	65-69	2016	2016	643	6132295	10.4854707739924
I461	White	Male	M	65-69 years	65-69	2016	2016	111	6132295	1.81008904496604
I258	White	Male	M	65-69 years	65-69	2016	2016	77	6132295	1.25564735551698
I249	White	Male	M	65-69 years	65-69	2016	2016	123	6132295	2.00577434712453
I259	White	Male	M	65-69 years	65-69	2016	2016	461	6132295	7.51757702458867
I251	White	Male	M	65-69 years	65-69	2016	2016	6455	6132295	105.262385452755
I469	White	Male	M	65-69 years	65-69	2016	2016	719	6132295	11.7248110209962
I200	White	Male	M	65-69 years	65-69	2017	2017	1	6052363	0.0165224722971838
I201	White	Male	M	65-69 years	65-69	2017	2017	1	6052363	0.0165224722971838
I208	White	Male	M	65-69 years	65-69	2017	2017	2	6052363	0.0330449445943675
I209	White	Male	M	65-69 years	65-69	2017	2017	5	6052363	0.0826123614859188
I229	White	Male	M	65-69 years	65-69	2017	2017	1	6052363	0.0165224722971838
I214	White	Male	M	65-69 years	65-69	2017	2017	267	6052363	4.41150010334806
I248	White	Male	M	65-69 years	65-69	2017	2017	104	6052363	1.71833711890711
I219	White	Male	M	65-69 years	65-69	2017	2017	6007	6052363	99.2504910891828
I249	White	Male	M	65-69 years	65-69	2017	2017	132	6052363	2.18096634322826
I258	White	Male	M	65-69 years	65-69	2017	2017	61	6052363	1.00787081012821
I250	White	Male	M	65-69 years	65-69	2017	2017	4033	6052363	66.6351307745421
I259	White	Male	M	65-69 years	65-69	2017	2017	432	6052363	7.13770803238338
I251	White	Male	M	65-69 years	65-69	2017	2017	6478	6052363	107.032575541156
I461	White	Male	M	65-69 years	65-69	2017	2017	117	6052363	1.9331292587705
I253	White	Male	M	65-69 years	65-69	2017	2017	6	6052363	0.0991348337831026
I469	White	Male	M	65-69 years	65-69	2017	2017	720	6052363	11.8961800539723
I255	White	Male	M	65-69 years	65-69	2017	2017	644	6052363	10.6404721593863
I213	White	Male	M	65-69 years	65-69	2018	2018	1	6094585	0.0164080080924296
I229	White	Male	M	65-69 years	65-69	2018	2018	1	6094585	0.0164080080924296
I200	White	Male	M	65-69 years	65-69	2018	2018	2	6094585	0.0328160161848592
I209	White	Male	M	65-69 years	65-69	2018	2018	3	6094585	0.0492240242772888
I249	White	Male	M	65-69 years	65-69	2018	2018	125	6094585	2.0510010115537
I253	White	Male	M	65-69 years	65-69	2018	2018	4	6094585	0.0656320323697184
I248	White	Male	M	65-69 years	65-69	2018	2018	102	6094585	1.67361682542782
I255	White	Male	M	65-69 years	65-69	2018	2018	553	6094585	9.07362847511356
I251	White	Male	M	65-69 years	65-69	2018	2018	6566	6094585	107.734981134893
I258	White	Male	M	65-69 years	65-69	2018	2018	63	6094585	1.03370450982306
I250	White	Male	M	65-69 years	65-69	2018	2018	4124	6094585	67.6666253731796
I259	White	Male	M	65-69 years	65-69	2018	2018	371	6094585	6.08737100229138
I219	White	Male	M	65-69 years	65-69	2018	2018	6167	6094585	101.188185906013
I461	White	Male	M	65-69 years	65-69	2018	2018	125	6094585	2.0510010115537
I214	White	Male	M	65-69 years	65-69	2018	2018	314	6094585	5.15211454102289
I469	White	Male	M	65-69 years	65-69	2018	2018	752	6094585	12.3388220855071
I200	White	Male	M	65-69 years	65-69	2019	2019	5	6184025	0.0808534894344703
I201	White	Male	M	65-69 years	65-69	2019	2019	1	6184025	0.0161706978868941
I248	White	Male	M	65-69 years	65-69	2019	2019	85	6184025	1.37450932038599
I208	White	Male	M	65-69 years	65-69	2019	2019	1	6184025	0.0161706978868941
I249	White	Male	M	65-69 years	65-69	2019	2019	158	6184025	2.55497026612926
I209	White	Male	M	65-69 years	65-69	2019	2019	3	6184025	0.0485120936606822
I212	White	Male	M	65-69 years	65-69	2019	2019	1	6184025	0.0161706978868941
I213	White	Male	M	65-69 years	65-69	2019	2019	4	6184025	0.0646827915475762
I251	White	Male	M	65-69 years	65-69	2019	2019	6394	6184025	103.395442288801
I214	White	Male	M	65-69 years	65-69	2019	2019	290	6184025	4.68950238719928
I253	White	Male	M	65-69 years	65-69	2019	2019	5	6184025	0.0808534894344703
I219	White	Male	M	65-69 years	65-69	2019	2019	5860	6184025	94.7602896171991
I255	White	Male	M	65-69 years	65-69	2019	2019	619	6184025	10.0096619919874
I229	White	Male	M	65-69 years	65-69	2019	2019	1	6184025	0.0161706978868941
I258	White	Male	M	65-69 years	65-69	2019	2019	58	6184025	0.937900477439855
I250	White	Male	M	65-69 years	65-69	2019	2019	4226	6184025	68.3373692700143
I259	White	Male	M	65-69 years	65-69	2019	2019	364	6184025	5.88613403082944
I461	White	Male	M	65-69 years	65-69	2019	2019	120	6184025	1.94048374642729
I469	White	Male	M	65-69 years	65-69	2019	2019	810	6184025	13.0982652883842
I200	White	Male	M	65-69 years	65-69	2020	2020	2	6293104	0.0317808191315446
I248	White	Male	M	65-69 years	65-69	2020	2020	93	6293104	1.47780808961683
I201	White	Male	M	65-69 years	65-69	2020	2020	2	6293104	0.0317808191315446
I249	White	Male	M	65-69 years	65-69	2020	2020	178	6293104	2.82849290270747
I208	White	Male	M	65-69 years	65-69	2020	2020	2	6293104	0.0317808191315446
I250	White	Male	M	65-69 years	65-69	2020	2020	4974	6293104	79.0388971801515
I209	White	Male	M	65-69 years	65-69	2020	2020	9	6293104	0.143013686091951
I213	White	Male	M	65-69 years	65-69	2020	2020	3	6293104	0.0476712286973169
I253	White	Male	M	65-69 years	65-69	2020	2020	3	6293104	0.0476712286973169
I214	White	Male	M	65-69 years	65-69	2020	2020	366	6293104	5.81588990107267
I254	White	Male	M	65-69 years	65-69	2020	2020	1	6293104	0.0158904095657723
I219	White	Male	M	65-69 years	65-69	2020	2020	6101	6293104	96.9473887607769
I229	White	Male	M	65-69 years	65-69	2020	2020	1	6293104	0.0158904095657723
I258	White	Male	M	65-69 years	65-69	2020	2020	81	6293104	1.28712317482756
I259	White	Male	M	65-69 years	65-69	2020	2020	346	6293104	5.49808170975722
I251	White	Male	M	65-69 years	65-69	2020	2020	6692	6293104	106.338620814148
I461	White	Male	M	65-69 years	65-69	2020	2020	120	6293104	1.90684914789268
I469	White	Male	M	65-69 years	65-69	2020	2020	790	6293104	12.5534235569601
I255	White	Male	M	65-69 years	65-69	2020	2020	548	6293104	8.70794444204323
I200	White	Male	M	65-69 years	65-69	2021	2021	1	6467594	0.0154617002860724
I201	White	Male	M	65-69 years	65-69	2021	2021	1	6467594	0.0154617002860724
I213	White	Male	M	65-69 years	65-69	2021	2021	3	6467594	0.0463851008582171
I208	White	Male	M	65-69 years	65-69	2021	2021	2	6467594	0.0309234005721448
I214	White	Male	M	65-69 years	65-69	2021	2021	411	6467594	6.35475881757575
I209	White	Male	M	65-69 years	65-69	2021	2021	5	6467594	0.0773085014303619
I219	White	Male	M	65-69 years	65-69	2021	2021	6086	6467594	94.0999079410365
I253	White	Male	M	65-69 years	65-69	2021	2021	6	6467594	0.0927702017164343
I248	White	Male	M	65-69 years	65-69	2021	2021	72	6467594	1.11324242059721
I254	White	Male	M	65-69 years	65-69	2021	2021	1	6467594	0.0154617002860724
I249	White	Male	M	65-69 years	65-69	2021	2021	165	6467594	2.55118054720194
I255	White	Male	M	65-69 years	65-69	2021	2021	516	6467594	7.97823734761335
I250	White	Male	M	65-69 years	65-69	2021	2021	5287	6467594	81.7460094124647
I258	White	Male	M	65-69 years	65-69	2021	2021	76	6467594	1.1750892217415
I251	White	Male	M	65-69 years	65-69	2021	2021	6770	6467594	104.67571093671
I259	White	Male	M	65-69 years	65-69	2021	2021	360	6467594	5.56621210298606
I461	White	Male	M	65-69 years	65-69	2021	2021	142	6467594	2.19556144062228
I469	White	Male	M	65-69 years	65-69	2021	2021	822	6467594	12.7095176351515
	White	Male	M	65-69 years	65-69	2022	2022	20628	6512395	316.749828596085
I214	White	Male	M	70-74 years	70-74	1999	1999	20	3298619	0.606314339425075
I200	White	Male	M	70-74 years	70-74	1999	1999	7	3298619	0.212210018798776
I209	White	Male	M	70-74 years	70-74	1999	1999	12	3298619	0.363788603655045
I252	White	Male	M	70-74 years	70-74	1999	1999	30	3298619	0.909471509137612
I253	White	Male	M	70-74 years	70-74	1999	1999	4	3298619	0.121262867885015
I254	White	Male	M	70-74 years	70-74	1999	1999	1	3298619	0.0303157169712537
I219	White	Male	M	70-74 years	70-74	1999	1999	12470	3298619	378.036990631534
I255	White	Male	M	70-74 years	70-74	1999	1999	1052	3298619	31.8921342537589
I248	White	Male	M	70-74 years	70-74	1999	1999	153	3298619	4.63830469660182
I258	White	Male	M	70-74 years	70-74	1999	1999	117	3298619	3.54693888563669
I249	White	Male	M	70-74 years	70-74	1999	1999	29	3298619	0.879155792166358
I259	White	Male	M	70-74 years	70-74	1999	1999	725	3298619	21.978894804159
I250	White	Male	M	70-74 years	70-74	1999	1999	3532	3298619	107.075112342468
I461	White	Male	M	70-74 years	70-74	1999	1999	134	3298619	4.062306074148
I251	White	Male	M	70-74 years	70-74	1999	1999	12149	3298619	368.305645483762
I469	White	Male	M	70-74 years	70-74	1999	1999	873	3298619	26.4656209159045
I200	White	Male	M	70-74 years	70-74	2000	2000	2	3288915	0.060810328026112
I250	White	Male	M	70-74 years	70-74	2000	2000	3375	3288915	102.617428544064
I209	White	Male	M	70-74 years	70-74	2000	2000	10	3288915	0.30405164013056
I210	White	Male	M	70-74 years	70-74	2000	2000	2	3288915	0.060810328026112
I213	White	Male	M	70-74 years	70-74	2000	2000	1	3288915	0.030405164013056
I252	White	Male	M	70-74 years	70-74	2000	2000	29	3288915	0.881749756378623
I214	White	Male	M	70-74 years	70-74	2000	2000	17	3288915	0.516887788221952
I253	White	Male	M	70-74 years	70-74	2000	2000	7	3288915	0.212836148091392
I219	White	Male	M	70-74 years	70-74	2000	2000	11601	3288915	352.730307715462
I255	White	Male	M	70-74 years	70-74	2000	2000	959	3288915	29.1585522885207
I248	White	Male	M	70-74 years	70-74	2000	2000	130	3288915	3.95267132169728
I258	White	Male	M	70-74 years	70-74	2000	2000	123	3288915	3.73983517360589
I249	White	Male	M	70-74 years	70-74	2000	2000	34	3288915	1.0337755764439
I259	White	Male	M	70-74 years	70-74	2000	2000	728	3288915	22.1349594015048
I461	White	Male	M	70-74 years	70-74	2000	2000	166	3288915	5.04725722616729
I251	White	Male	M	70-74 years	70-74	2000	2000	11766	3288915	357.747159777617
I469	White	Male	M	70-74 years	70-74	2000	2000	717	3288915	21.8005025973611
I208	White	Male	M	70-74 years	70-74	2001	2001	1	3278268	0.0305039124318085
I214	White	Male	M	70-74 years	70-74	2001	2001	13	3278268	0.396550861613511
I213	White	Male	M	70-74 years	70-74	2001	2001	1	3278268	0.0305039124318085
I248	White	Male	M	70-74 years	70-74	2001	2001	138	3278268	4.20953991558957
I209	White	Male	M	70-74 years	70-74	2001	2001	12	3278268	0.366046949181702
I210	White	Male	M	70-74 years	70-74	2001	2001	1	3278268	0.0305039124318085
I250	White	Male	M	70-74 years	70-74	2001	2001	3118	3278268	95.1111989623789
I253	White	Male	M	70-74 years	70-74	2001	2001	6	3278268	0.183023474590851
I219	White	Male	M	70-74 years	70-74	2001	2001	10563	3278268	322.212827017193
I255	White	Male	M	70-74 years	70-74	2001	2001	942	3278268	28.7346855107636
I252	White	Male	M	70-74 years	70-74	2001	2001	12	3278268	0.366046949181702
I258	White	Male	M	70-74 years	70-74	2001	2001	98	3278268	2.98938341831723
I249	White	Male	M	70-74 years	70-74	2001	2001	41	3278268	1.25066040970415
I259	White	Male	M	70-74 years	70-74	2001	2001	636	3278268	19.4004883066302
I200	White	Male	M	70-74 years	70-74	2001	2001	3	3278268	0.0915117372954255
I461	White	Male	M	70-74 years	70-74	2001	2001	131	3278268	3.99601252856691
I251	White	Male	M	70-74 years	70-74	2001	2001	10917	3278268	333.011212018053
I469	White	Male	M	70-74 years	70-74	2001	2001	706	3278268	21.5357621768568
I200	White	Male	M	70-74 years	70-74	2002	2002	4	3245790	0.123236561823162
I212	White	Male	M	70-74 years	70-74	2002	2002	2	3245790	0.0616182809115808
I209	White	Male	M	70-74 years	70-74	2002	2002	3	3245790	0.0924274213673713
I210	White	Male	M	70-74 years	70-74	2002	2002	4	3245790	0.123236561823162
I211	White	Male	M	70-74 years	70-74	2002	2002	1	3245790	0.0308091404557904
I219	White	Male	M	70-74 years	70-74	2002	2002	10120	3245790	311.788501412599
I213	White	Male	M	70-74 years	70-74	2002	2002	2	3245790	0.0616182809115808
I214	White	Male	M	70-74 years	70-74	2002	2002	16	3245790	0.492946247292647
I253	White	Male	M	70-74 years	70-74	2002	2002	3	3245790	0.0924274213673713
I249	White	Male	M	70-74 years	70-74	2002	2002	37	3245790	1.13993819686425
I255	White	Male	M	70-74 years	70-74	2002	2002	874	3245790	26.9271887583608
I248	White	Male	M	70-74 years	70-74	2002	2002	118	3245790	3.63547857378327
I258	White	Male	M	70-74 years	70-74	2002	2002	82	3245790	2.52634951737481
I251	White	Male	M	70-74 years	70-74	2002	2002	10332	3245790	318.320039189227
I259	White	Male	M	70-74 years	70-74	2002	2002	599	3245790	18.4546751330185
I250	White	Male	M	70-74 years	70-74	2002	2002	3101	3245790	95.5391445534061
I461	White	Male	M	70-74 years	70-74	2002	2002	146	3245790	4.4981345065454
I469	White	Male	M	70-74 years	70-74	2002	2002	656	3245790	20.2107961389985
I252	White	Male	M	70-74 years	70-74	2002	2002	17	3245790	0.523755387748437
I200	White	Male	M	70-74 years	70-74	2003	2003	1	3206546	0.0311862047199697
I201	White	Male	M	70-74 years	70-74	2003	2003	2	3206546	0.0623724094399394
I209	White	Male	M	70-74 years	70-74	2003	2003	7	3206546	0.218303433039788
I211	White	Male	M	70-74 years	70-74	2003	2003	2	3206546	0.0623724094399394
I213	White	Male	M	70-74 years	70-74	2003	2003	1	3206546	0.0311862047199697
I214	White	Male	M	70-74 years	70-74	2003	2003	14	3206546	0.436606866079576
I252	White	Male	M	70-74 years	70-74	2003	2003	6	3206546	0.187117228319818
I219	White	Male	M	70-74 years	70-74	2003	2003	8888	3206546	277.182987551091
I221	White	Male	M	70-74 years	70-74	2003	2003	1	3206546	0.0311862047199697
I241	White	Male	M	70-74 years	70-74	2003	2003	1	3206546	0.0311862047199697
I255	White	Male	M	70-74 years	70-74	2003	2003	900	3206546	28.0675842479727
I248	White	Male	M	70-74 years	70-74	2003	2003	113	3206546	3.52404113335658
I253	White	Male	M	70-74 years	70-74	2003	2003	6	3206546	0.187117228319818
I249	White	Male	M	70-74 years	70-74	2003	2003	43	3206546	1.3410068029587
I259	White	Male	M	70-74 years	70-74	2003	2003	536	3206546	16.7158057299038
I250	White	Male	M	70-74 years	70-74	2003	2003	2883	3206546	89.9098282076727
I258	White	Male	M	70-74 years	70-74	2003	2003	86	3206546	2.6820136059174
I251	White	Male	M	70-74 years	70-74	2003	2003	9753	3206546	304.159054633865
I469	White	Male	M	70-74 years	70-74	2003	2003	666	3206546	20.7700123434998
I461	White	Male	M	70-74 years	70-74	2003	2003	163	3206546	5.08335136935506
I229	White	Male	M	70-74 years	70-74	2004	2004	1	3166882	0.0315768001460111
I210	White	Male	M	70-74 years	70-74	2004	2004	1	3166882	0.0315768001460111
I249	White	Male	M	70-74 years	70-74	2004	2004	20	3166882	0.631536002920222
I214	White	Male	M	70-74 years	70-74	2004	2004	12	3166882	0.378921601752133
I248	White	Male	M	70-74 years	70-74	2004	2004	81	3166882	2.5577208118269
I253	White	Male	M	70-74 years	70-74	2004	2004	6	3166882	0.189460800876067
I251	White	Male	M	70-74 years	70-74	2004	2004	8833	3166882	278.917875689716
I255	White	Male	M	70-74 years	70-74	2004	2004	755	3166882	23.8404841102384
I250	White	Male	M	70-74 years	70-74	2004	2004	2724	3166882	86.0152035977343
I258	White	Male	M	70-74 years	70-74	2004	2004	69	3166882	2.17879921007477
I219	White	Male	M	70-74 years	70-74	2004	2004	7941	3166882	250.751369959474
I259	White	Male	M	70-74 years	70-74	2004	2004	634	3166882	20.0196912925711
I252	White	Male	M	70-74 years	70-74	2004	2004	14	3166882	0.442075202044156
I461	White	Male	M	70-74 years	70-74	2004	2004	155	3166882	4.89440402263172
I209	White	Male	M	70-74 years	70-74	2004	2004	7	3166882	0.221037601022078
