Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
White	Male	M	50-54 years	50-54	2020	2020	1508	6446345	23.3931010518364
White	Male	M	50-54 years	50-54	2021	2021	1438	6580394	21.8527948326498
White	Male	M	55-59 years	55-59	1999	1999	640	5063782	12.6387747339834
White	Male	M	55-59 years	55-59	2000	2000	660	5197809	12.6976578015852
White	Male	M	55-59 years	55-59	2001	2001	725	5364115	13.515743044286
White	Male	M	55-59 years	55-59	2002	2002	878	5830597	15.0584922950429
White	Male	M	55-59 years	55-59	2003	2003	991	6050416	16.3790390611158
White	Male	M	55-59 years	55-59	2004	2004	1032	6314088	16.3444031822173
White	Male	M	55-59 years	55-59	2005	2005	1166	6605805	17.6511416852299
White	Male	M	55-59 years	55-59	2006	2006	1222	6901653	17.7059032089849
White	Male	M	55-59 years	55-59	2007	2007	1282	6838462	18.7469053714125
White	Male	M	55-59 years	55-59	2008	2008	1404	6913901	20.3069150107877
White	Male	M	55-59 years	55-59	2009	2009	1497	7036638	21.2743642631609
White	Male	M	55-59 years	55-59	2010	2010	1576	7146083	22.0540399544758
White	Male	M	55-59 years	55-59	2011	2011	1656	7299446	22.6866532062844
White	Male	M	55-59 years	55-59	2012	2012	1827	7426243	24.6019420587234
White	Male	M	55-59 years	55-59	2013	2013	1968	7524979	26.1528969050944
White	Male	M	55-59 years	55-59	2014	2014	1974	7567749	26.0843746271183
White	Male	M	55-59 years	55-59	2015	2015	2054	7603227	27.0148451440421
White	Male	M	55-59 years	55-59	2016	2016	2293	7624881	30.0726004773058
White	Male	M	55-59 years	55-59	2017	2017	2287	7558976	30.2554208400715
White	Male	M	55-59 years	55-59	2018	2018	2332	7462883	31.2479774907365
White	Male	M	55-59 years	55-59	2019	2019	2397	7369813	32.5245701620923
White	Male	M	55-59 years	55-59	2020	2020	2682	7199900	37.2505173682968
White	Male	M	55-59 years	55-59	2021	2021	2313	7111700	32.5238691170887
White	Male	M	60-64 years	60-64	1999	1999	703	4089994	17.188289273774
White	Male	M	60-64 years	60-64	2000	2000	778	4113867	18.9116468762845
White	Male	M	60-64 years	60-64	2001	2001	782	4231056	18.482383594072
White	Male	M	60-64 years	60-64	2002	2002	890	4393249	20.2583554904354
White	Male	M	60-64 years	60-64	2003	2003	986	4648582	21.2107692195168
White	Male	M	60-64 years	60-64	2004	2004	1109	4836000	22.9321753515302
White	Male	M	60-64 years	60-64	2005	2005	1178	4995868	23.5794860873025
White	Male	M	60-64 years	60-64	2006	2006	1243	5127052	24.2439514949331
White	Male	M	60-64 years	60-64	2007	2007	1335	5578839	23.9297101063501
White	Male	M	60-64 years	60-64	2008	2008	1479	5800117	25.4994856138247
White	Male	M	60-64 years	60-64	2009	2009	1624	6060669	26.7957217264299
White	Male	M	60-64 years	60-64	2010	2010	1687	6288214	26.827967368795
White	Male	M	60-64 years	60-64	2011	2011	1777	6608141	26.8910726935155
White	Male	M	60-64 years	60-64	2012	2012	2014	6527655	30.8533462629382
White	Male	M	60-64 years	60-64	2013	2013	2112	6583471	32.0803418136117
White	Male	M	60-64 years	60-64	2014	2014	2281	6683927	34.126644411287
White	Male	M	60-64 years	60-64	2015	2015	2489	6814088	36.5272652774663
White	Male	M	60-64 years	60-64	2016	2016	2661	6916690	38.4721593710286
White	Male	M	60-64 years	60-64	2017	2017	2615	7031812	37.1881387045046
White	Male	M	60-64 years	60-64	2018	2018	2907	7112293	40.87289429724
White	Male	M	60-64 years	60-64	2019	2019	3245	7151623	45.3743157322471
White	Male	M	60-64 years	60-64	2020	2020	3784	7179085	52.7086669122876
White	Male	M	60-64 years	60-64	2021	2021	3447	7331430	47.01674843789
White	Male	M	65-69 years	65-69	1999	1999	916	3619643	25.3063630860834
White	Male	M	65-69 years	65-69	2000	2000	915	3605311	25.3792252596239
White	Male	M	65-69 years	65-69	2001	2001	958	3595859	26.6417565316104
White	Male	M	65-69 years	65-69	2002	2002	998	3612434	27.6268023166652
White	Male	M	65-69 years	65-69	2003	2003	1151	3679382	31.282427320675
White	Male	M	65-69 years	65-69	2004	2004	1173	3769006	31.1222640664409
White	Male	M	65-69 years	65-69	2005	2005	1143	3836589	29.7920887538384
White	Male	M	65-69 years	65-69	2006	2006	1151	3935236	29.2485634914907
White	Male	M	65-69 years	65-69	2007	2007	1244	4094688	30.3808251080424
White	Male	M	65-69 years	65-69	2008	2008	1299	4344355	29.9008713606508
White	Male	M	65-69 years	65-69	2009	2009	1456	4528274	32.1535313454972
White	Male	M	65-69 years	65-69	2010	2010	1535	4654113	32.9815799487464
White	Male	M	65-69 years	65-69	2011	2011	1648	4801082	34.3255957719531
White	Male	M	65-69 years	65-69	2012	2012	1772	5232533	33.8650515916479
White	Male	M	65-69 years	65-69	2013	2013	2035	5435950	37.4359587560592
White	Male	M	65-69 years	65-69	2014	2014	2179	5660062	38.4978115080718
White	Male	M	65-69 years	65-69	2015	2015	2455	5890546	41.6769515084001
White	Male	M	65-69 years	65-69	2016	2016	2763	6132295	45.0565408219924
White	Male	M	65-69 years	65-69	2017	2017	2877	6052363	47.5351527989977
White	Male	M	65-69 years	65-69	2018	2018	3067	6094585	50.3233608194816
White	Male	M	65-69 years	65-69	2019	2019	3365	6184025	54.4143983893985
White	Male	M	65-69 years	65-69	2020	2020	4032	6293104	64.070131369194
White	Male	M	65-69 years	65-69	2021	2021	3721	6467594	57.5329867644753
White	Male	M	70-74 years	70-74	1999	1999	1220	3298619	36.9851747049295
White	Male	M	70-74 years	70-74	2000	2000	1295	3288915	39.3746873969075
White	Male	M	70-74 years	70-74	2001	2001	1261	3278268	38.4654335765105
White	Male	M	70-74 years	70-74	2002	2002	1323	3245790	40.7604928230107
White	Male	M	70-74 years	70-74	2003	2003	1332	3206546	41.5400246869997
White	Male	M	70-74 years	70-74	2004	2004	1375	3166882	43.4181002007653
White	Male	M	70-74 years	70-74	2005	2005	1311	3163365	41.4432099994784
White	Male	M	70-74 years	70-74	2006	2006	1263	3170662	39.8339526572053
White	Male	M	70-74 years	70-74	2007	2007	1296	3192895	40.5901227569338
White	Male	M	70-74 years	70-74	2008	2008	1471	3258957	45.1371405023141
White	Male	M	70-74 years	70-74	2009	2009	1459	3345358	43.6126716482959
White	Male	M	70-74 years	70-74	2010	2010	1488	3391018	43.8806281771433
White	Male	M	70-74 years	70-74	2011	2011	1515	3505670	43.2157048438672
White	Male	M	70-74 years	70-74	2012	2012	1615	3658387	44.1451382808872
White	Male	M	70-74 years	70-74	2013	2013	1860	3895724	47.7446554222014
White	Male	M	70-74 years	70-74	2014	2014	2015	4054745	49.6948636720682
White	Male	M	70-74 years	70-74	2015	2015	2206	4194407	52.5938469967268
White	Male	M	70-74 years	70-74	2016	2016	2464	4301332	57.284580683379
White	Male	M	70-74 years	70-74	2017	2017	2863	4696082	60.9657156753225
White	Male	M	70-74 years	70-74	2018	2018	3182	4875761	65.2616073675473
White	Male	M	70-74 years	70-74	2019	2019	3633	5076365	71.5669578527155
White	Male	M	70-74 years	70-74	2020	2020	4210	5275819	79.7980370441063
White	Male	M	70-74 years	70-74	2021	2021	4134	5471224	75.5589608467868
White	Male	M	75-79 years	75-79	1999	1999	1706	2598738	65.6472487799847
White	Male	M	75-79 years	75-79	2000	2000	1669	2619131	63.7234258232979
White	Male	M	75-79 years	75-79	2001	2001	1766	2630912	67.1250121630826
White	Male	M	75-79 years	75-79	2002	2002	1763	2642321	66.7216435853176
White	Male	M	75-79 years	75-79	2003	2003	1902	2659135	71.5270191246402
White	Male	M	75-79 years	75-79	2004	2004	1826	2654958	68.7769825360702
White	Male	M	75-79 years	75-79	2005	2005	1879	2660667	70.6213892982474
White	Male	M	75-79 years	75-79	2006	2006	1765	2661067	66.3267779428327
White	Male	M	75-79 years	75-79	2007	2007	1838	2644456	69.5038979661601
White	Male	M	75-79 years	75-79	2008	2008	1835	2621514	69.9977188754285
White	Male	M	75-79 years	75-79	2009	2009	1758	2597732	67.6744175303688
White	Male	M	75-79 years	75-79	2010	2010	1797	2604993	68.9829108945782
White	Male	M	75-79 years	75-79	2011	2011	1836	2621024	70.0489579645207
White	Male	M	75-79 years	75-79	2012	2012	1852	2654999	69.7552051808682
White	Male	M	75-79 years	75-79	2013	2013	1993	2722302	73.2100993938218
White	Male	M	75-79 years	75-79	2014	2014	2126	2806684	75.7477507264801
White	Male	M	75-79 years	75-79	2015	2015	2374	2869856	82.7219205423547
White	Male	M	75-79 years	75-79	2016	2016	2502	2954863	84.6739764246261
White	Male	M	75-79 years	75-79	2017	2017	2922	3089031	94.5927703541984
White	Male	M	75-79 years	75-79	2018	2018	3185	3294887	96.6649235618703
White	Male	M	75-79 years	75-79	2019	2019	3586	3426428	104.657094793762
White	Male	M	75-79 years	75-79	2020	2020	4157	3539105	117.459075105147
White	Male	M	75-79 years	75-79	2021	2021	3894	3494520	111.43161292538
White	Male	M	80-84 years	80-84	1999	1999	1818	1584789	114.715586743724
White	Male	M	80-84 years	80-84	2000	2000	1905	1606270	118.597745086443
White	Male	M	80-84 years	80-84	2001	2001	1970	1681282	117.172490991993
White	Male	M	80-84 years	80-84	2002	2002	2076	1737354	119.492055159743
White	Male	M	80-84 years	80-84	2003	2003	2220	1773800	125.155034389446
White	Male	M	80-84 years	80-84	2004	2004	2327	1818671	127.950574897824
White	Male	M	80-84 years	80-84	2005	2005	2405	1851696	129.880930779134
White	Male	M	80-84 years	80-84	2006	2006	2409	1867182	129.017953257904
White	Male	M	80-84 years	80-84	2007	2007	2317	1889185	122.645479399847
White	Male	M	80-84 years	80-84	2008	2008	2397	1912346	125.343426346488
White	Male	M	80-84 years	80-84	2009	2009	2457	1921250	127.885491216656
White	Male	M	80-84 years	80-84	2010	2010	2407	1930668	124.671875226605
White	Male	M	80-84 years	80-84	2011	2011	2511	1955849	128.384144174729
White	Male	M	80-84 years	80-84	2012	2012	2536	1957694	129.540163069407
White	Male	M	80-84 years	80-84	2013	2013	2630	1954228	134.579997830345
White	Male	M	80-84 years	80-84	2014	2014	2669	1946464	137.120439936213
White	Male	M	80-84 years	80-84	2015	2015	2801	1957509	143.090018998636
White	Male	M	80-84 years	80-84	2016	2016	2928	1976253	148.159167879821
White	Male	M	80-84 years	80-84	2017	2017	3350	2006679	166.942495536157
White	Male	M	80-84 years	80-84	2018	2018	3563	2063839	172.639435537365
White	Male	M	80-84 years	80-84	2019	2019	3905	2121021	184.109445403888
White	Male	M	80-84 years	80-84	2020	2020	4581	2165823	211.513129189227
White	Male	M	80-84 years	80-84	2021	2021	4269	2101103	203.178996936371
White	Male	M	85+ years	85+	1999	1999	2818	1034839	272.312891184039
White	Male	M	85+ years	85+	2000	2000	3032	1061643	285.595063500631
White	Male	M	85+ years	85+	2001	2001	3225	1094483	294.659670364912
White	Male	M	85+ years	85+	2002	2002	3471	1122659	309.176695684086
White	Male	M	85+ years	85+	2003	2003	3735	1164671	320.691422727964
White	Male	M	85+ years	85+	2004	2004	4118	1198940	343.470065224281
White	Male	M	85+ years	85+	2005	2005	4440	1251702	354.717017309232
White	Male	M	85+ years	85+	2006	2006	4448	1315193	338.201313419399
White	Male	M	85+ years	85+	2007	2007	4684	1376012	340.40400810458
White	Male	M	85+ years	85+	2008	2008	5120	1430364	357.95084328185
White	Male	M	85+ years	85+	2009	2009	5208	1486527	350.346815093167
White	Male	M	85+ years	85+	2010	2010	5446	1528404	356.319402461653
White	Male	M	85+ years	85+	2011	2011	5837	1610254	362.489396082854
White	Male	M	85+ years	85+	2012	2012	6262	1656437	378.040335974142
White	Male	M	85+ years	85+	2013	2013	6745	1710806	394.258612607157
White	Male	M	85+ years	85+	2014	2014	6764	1751652	386.149760340524
White	Male	M	85+ years	85+	2015	2015	7296	1791088	407.350169282581
White	Male	M	85+ years	85+	2016	2016	7680	1820369	421.892484435848
White	Male	M	85+ years	85+	2017	2017	9025	1849670	487.924873085469
White	Male	M	85+ years	85+	2018	2018	9658	1873994	515.369846434941
White	Male	M	85+ years	85+	2019	2019	10503	1907106	550.729744440005
White	Male	M	85+ years	85+	2020	2020	11909	1921392	619.811053652768
White	Male	M	85+ years	85+	2021	2021	10920	1699823	642.419828417429
