Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I11.9	White	Male	M	35-39 years	35-39	2019	2019	215	6258910	3.43510291728112
I13.1	White	Male	M	35-39 years	35-39	2019	2019	7	6258910	0.111840560097525
I12.0	White	Male	M	35-39 years	35-39	2019	2019	11	6258910	0.175749451581825
I11.0	White	Male	M	35-39 years	35-39	2020	2020	18	6278993	0.286670171474948
I12.0	White	Male	M	35-39 years	35-39	2020	2020	13	6278993	0.207039568287463
I11.9	White	Male	M	35-39 years	35-39	2020	2020	242	6278993	3.8541211942743
I13.1	White	Male	M	35-39 years	35-39	2020	2020	7	6278993	0.11148284446248
I13.2	White	Male	M	35-39 years	35-39	2020	2020	4	6278993	0.0637044825499885
I10	White	Male	M	35-39 years	35-39	2020	2020	46	6278993	0.732601549324868
I13.9	White	Male	M	35-39 years	35-39	2020	2020	1	6278993	0.0159261206374971
I11.0	White	Male	M	35-39 years	35-39	2021	2021	17	6348826	0.267766040524658
I10	White	Male	M	35-39 years	35-39	2021	2021	40	6348826	0.630037742410959
I13.0	White	Male	M	35-39 years	35-39	2021	2021	3	6348826	0.0472528306808219
I12.0	White	Male	M	35-39 years	35-39	2021	2021	10	6348826	0.15750943560274
I13.1	White	Male	M	35-39 years	35-39	2021	2021	1	6348826	0.015750943560274
I11.9	White	Male	M	35-39 years	35-39	2021	2021	198	6348826	3.11868682493425
I13.2	White	Male	M	35-39 years	35-39	2021	2021	1	6348826	0.015750943560274
I13.9	White	Male	M	35-39 years	35-39	2021	2021	1	6348826	0.015750943560274
I11.0	White	Male	M	40-44 years	40-44	1999	1999	9	8117806	0.110867394465943
I11.9	White	Male	M	40-44 years	40-44	1999	1999	214	8117806	2.63618026841243
I12.0	White	Male	M	40-44 years	40-44	1999	1999	23	8117806	0.28332778585741
I12.9	White	Male	M	40-44 years	40-44	1999	1999	1	8117806	0.0123185993851048
I13.1	White	Male	M	40-44 years	40-44	1999	1999	6	8117806	0.0739115963106288
I13.2	White	Male	M	40-44 years	40-44	1999	1999	1	8117806	0.0123185993851048
I10	White	Male	M	40-44 years	40-44	1999	1999	27	8117806	0.332602183397829
I11.0	White	Male	M	40-44 years	40-44	2000	2000	16	8151520	0.196282411133138
I13.0	White	Male	M	40-44 years	40-44	2000	2000	1	8151520	0.0122676506958211
I10	White	Male	M	40-44 years	40-44	2000	2000	43	8151520	0.527508979920309
I13.1	White	Male	M	40-44 years	40-44	2000	2000	8	8151520	0.0981412055665692
I12.0	White	Male	M	40-44 years	40-44	2000	2000	24	8151520	0.294423616699708
I13.2	White	Male	M	40-44 years	40-44	2000	2000	3	8151520	0.0368029520874634
I11.9	White	Male	M	40-44 years	40-44	2000	2000	221	8151520	2.71115080377647
I13.9	White	Male	M	40-44 years	40-44	2000	2000	2	8151520	0.0245353013916423
I10	White	Male	M	40-44 years	40-44	2001	2001	31	8202369	0.377939592817636
I11.0	White	Male	M	40-44 years	40-44	2001	2001	10	8202369	0.121915997683108
I11.9	White	Male	M	40-44 years	40-44	2001	2001	243	8202369	2.96255874369953
I12.0	White	Male	M	40-44 years	40-44	2001	2001	22	8202369	0.268215194902838
I13.0	White	Male	M	40-44 years	40-44	2001	2001	1	8202369	0.0121915997683108
I13.1	White	Male	M	40-44 years	40-44	2001	2001	7	8202369	0.0853411983781759
I12.9	White	Male	M	40-44 years	40-44	2001	2001	1	8202369	0.0121915997683108
I13.2	White	Male	M	40-44 years	40-44	2001	2001	3	8202369	0.0365747993049325
I11.0	White	Male	M	40-44 years	40-44	2002	2002	12	8146913	0.147295055194526
I12.9	White	Male	M	40-44 years	40-44	2002	2002	1	8146913	0.0122745879328772
I10	White	Male	M	40-44 years	40-44	2002	2002	45	8146913	0.552356456979472
I13.1	White	Male	M	40-44 years	40-44	2002	2002	6	8146913	0.0736475275972629
I12.0	White	Male	M	40-44 years	40-44	2002	2002	19	8146913	0.233217170724666
I13.2	White	Male	M	40-44 years	40-44	2002	2002	2	8146913	0.0245491758657543
I11.9	White	Male	M	40-44 years	40-44	2002	2002	288	8146913	3.53508132466862
I13.9	White	Male	M	40-44 years	40-44	2002	2002	1	8146913	0.0122745879328772
I10	White	Male	M	40-44 years	40-44	2003	2003	40	8049029	0.496954353127564
I11.0	White	Male	M	40-44 years	40-44	2003	2003	12	8049029	0.149086305938269
I11.9	White	Male	M	40-44 years	40-44	2003	2003	308	8049029	3.82654851908224
I13.1	White	Male	M	40-44 years	40-44	2003	2003	5	8049029	0.0621192941409454
I12.0	White	Male	M	40-44 years	40-44	2003	2003	27	8049029	0.335444188361105
I13.2	White	Male	M	40-44 years	40-44	2003	2003	1	8049029	0.0124238588281891
I10	White	Male	M	40-44 years	40-44	2004	2004	44	7968265	0.552190470572954
I11.0	White	Male	M	40-44 years	40-44	2004	2004	20	7968265	0.250995668442252
I11.9	White	Male	M	40-44 years	40-44	2004	2004	314	7968265	3.94063199454335
I12.0	White	Male	M	40-44 years	40-44	2004	2004	24	7968265	0.301194802130702
I13.1	White	Male	M	40-44 years	40-44	2004	2004	4	7968265	0.0501991336884504
I13.2	White	Male	M	40-44 years	40-44	2004	2004	2	7968265	0.0250995668442252
I13.9	White	Male	M	40-44 years	40-44	2004	2004	1	7968265	0.0125497834221126
I10	White	Male	M	40-44 years	40-44	2005	2005	50	7793151	0.641589005525493
I11.0	White	Male	M	40-44 years	40-44	2005	2005	28	7793151	0.359289843094276
I11.9	White	Male	M	40-44 years	40-44	2005	2005	293	7793151	3.75971157237939
I13.1	White	Male	M	40-44 years	40-44	2005	2005	3	7793151	0.0384953403315296
I12.0	White	Male	M	40-44 years	40-44	2005	2005	27	7793151	0.346458062983766
I13.2	White	Male	M	40-44 years	40-44	2005	2005	2	7793151	0.0256635602210197
I13.9	White	Male	M	40-44 years	40-44	2005	2005	2	7793151	0.0256635602210197
I10	White	Male	M	40-44 years	40-44	2006	2006	48	7535096	0.637019090400441
I11.0	White	Male	M	40-44 years	40-44	2006	2006	14	7535096	0.185797234700129
I11.9	White	Male	M	40-44 years	40-44	2006	2006	315	7535096	4.18043778075289
I13.1	White	Male	M	40-44 years	40-44	2006	2006	6	7535096	0.0796273863000551
I12.0	White	Male	M	40-44 years	40-44	2006	2006	11	7535096	0.145983541550101
I13.2	White	Male	M	40-44 years	40-44	2006	2006	3	7535096	0.0398136931500276
I11.0	White	Male	M	40-44 years	40-44	2007	2007	18	7271303	0.24754847927531
I10	White	Male	M	40-44 years	40-44	2007	2007	67	7271303	0.921430450635876
I13.1	White	Male	M	40-44 years	40-44	2007	2007	3	7271303	0.0412580798792183
I12.0	White	Male	M	40-44 years	40-44	2007	2007	20	7271303	0.275053865861456
I13.2	White	Male	M	40-44 years	40-44	2007	2007	1	7271303	0.0137526932930728
I11.9	White	Male	M	40-44 years	40-44	2007	2007	302	7271303	4.15331337450798
I10	White	Male	M	40-44 years	40-44	2008	2008	67	7014018	0.955229940955384
I11.0	White	Male	M	40-44 years	40-44	2008	2008	25	7014018	0.356429082446039
I13.0	White	Male	M	40-44 years	40-44	2008	2008	1	7014018	0.0142571632978416
I11.9	White	Male	M	40-44 years	40-44	2008	2008	318	7014018	4.53377792871361
I13.1	White	Male	M	40-44 years	40-44	2008	2008	5	7014018	0.0712858164892078
I12.0	White	Male	M	40-44 years	40-44	2008	2008	25	7014018	0.356429082446039
I13.2	White	Male	M	40-44 years	40-44	2008	2008	3	7014018	0.0427714898935247
I13.9	White	Male	M	40-44 years	40-44	2008	2008	2	7014018	0.0285143265956831
I10	White	Male	M	40-44 years	40-44	2009	2009	70	6796712	1.02990975636455
I11.0	White	Male	M	40-44 years	40-44	2009	2009	22	6796712	0.323685923428858
I11.9	White	Male	M	40-44 years	40-44	2009	2009	312	6796712	4.59045491408199
I13.1	White	Male	M	40-44 years	40-44	2009	2009	4	6796712	0.0588519860779742
I12.0	White	Male	M	40-44 years	40-44	2009	2009	26	6796712	0.382537909506832
I13.2	White	Male	M	40-44 years	40-44	2009	2009	2	6796712	0.0294259930389871
I10	White	Male	M	40-44 years	40-44	2010	2010	51	6705632	0.760554709831974
I11.0	White	Male	M	40-44 years	40-44	2010	2010	25	6705632	0.372820936192144
I11.9	White	Male	M	40-44 years	40-44	2010	2010	313	6705632	4.66771812112565
I12.0	White	Male	M	40-44 years	40-44	2010	2010	22	6705632	0.328082423849087
I12.9	White	Male	M	40-44 years	40-44	2010	2010	1	6705632	0.0149128374476858
I13.1	White	Male	M	40-44 years	40-44	2010	2010	7	6705632	0.1043898621338
I13.9	White	Male	M	40-44 years	40-44	2010	2010	1	6705632	0.0149128374476858
I11.0	White	Male	M	40-44 years	40-44	2011	2011	11	6681100	0.164643546721348
I12.0	White	Male	M	40-44 years	40-44	2011	2011	17	6681100	0.254449117660266
I11.9	White	Male	M	40-44 years	40-44	2011	2011	359	6681100	5.37336666117855
I13.1	White	Male	M	40-44 years	40-44	2011	2011	5	6681100	0.074837975782431
I12.9	White	Male	M	40-44 years	40-44	2011	2011	1	6681100	0.0149675951564862
I13.2	White	Male	M	40-44 years	40-44	2011	2011	2	6681100	0.0299351903129724
I10	White	Male	M	40-44 years	40-44	2011	2011	61	6681100	0.913023304545659
I13.9	White	Male	M	40-44 years	40-44	2011	2011	2	6681100	0.0299351903129724
I10	White	Male	M	40-44 years	40-44	2012	2012	49	6595545	0.742925717283409
I11.0	White	Male	M	40-44 years	40-44	2012	2012	20	6595545	0.303234986646289
I11.9	White	Male	M	40-44 years	40-44	2012	2012	336	6595545	5.09434777565766
I12.0	White	Male	M	40-44 years	40-44	2012	2012	8	6595545	0.121293994658516
I13.1	White	Male	M	40-44 years	40-44	2012	2012	6	6595545	0.0909704959938868
I13.2	White	Male	M	40-44 years	40-44	2012	2012	3	6595545	0.0454852479969434
I13.9	White	Male	M	40-44 years	40-44	2012	2012	2	6595545	0.0303234986646289
I10	White	Male	M	40-44 years	40-44	2013	2013	63	6444840	0.977526207012121
I11.0	White	Male	M	40-44 years	40-44	2013	2013	19	6444840	0.294809491003656
I11.9	White	Male	M	40-44 years	40-44	2013	2013	321	6444840	4.98072876906176
I13.1	White	Male	M	40-44 years	40-44	2013	2013	2	6444840	0.0310325780003848
I12.0	White	Male	M	40-44 years	40-44	2013	2013	19	6444840	0.294809491003656
I13.2	White	Male	M	40-44 years	40-44	2013	2013	2	6444840	0.0310325780003848
I13.9	White	Male	M	40-44 years	40-44	2013	2013	1	6444840	0.0155162890001924
I10	White	Male	M	40-44 years	40-44	2014	2014	64	6243102	1.02513141704236
I11.0	White	Male	M	40-44 years	40-44	2014	2014	19	6243102	0.304335889434451
I11.9	White	Male	M	40-44 years	40-44	2014	2014	318	6243102	5.09362172842923
I12.0	White	Male	M	40-44 years	40-44	2014	2014	15	6243102	0.240265175869303
I12.9	White	Male	M	40-44 years	40-44	2014	2014	1	6243102	0.0160176783912869
I13.1	White	Male	M	40-44 years	40-44	2014	2014	7	6243102	0.112123748739008
I13.2	White	Male	M	40-44 years	40-44	2014	2014	4	6243102	0.0640707135651476
I13.9	White	Male	M	40-44 years	40-44	2014	2014	3	6243102	0.0480530351738607
I10	White	Male	M	40-44 years	40-44	2015	2015	64	6022801	1.06262850125714
I11.0	White	Male	M	40-44 years	40-44	2015	2015	17	6022801	0.282260695646428
I11.9	White	Male	M	40-44 years	40-44	2015	2015	336	6022801	5.57879963159998
I13.1	White	Male	M	40-44 years	40-44	2015	2015	5	6022801	0.083017851660714
I12.0	White	Male	M	40-44 years	40-44	2015	2015	19	6022801	0.315467836310713
I13.2	White	Male	M	40-44 years	40-44	2015	2015	2	6022801	0.0332071406642856
I13.9	White	Male	M	40-44 years	40-44	2015	2015	1	6022801	0.0166035703321428
I11.0	White	Male	M	40-44 years	40-44	2016	2016	25	5784403	0.432196719350294
I12.0	White	Male	M	40-44 years	40-44	2016	2016	16	5784403	0.276605900384188
I11.9	White	Male	M	40-44 years	40-44	2016	2016	335	5784403	5.79143603929394
I13.1	White	Male	M	40-44 years	40-44	2016	2016	7	5784403	0.121015081418082
I13.2	White	Male	M	40-44 years	40-44	2016	2016	1	5784403	0.0172878687740118
I10	White	Male	M	40-44 years	40-44	2016	2016	59	5784403	1.01998425766669
I13.9	White	Male	M	40-44 years	40-44	2016	2016	1	5784403	0.0172878687740118
I15.9	White	Male	M	40-44 years	40-44	2016	2016	1	5784403	0.0172878687740118
I10	White	Male	M	40-44 years	40-44	2017	2017	70	5696250	1.22887864823349
I11.0	White	Male	M	40-44 years	40-44	2017	2017	22	5696250	0.386219003730524
I11.9	White	Male	M	40-44 years	40-44	2017	2017	334	5696250	5.86350669299978
I12.0	White	Male	M	40-44 years	40-44	2017	2017	16	5696250	0.280886548167654
I13.0	White	Male	M	40-44 years	40-44	2017	2017	2	5696250	0.0351108185209568
I13.1	White	Male	M	40-44 years	40-44	2017	2017	11	5696250	0.193109501865262
I13.2	White	Male	M	40-44 years	40-44	2017	2017	4	5696250	0.0702216370419135
I10	White	Male	M	40-44 years	40-44	2018	2018	64	5701206	1.12256950546954
I11.0	White	Male	M	40-44 years	40-44	2018	2018	22	5701206	0.385883267505156
I11.9	White	Male	M	40-44 years	40-44	2018	2018	335	5701206	5.87594975519215
I12.0	White	Male	M	40-44 years	40-44	2018	2018	11	5701206	0.192941633752578
I13.0	White	Male	M	40-44 years	40-44	2018	2018	2	5701206	0.0350802970459233
I13.1	White	Male	M	40-44 years	40-44	2018	2018	6	5701206	0.10524089113777
I13.2	White	Male	M	40-44 years	40-44	2018	2018	2	5701206	0.0350802970459233
I13.9	White	Male	M	40-44 years	40-44	2018	2018	1	5701206	0.0175401485229616
I11.0	White	Male	M	40-44 years	40-44	2019	2019	28	5755971	0.486451373712619
I10	White	Male	M	40-44 years	40-44	2019	2019	60	5755971	1.04239580081276
I12.0	White	Male	M	40-44 years	40-44	2019	2019	24	5755971	0.416958320325102
I11.9	White	Male	M	40-44 years	40-44	2019	2019	334	5755971	5.80266995785768
I13.1	White	Male	M	40-44 years	40-44	2019	2019	9	5755971	0.156359370121913
I12.9	White	Male	M	40-44 years	40-44	2019	2019	1	5755971	0.0173732633468793
I13.2	White	Male	M	40-44 years	40-44	2019	2019	2	5755971	0.0347465266937585
I13.9	White	Male	M	40-44 years	40-44	2019	2019	3	5755971	0.0521197900406378
I11.0	White	Male	M	40-44 years	40-44	2020	2020	38	5855872	0.648921287897003
I13.0	White	Male	M	40-44 years	40-44	2020	2020	1	5855872	0.0170768759972896
I10	White	Male	M	40-44 years	40-44	2020	2020	69	5855872	1.17830444381298
I13.1	White	Male	M	40-44 years	40-44	2020	2020	9	5855872	0.153691883975606
I12.0	White	Male	M	40-44 years	40-44	2020	2020	19	5855872	0.324460643948502
I13.2	White	Male	M	40-44 years	40-44	2020	2020	7	5855872	0.119538131981027
I11.9	White	Male	M	40-44 years	40-44	2020	2020	394	5855872	6.72828914293209
I11.0	White	Male	M	40-44 years	40-44	2021	2021	31	6057449	0.511766586891611
I11.9	White	Male	M	40-44 years	40-44	2021	2021	355	6057449	5.8605528498878
I12.0	White	Male	M	40-44 years	40-44	2021	2021	17	6057449	0.280646192811528
I13.0	White	Male	M	40-44 years	40-44	2021	2021	1	6057449	0.0165085995771487
I13.1	White	Male	M	40-44 years	40-44	2021	2021	8	6057449	0.13206879661719
I13.2	White	Male	M	40-44 years	40-44	2021	2021	5	6057449	0.0825429978857437
I10	White	Male	M	40-44 years	40-44	2021	2021	80	6057449	1.3206879661719
I11.0	White	Male	M	45-49 years	45-49	1999	1999	21	7369371	0.284963262129156
I11.9	White	Male	M	45-49 years	45-49	1999	1999	284	7369371	3.85378887831811
I12.0	White	Male	M	45-49 years	45-49	1999	1999	22	7369371	0.298532941278163
I12.9	White	Male	M	45-49 years	45-49	1999	1999	1	7369371	0.0135696791490074
I13.1	White	Male	M	45-49 years	45-49	1999	1999	4	7369371	0.0542787165960297
I13.2	White	Male	M	45-49 years	45-49	1999	1999	3	7369371	0.0407090374470223
I10	White	Male	M	45-49 years	45-49	1999	1999	70	7369371	0.94987754043052
I13.9	White	Male	M	45-49 years	45-49	1999	1999	1	7369371	0.0135696791490074
I10	White	Male	M	45-49 years	45-49	2000	2000	85	7489284	1.13495495697586
I11.0	White	Male	M	45-49 years	45-49	2000	2000	28	7489284	0.373867515239107
I11.9	White	Male	M	45-49 years	45-49	2000	2000	309	7489284	4.12589507888872
I13.1	White	Male	M	45-49 years	45-49	2000	2000	6	7489284	0.0801144675512372
I12.0	White	Male	M	45-49 years	45-49	2000	2000	15	7489284	0.200286168878093
I13.2	White	Male	M	45-49 years	45-49	2000	2000	2	7489284	0.0267048225170791
I13.9	White	Male	M	45-49 years	45-49	2000	2000	1	7489284	0.0133524112585395
I10	White	Male	M	45-49 years	45-49	2001	2001	69	7652379	0.901680379395741
I11.0	White	Male	M	45-49 years	45-49	2001	2001	15	7652379	0.196017473781683
I12.9	White	Male	M	45-49 years	45-49	2001	2001	1	7652379	0.0130678315854455
I11.9	White	Male	M	45-49 years	45-49	2001	2001	354	7652379	4.62601238124771
I13.1	White	Male	M	45-49 years	45-49	2001	2001	7	7652379	0.0914748210981186
I12.0	White	Male	M	45-49 years	45-49	2001	2001	28	7652379	0.365899284392475
I13.2	White	Male	M	45-49 years	45-49	2001	2001	4	7652379	0.0522713263417821
I10	White	Male	M	45-49 years	45-49	2002	2002	82	7791685	1.05240394086773
I11.0	White	Male	M	45-49 years	45-49	2002	2002	25	7791685	0.32085486002065
I11.9	White	Male	M	45-49 years	45-49	2002	2002	445	7791685	5.71121650836757
I12.0	White	Male	M	45-49 years	45-49	2002	2002	27	7791685	0.346523248822302
I12.9	White	Male	M	45-49 years	45-49	2002	2002	1	7791685	0.012834194400826
I13.1	White	Male	M	45-49 years	45-49	2002	2002	8	7791685	0.102673555206608
I13.2	White	Male	M	45-49 years	45-49	2002	2002	3	7791685	0.038502583202478
I10	White	Male	M	45-49 years	45-49	2003	2003	80	7904379	1.01209721851647
I11.0	White	Male	M	45-49 years	45-49	2003	2003	27	7904379	0.341582811249309
I11.9	White	Male	M	45-49 years	45-49	2003	2003	464	7904379	5.87016386739553
I13.0	White	Male	M	45-49 years	45-49	2003	2003	1	7904379	0.0126512152314559
I12.0	White	Male	M	45-49 years	45-49	2003	2003	38	7904379	0.480746178795323
I13.1	White	Male	M	45-49 years	45-49	2003	2003	9	7904379	0.113860937083103
I12.9	White	Male	M	45-49 years	45-49	2003	2003	2	7904379	0.0253024304629118
I13.2	White	Male	M	45-49 years	45-49	2003	2003	4	7904379	0.0506048609258235
I11.0	White	Male	M	45-49 years	45-49	2004	2004	39	7964907	0.489647901726913
I10	White	Male	M	45-49 years	45-49	2004	2004	99	7964907	1.24295236592216
I13.1	White	Male	M	45-49 years	45-49	2004	2004	8	7964907	0.100440595226033
I12.0	White	Male	M	45-49 years	45-49	2004	2004	34	7964907	0.426872529710642
I13.2	White	Male	M	45-49 years	45-49	2004	2004	3	7964907	0.0376652232097625
I11.9	White	Male	M	45-49 years	45-49	2004	2004	532	7964907	6.67929958253122
I13.9	White	Male	M	45-49 years	45-49	2004	2004	1	7964907	0.0125550744032542
I10	White	Male	M	45-49 years	45-49	2005	2005	105	8015515	1.30995949729992
I11.0	White	Male	M	45-49 years	45-49	2005	2005	42	8015515	0.52398379891997
I11.9	White	Male	M	45-49 years	45-49	2005	2005	523	8015515	6.52484587702724
I13.0	White	Male	M	45-49 years	45-49	2005	2005	1	8015515	0.0124758047361898
I12.0	White	Male	M	45-49 years	45-49	2005	2005	44	8015515	0.548935408392349
I13.1	White	Male	M	45-49 years	45-49	2005	2005	11	8015515	0.137233852098087
I12.9	White	Male	M	45-49 years	45-49	2005	2005	1	8015515	0.0124758047361898
I13.2	White	Male	M	45-49 years	45-49	2005	2005	2	8015515	0.0249516094723795
I13.9	White	Male	M	45-49 years	45-49	2005	2005	1	8015515	0.0124758047361898
I10	White	Male	M	45-49 years	45-49	2006	2006	109	8059015	1.35252260977303
I11.0	White	Male	M	45-49 years	45-49	2006	2006	30	8059015	0.37225392929533
I11.9	White	Male	M	45-49 years	45-49	2006	2006	612	8059015	7.59398015762472
I12.0	White	Male	M	45-49 years	45-49	2006	2006	37	8059015	0.45911317946424
I13.1	White	Male	M	45-49 years	45-49	2006	2006	9	8059015	0.111676178788599
I12.9	White	Male	M	45-49 years	45-49	2006	2006	1	8059015	0.0124084643098443
I13.2	White	Male	M	45-49 years	45-49	2006	2006	1	8059015	0.0124084643098443
I11.0	White	Male	M	45-49 years	45-49	2007	2007	46	8011089	0.574204081367714
I12.0	White	Male	M	45-49 years	45-49	2007	2007	34	8011089	0.424411712315267
I11.9	White	Male	M	45-49 years	45-49	2007	2007	593	8011089	7.4022395706751
I13.1	White	Male	M	45-49 years	45-49	2007	2007	11	8011089	0.13730967163141
I12.9	White	Male	M	45-49 years	45-49	2007	2007	1	8011089	0.0124826974210373
I13.2	White	Male	M	45-49 years	45-49	2007	2007	2	8011089	0.0249653948420745
I10	White	Male	M	45-49 years	45-49	2007	2007	89	8011089	1.11096007047232
I13.9	White	Male	M	45-49 years	45-49	2007	2007	3	8011089	0.0374480922631118
I10	White	Male	M	45-49 years	45-49	2008	2008	112	7923559	1.41350622870354
I11.0	White	Male	M	45-49 years	45-49	2008	2008	52	7923559	0.65627074904093
I11.9	White	Male	M	45-49 years	45-49	2008	2008	619	7923559	7.81214603185261
I13.1	White	Male	M	45-49 years	45-49	2008	2008	7	7923559	0.0883441392939713
I12.0	White	Male	M	45-49 years	45-49	2008	2008	45	7923559	0.567926609746958
I13.2	White	Male	M	45-49 years	45-49	2008	2008	5	7923559	0.0631029566385509
I13.9	White	Male	M	45-49 years	45-49	2008	2008	1	7923559	0.0126205913277102
I10	White	Male	M	45-49 years	45-49	2009	2009	136	7843887	1.73383425844865
I11.0	White	Male	M	45-49 years	45-49	2009	2009	48	7843887	0.611941502981876
I11.9	White	Male	M	45-49 years	45-49	2009	2009	607	7843887	7.73851025645831
I12.0	White	Male	M	45-49 years	45-49	2009	2009	32	7843887	0.407961001987917
I13.1	White	Male	M	45-49 years	45-49	2009	2009	4	7843887	0.0509951252484897
I12.9	White	Male	M	45-49 years	45-49	2009	2009	2	7843887	0.0254975626242448
I13.2	White	Male	M	45-49 years	45-49	2009	2009	4	7843887	0.0509951252484897
I13.9	White	Male	M	45-49 years	45-49	2009	2009	1	7843887	0.0127487813121224
I15.9	White	Male	M	45-49 years	45-49	2009	2009	1	7843887	0.0127487813121224
I10	White	Male	M	45-49 years	45-49	2010	2010	121	7717904	1.56778317014568
I11.0	White	Male	M	45-49 years	45-49	2010	2010	46	7717904	0.596016742369431
I12.9	White	Male	M	45-49 years	45-49	2010	2010	1	7717904	0.0129568857036833
I11.9	White	Male	M	45-49 years	45-49	2010	2010	625	7717904	8.09805356480205
I13.1	White	Male	M	45-49 years	45-49	2010	2010	5	7717904	0.0647844285184164
I12.0	White	Male	M	45-49 years	45-49	2010	2010	32	7717904	0.414620342517865
I13.2	White	Male	M	45-49 years	45-49	2010	2010	3	7717904	0.0388706571110498
I13.9	White	Male	M	45-49 years	45-49	2010	2010	1	7717904	0.0129568857036833
I10	White	Male	M	45-49 years	45-49	2011	2011	152	7400700	2.05385977002175
I11.0	White	Male	M	45-49 years	45-49	2011	2011	37	7400700	0.499952707176348
I11.9	White	Male	M	45-49 years	45-49	2011	2011	667	7400700	9.01266096450336
I12.0	White	Male	M	45-49 years	45-49	2011	2011	36	7400700	0.486440471847258
I13.0	White	Male	M	45-49 years	45-49	2011	2011	1	7400700	0.0135122353290905
I13.1	White	Male	M	45-49 years	45-49	2011	2011	9	7400700	0.121610117961814
I13.2	White	Male	M	45-49 years	45-49	2011	2011	9	7400700	0.121610117961814
I13.9	White	Male	M	45-49 years	45-49	2011	2011	1	7400700	0.0135122353290905
I11.0	White	Male	M	45-49 years	45-49	2012	2012	32	7149016	0.447614049262164
I12.0	White	Male	M	45-49 years	45-49	2012	2012	31	7149016	0.433626110222722
I11.9	White	Male	M	45-49 years	45-49	2012	2012	537	7149016	7.51152326418069
I13.1	White	Male	M	45-49 years	45-49	2012	2012	4	7149016	0.0559517561577705
I12.9	White	Male	M	45-49 years	45-49	2012	2012	1	7149016	0.0139879390394426
I13.2	White	Male	M	45-49 years	45-49	2012	2012	2	7149016	0.0279758780788853
I10	White	Male	M	45-49 years	45-49	2012	2012	108	7149016	1.5106974162598
I13.9	White	Male	M	45-49 years	45-49	2012	2012	3	7149016	0.0419638171183279
I11.0	White	Male	M	45-49 years	45-49	2013	2013	41	6894349	0.594689940993704
I12.9	White	Male	M	45-49 years	45-49	2013	2013	1	6894349	0.0145046327071635
I10	White	Male	M	45-49 years	45-49	2013	2013	130	6894349	1.88560225193126
I13.1	White	Male	M	45-49 years	45-49	2013	2013	13	6894349	0.188560225193126
I12.0	White	Male	M	45-49 years	45-49	2013	2013	33	6894349	0.478652879336396
I13.2	White	Male	M	45-49 years	45-49	2013	2013	6	6894349	0.087027796242981
I11.9	White	Male	M	45-49 years	45-49	2013	2013	619	6894349	8.97836764573421
I13.9	White	Male	M	45-49 years	45-49	2013	2013	2	6894349	0.029009265414327
I10	White	Male	M	45-49 years	45-49	2014	2014	122	6694216	1.8224688298077
I11.0	White	Male	M	45-49 years	45-49	2014	2014	35	6694216	0.522839418387456
I13.0	White	Male	M	45-49 years	45-49	2014	2014	1	6694216	0.0149382690967844
I11.9	White	Male	M	45-49 years	45-49	2014	2014	628	6694216	9.38123299278063
I13.1	White	Male	M	45-49 years	45-49	2014	2014	8	6694216	0.119506152774276
I12.0	White	Male	M	45-49 years	45-49	2014	2014	34	6694216	0.507901149290671
I13.2	White	Male	M	45-49 years	45-49	2014	2014	8	6694216	0.119506152774276
I13.9	White	Male	M	45-49 years	45-49	2014	2014	3	6694216	0.0448148072903533
I11.9	White	Male	M	45-49 years	45-49	2015	2015	624	6609912	9.44036773863253
I12.0	White	Male	M	45-49 years	45-49	2015	2015	22	6609912	0.332833477964608
I12.9	White	Male	M	45-49 years	45-49	2015	2015	1	6609912	0.0151287944529367
I13.0	White	Male	M	45-49 years	45-49	2015	2015	2	6609912	0.0302575889058735
I13.1	White	Male	M	45-49 years	45-49	2015	2015	17	6609912	0.257189505699925
I10	White	Male	M	45-49 years	45-49	2015	2015	131	6609912	1.98187207333471
I13.2	White	Male	M	45-49 years	45-49	2015	2015	6	6609912	0.0907727667176204
I11.0	White	Male	M	45-49 years	45-49	2015	2015	37	6609912	0.559765394758659
I13.9	White	Male	M	45-49 years	45-49	2015	2015	2	6609912	0.0302575889058735
I11.0	White	Male	M	45-49 years	45-49	2016	2016	35	6598591	0.530416266139241
I11.9	White	Male	M	45-49 years	45-49	2016	2016	595	6598591	9.0170765243671
I12.0	White	Male	M	45-49 years	45-49	2016	2016	34	6598591	0.51526151567812
I13.0	White	Male	M	45-49 years	45-49	2016	2016	2	6598591	0.0303095009222423
I13.1	White	Male	M	45-49 years	45-49	2016	2016	9	6598591	0.136392754150091
I13.2	White	Male	M	45-49 years	45-49	2016	2016	7	6598591	0.106083253227848
I10	White	Male	M	45-49 years	45-49	2016	2016	156	6598591	2.3641410719349
I13.9	White	Male	M	45-49 years	45-49	2016	2016	3	6598591	0.0454642513833635
I10	White	Male	M	45-49 years	45-49	2017	2017	150	6507420	2.30506099191385
I11.9	White	Male	M	45-49 years	45-49	2017	2017	590	6507420	9.06657323486113
I13.0	White	Male	M	45-49 years	45-49	2017	2017	1	6507420	0.0153670732794256
I11.0	White	Male	M	45-49 years	45-49	2017	2017	42	6507420	0.645417077735877
I13.1	White	Male	M	45-49 years	45-49	2017	2017	8	6507420	0.122936586235405
I12.9	White	Male	M	45-49 years	45-49	2017	2017	2	6507420	0.0307341465588513
