Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Female,12,2017
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Female,12,2017
Black or African American,Hispanic or Latino,60-64 years ,Female,33,2017
White,Hispanic or Latino,60-64 years ,Female,2059,2017
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Female,18,2017
Black or African American,Hispanic or Latino,65-69 years,Female,33,2017
White,Hispanic or Latino,65-69 years,Female,2254,2017
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,10,2017
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2017
Black or African American,Hispanic or Latino,70-74 years,Female,31,2017
White,Hispanic or Latino,70-74 years,Female,2218,2017
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Female,5,2017
Black or African American,Hispanic or Latino,75-79 years,Female,29,2017
White,Hispanic or Latino,75-79 years,Female,2150,2017
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,18,2017
Black or African American,Hispanic or Latino,80-84 years,Female,23,2017
White,Hispanic or Latino,80-84 years,Female,1997,2017
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2017
Black or African American,Hispanic or Latino,85-89 years,Female,19,2017
White,Hispanic or Latino,85-89 years,Female,1716,2017
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2017
Black or African American,Hispanic or Latino,90-94 years,Female,5,2017
White,Hispanic or Latino,90-94 years,Female,872,2017
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2017
Black or African American,Hispanic or Latino,95-99 years,Female,5,2017
White,Hispanic or Latino,95-99 years,Female,260,2017
White,Hispanic or Latino,100+ years,Female,32,2017
White,Hispanic or Latino,Not Stated,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,< 1 year,Female,5,2017
Black or African American,Not Hispanic or Latino,< 1 year,Female,5,2017
White,Not Hispanic or Latino,< 1 year,Female,14,2017
American Indian or Alaska Native,Not Hispanic or Latino,1-4 years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Female,5,2017
Black or African American,Not Hispanic or Latino,1-4 years,Female,19,2017
White,Not Hispanic or Latino,1-4 years,Female,71,2017
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Female,11,2017
Black or African American,Not Hispanic or Latino,5-9 years,Female,37,2017
White,Not Hispanic or Latino,5-9 years,Female,108,2017
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Female,5,2017
Black or African American,Not Hispanic or Latino,10-14 years,Female,26,2017
White,Not Hispanic or Latino,10-14 years,Female,90,2017
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Female,13,2017
Black or African American,Not Hispanic or Latino,15-19 years,Female,39,2017
White,Not Hispanic or Latino,15-19 years,Female,111,2017
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Female,18,2017
Black or African American,Not Hispanic or Latino,20-24 years,Female,53,2017
White,Not Hispanic or Latino,20-24 years,Female,162,2017
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Female,40,2017
Black or African American,Not Hispanic or Latino,25-29 years,Female,130,2017
White,Not Hispanic or Latino,25-29 years,Female,327,2017
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Female,86,2017
Black or African American,Not Hispanic or Latino,30-34 years,Female,229,2017
White,Not Hispanic or Latino,30-34 years,Female,716,2017
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Female,15,2017
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Female,137,2017
Black or African American,Not Hispanic or Latino,35-39 years,Female,437,2017
White,Not Hispanic or Latino,35-39 years,Female,1302,2017
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Female,32,2017
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Female,215,2017
Black or African American,Not Hispanic or Latino,40-44 years,Female,738,2017
White,Not Hispanic or Latino,40-44 years,Female,2246,2017
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,55,2017
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,414,2017
Black or African American,Not Hispanic or Latino,45-49 years,Female,1212,2017
White,Not Hispanic or Latino,45-49 years,Female,4508,2017
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Female,110,2017
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Female,575,2017
Black or African American,Not Hispanic or Latino,50-54 years,Female,2281,2017
White,Not Hispanic or Latino,50-54 years,Female,8918,2017
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Female,179,2017
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Female,772,2017
Black or African American,Not Hispanic or Latino,55-59 years,Female,3785,2017
White,Not Hispanic or Latino,55-59 years,Female,15982,2017
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Female,205,2017
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Female,968,2017
Black or African American,Not Hispanic or Latino,60-64 years ,Female,4644,2017
White,Not Hispanic or Latino,60-64 years ,Female,21940,2017
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Female,213,2017
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Female,1126,2017
Black or African American,Not Hispanic or Latino,65-69 years,Female,5072,2017
White,Not Hispanic or Latino,65-69 years,Female,27451,2017
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,217,2017
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,1007,2017
Black or African American,Not Hispanic or Latino,70-74 years,Female,4314,2017
White,Not Hispanic or Latino,70-74 years,Female,31239,2017
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Female,170,2017
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Female,1066,2017
Black or African American,Not Hispanic or Latino,75-79 years,Female,3902,2017
White,Not Hispanic or Latino,75-79 years,Female,30250,2017
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,146,2017
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,992,2017
Black or African American,Not Hispanic or Latino,80-84 years,Female,3418,2017
White,Not Hispanic or Latino,80-84 years,Female,28228,2017
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,96,2017
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,866,2017
Black or African American,Not Hispanic or Latino,85-89 years,Female,2407,2017
White,Not Hispanic or Latino,85-89 years,Female,24531,2017
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,47,2017
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,500,2017
Black or African American,Not Hispanic or Latino,90-94 years,Female,1326,2017
White,Not Hispanic or Latino,90-94 years,Female,14976,2017
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,15,2017
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,163,2017
Black or African American,Not Hispanic or Latino,95-99 years,Female,446,2017
White,Not Hispanic or Latino,95-99 years,Female,4839,2017
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Female,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,26,2017
Black or African American,Not Hispanic or Latino,100+ years,Female,92,2017
White,Not Hispanic or Latino,100+ years,Female,647,2017
White,Not Hispanic or Latino,Not Stated,Female,5,2017
White,Not Stated,1-4 years,Female,5,2017
Black or African American,Not Stated,5-9 years,Female,5,2017
White,Not Stated,5-9 years,Female,5,2017
White,Not Stated,10-14 years,Female,5,2017
White,Not Stated,15-19 years,Female,5,2017
Black or African American,Not Stated,25-29 years,Female,5,2017
White,Not Stated,25-29 years,Female,5,2017
White,Not Stated,30-34 years,Female,5,2017
American Indian or Alaska Native,Not Stated,35-39 years,Female,5,2017
Black or African American,Not Stated,35-39 years,Female,5,2017
White,Not Stated,35-39 years,Female,5,2017
Black or African American,Not Stated,40-44 years,Female,5,2017
White,Not Stated,40-44 years,Female,5,2017
Black or African American,Not Stated,45-49 years,Female,5,2017
White,Not Stated,45-49 years,Female,11,2017
Asian or Pacific Islander,Not Stated,50-54 years,Female,5,2017
Black or African American,Not Stated,50-54 years,Female,5,2017
White,Not Stated,50-54 years,Female,30,2017
Asian or Pacific Islander,Not Stated,55-59 years,Female,5,2017
Black or African American,Not Stated,55-59 years,Female,18,2017
White,Not Stated,55-59 years,Female,41,2017
Asian or Pacific Islander,Not Stated,60-64 years ,Female,5,2017
Black or African American,Not Stated,60-64 years ,Female,18,2017
White,Not Stated,60-64 years ,Female,54,2017
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2017
Black or African American,Not Stated,65-69 years,Female,14,2017
White,Not Stated,65-69 years,Female,66,2017
American Indian or Alaska Native,Not Stated,70-74 years,Female,5,2017
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2017
Black or African American,Not Stated,70-74 years,Female,5,2017
White,Not Stated,70-74 years,Female,61,2017
American Indian or Alaska Native,Not Stated,75-79 years,Female,5,2017
Asian or Pacific Islander,Not Stated,75-79 years,Female,5,2017
Black or African American,Not Stated,75-79 years,Female,14,2017
White,Not Stated,75-79 years,Female,62,2017
Asian or Pacific Islander,Not Stated,80-84 years,Female,5,2017
Black or African American,Not Stated,80-84 years,Female,11,2017
White,Not Stated,80-84 years,Female,61,2017
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2017
Black or African American,Not Stated,85-89 years,Female,5,2017
White,Not Stated,85-89 years,Female,38,2017
Asian or Pacific Islander,Not Stated,90-94 years,Female,5,2017
Black or African American,Not Stated,90-94 years,Female,5,2017
White,Not Stated,90-94 years,Female,39,2017
Black or African American,Not Stated,95-99 years,Female,5,2017
White,Not Stated,95-99 years,Female,5,2017
White,Not Stated,100+ years,Female,5,2017
American Indian or Alaska Native,Hispanic or Latino,< 1 year,Male,5,2017
White,Hispanic or Latino,< 1 year,Male,5,2017
Black or African American,Hispanic or Latino,1-4 years,Male,5,2017
White,Hispanic or Latino,1-4 years,Male,45,2017
Asian or Pacific Islander,Hispanic or Latino,5-9 years,Male,5,2017
Black or African American,Hispanic or Latino,5-9 years,Male,5,2017
White,Hispanic or Latino,5-9 years,Male,40,2017
Black or African American,Hispanic or Latino,10-14 years,Male,5,2017
White,Hispanic or Latino,10-14 years,Male,70,2017
Asian or Pacific Islander,Hispanic or Latino,15-19 years,Male,5,2017
Black or African American,Hispanic or Latino,15-19 years,Male,5,2017
White,Hispanic or Latino,15-19 years,Male,88,2017
Asian or Pacific Islander,Hispanic or Latino,20-24 years,Male,5,2017
Black or African American,Hispanic or Latino,20-24 years,Male,5,2017
White,Hispanic or Latino,20-24 years,Male,137,2017
American Indian or Alaska Native,Hispanic or Latino,25-29 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,25-29 years,Male,5,2017
Black or African American,Hispanic or Latino,25-29 years,Male,5,2017
White,Hispanic or Latino,25-29 years,Male,154,2017
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Male,5,2017
Black or African American,Hispanic or Latino,30-34 years,Male,5,2017
White,Hispanic or Latino,30-34 years,Male,186,2017
Asian or Pacific Islander,Hispanic or Latino,35-39 years,Male,5,2017
Black or African American,Hispanic or Latino,35-39 years,Male,5,2017
White,Hispanic or Latino,35-39 years,Male,285,2017
American Indian or Alaska Native,Hispanic or Latino,40-44 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,40-44 years,Male,5,2017
Black or African American,Hispanic or Latino,40-44 years,Male,10,2017
White,Hispanic or Latino,40-44 years,Male,437,2017
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Male,5,2017
Black or African American,Hispanic or Latino,45-49 years,Male,5,2017
White,Hispanic or Latino,45-49 years,Male,732,2017
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,5,2017
Black or African American,Hispanic or Latino,50-54 years,Male,15,2017
White,Hispanic or Latino,50-54 years,Male,1383,2017
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,11,2017
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Male,14,2017
Black or African American,Hispanic or Latino,55-59 years,Male,27,2017
White,Hispanic or Latino,55-59 years,Male,1896,2017
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,17,2017
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,13,2017
Black or African American,Hispanic or Latino,60-64 years ,Male,35,2017
White,Hispanic or Latino,60-64 years ,Male,2423,2017
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,14,2017
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,15,2017
Black or African American,Hispanic or Latino,65-69 years,Male,43,2017
White,Hispanic or Latino,65-69 years,Male,2665,2017
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,11,2017
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Male,5,2017
Black or African American,Hispanic or Latino,70-74 years,Male,32,2017
White,Hispanic or Latino,70-74 years,Male,2586,2017
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,17,2017
Black or African American,Hispanic or Latino,75-79 years,Male,38,2017
White,Hispanic or Latino,75-79 years,Male,2537,2017
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Male,11,2017
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,10,2017
Black or African American,Hispanic or Latino,80-84 years,Male,27,2017
White,Hispanic or Latino,80-84 years,Male,2208,2017
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2017
Black or African American,Hispanic or Latino,85-89 years,Male,28,2017
White,Hispanic or Latino,85-89 years,Male,1677,2017
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2017
Black or African American,Hispanic or Latino,90-94 years,Male,5,2017
White,Hispanic or Latino,90-94 years,Male,770,2017
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2017
Black or African American,Hispanic or Latino,95-99 years,Male,5,2017
White,Hispanic or Latino,95-99 years,Male,178,2017
Asian or Pacific Islander,Hispanic or Latino,100+ years,Male,5,2017
White,Hispanic or Latino,100+ years,Male,24,2017
Black or African American,Not Hispanic or Latino,< 1 year,Male,5,2017
White,Not Hispanic or Latino,< 1 year,Male,14,2017
American Indian or Alaska Native,Not Hispanic or Latino,1-4 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Male,13,2017
Black or African American,Not Hispanic or Latino,1-4 years,Male,23,2017
White,Not Hispanic or Latino,1-4 years,Male,93,2017
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Male,5,2017
Black or African American,Not Hispanic or Latino,5-9 years,Male,29,2017
White,Not Hispanic or Latino,5-9 years,Male,119,2017
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Male,16,2017
Black or African American,Not Hispanic or Latino,10-14 years,Male,44,2017
White,Not Hispanic or Latino,10-14 years,Male,116,2017
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Male,21,2017
Black or African American,Not Hispanic or Latino,15-19 years,Male,47,2017
White,Not Hispanic or Latino,15-19 years,Male,165,2017
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Male,27,2017
Black or African American,Not Hispanic or Latino,20-24 years,Male,80,2017
White,Not Hispanic or Latino,20-24 years,Male,248,2017
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Male,31,2017
Black or African American,Not Hispanic or Latino,25-29 years,Male,115,2017
White,Not Hispanic or Latino,25-29 years,Male,368,2017
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Male,49,2017
Black or African American,Not Hispanic or Latino,30-34 years,Male,179,2017
White,Not Hispanic or Latino,30-34 years,Male,581,2017
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Male,15,2017
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Male,91,2017
Black or African American,Not Hispanic or Latino,35-39 years,Male,301,2017
White,Not Hispanic or Latino,35-39 years,Male,1076,2017
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,20,2017
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,162,2017
Black or African American,Not Hispanic or Latino,40-44 years,Male,450,2017
White,Not Hispanic or Latino,40-44 years,Male,1849,2017
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Male,40,2017
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Male,318,2017
Black or African American,Not Hispanic or Latino,45-49 years,Male,849,2017
White,Not Hispanic or Latino,45-49 years,Male,4015,2017
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Male,103,2017
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Male,478,2017
Black or African American,Not Hispanic or Latino,50-54 years,Male,1918,2017
White,Not Hispanic or Latino,50-54 years,Male,8960,2017
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Male,195,2017
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Male,713,2017
Black or African American,Not Hispanic or Latino,55-59 years,Male,3816,2017
White,Not Hispanic or Latino,55-59 years,Male,18397,2017
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Male,296,2017
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Male,1021,2017
Black or African American,Not Hispanic or Latino,60-64 years ,Male,5505,2017
White,Not Hispanic or Latino,60-64 years ,Male,27765,2017
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,279,2017
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,1273,2017
Black or African American,Not Hispanic or Latino,65-69 years,Male,6109,2017
White,Not Hispanic or Latino,65-69 years,Male,34791,2017
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Male,249,2017
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Male,1202,2017
Black or African American,Not Hispanic or Latino,70-74 years,Male,5115,2017
White,Not Hispanic or Latino,70-74 years,Male,38394,2017
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,198,2017
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,1282,2017
Black or African American,Not Hispanic or Latino,75-79 years,Male,4254,2017
White,Not Hispanic or Latino,75-79 years,Male,35860,2017
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,175,2017
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,1114,2017
Black or African American,Not Hispanic or Latino,80-84 years,Male,3193,2017
White,Not Hispanic or Latino,80-84 years,Male,32242,2017
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,82,2017
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,824,2017
Black or African American,Not Hispanic or Latino,85-89 years,Male,2001,2017
White,Not Hispanic or Latino,85-89 years,Male,25314,2017
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,31,2017
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,439,2017
Black or African American,Not Hispanic or Latino,90-94 years,Male,950,2017
White,Not Hispanic or Latino,90-94 years,Male,13146,2017
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Male,140,2017
Black or African American,Not Hispanic or Latino,95-99 years,Male,240,2017
White,Not Hispanic or Latino,95-99 years,Male,3213,2017
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Male,5,2017
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Male,22,2017
Black or African American,Not Hispanic or Latino,100+ years,Male,38,2017
White,Not Hispanic or Latino,100+ years,Male,290,2017
White,Not Hispanic or Latino,Not Stated,Male,5,2017
Black or African American,Not Stated,1-4 years,Male,5,2017
White,Not Stated,1-4 years,Male,5,2017
White,Not Stated,5-9 years,Male,5,2017
White,Not Stated,10-14 years,Male,5,2017
Black or African American,Not Stated,15-19 years,Male,5,2017
White,Not Stated,15-19 years,Male,5,2017
Black or African American,Not Stated,25-29 years,Male,5,2017
White,Not Stated,25-29 years,Male,5,2017
Black or African American,Not Stated,30-34 years,Male,5,2017
White,Not Stated,30-34 years,Male,5,2017
Asian or Pacific Islander,Not Stated,35-39 years,Male,5,2017
Black or African American,Not Stated,35-39 years,Male,5,2017
White,Not Stated,35-39 years,Male,5,2017
Asian or Pacific Islander,Not Stated,40-44 years,Male,5,2017
Black or African American,Not Stated,40-44 years,Male,5,2017
White,Not Stated,40-44 years,Male,5,2017
American Indian or Alaska Native,Not Stated,45-49 years,Male,5,2017
Black or African American,Not Stated,45-49 years,Male,5,2017
White,Not Stated,45-49 years,Male,5,2017
Asian or Pacific Islander,Not Stated,50-54 years,Male,5,2017
Black or African American,Not Stated,50-54 years,Male,12,2017
White,Not Stated,50-54 years,Male,23,2017
American Indian or Alaska Native,Not Stated,55-59 years,Male,5,2017
Asian or Pacific Islander,Not Stated,55-59 years,Male,5,2017
Black or African American,Not Stated,55-59 years,Male,18,2017
White,Not Stated,55-59 years,Male,74,2017
American Indian or Alaska Native,Not Stated,60-64 years ,Male,5,2017
Asian or Pacific Islander,Not Stated,60-64 years ,Male,5,2017
Black or African American,Not Stated,60-64 years ,Male,32,2017
White,Not Stated,60-64 years ,Male,103,2017
American Indian or Alaska Native,Not Stated,65-69 years,Male,5,2017
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2017
Black or African American,Not Stated,65-69 years,Male,32,2017
White,Not Stated,65-69 years,Male,118,2017
Asian or Pacific Islander,Not Stated,70-74 years,Male,5,2017
Black or African American,Not Stated,70-74 years,Male,37,2017
White,Not Stated,70-74 years,Male,98,2017
American Indian or Alaska Native,Not Stated,75-79 years,Male,5,2017
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2017
Black or African American,Not Stated,75-79 years,Male,23,2017
White,Not Stated,75-79 years,Male,68,2017
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2017
Black or African American,Not Stated,80-84 years,Male,20,2017
White,Not Stated,80-84 years,Male,54,2017
Black or African American,Not Stated,85-89 years,Male,5,2017
White,Not Stated,85-89 years,Male,39,2017
Black or African American,Not Stated,90-94 years,Male,5,2017
White,Not Stated,90-94 years,Male,24,2017
Black or African American,Not Stated,95-99 years,Male,5,2017
White,Not Stated,95-99 years,Male,5,2017
White,Not Stated,100+ years,Male,5,2017
White,Not Stated,Not Stated,Male,5,2017
American Indian or Alaska Native,Hispanic or Latino,< 1 year,Female,5,2018
White,Hispanic or Latino,< 1 year,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,1-4 years,Female,5,2018
Black or African American,Hispanic or Latino,1-4 years,Female,5,2018
White,Hispanic or Latino,1-4 years,Female,35,2018
Black or African American,Hispanic or Latino,5-9 years,Female,5,2018
White,Hispanic or Latino,5-9 years,Female,39,2018
White,Hispanic or Latino,10-14 years,Female,63,2018
Black or African American,Hispanic or Latino,15-19 years,Female,5,2018
White,Hispanic or Latino,15-19 years,Female,54,2018
Asian or Pacific Islander,Hispanic or Latino,20-24 years,Female,5,2018
Black or African American,Hispanic or Latino,20-24 years,Female,5,2018
White,Hispanic or Latino,20-24 years,Female,64,2018
Asian or Pacific Islander,Hispanic or Latino,25-29 years,Female,5,2018
Black or African American,Hispanic or Latino,25-29 years,Female,5,2018
White,Hispanic or Latino,25-29 years,Female,124,2018
American Indian or Alaska Native,Hispanic or Latino,30-34 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Female,5,2018
Black or African American,Hispanic or Latino,30-34 years,Female,5,2018
White,Hispanic or Latino,30-34 years,Female,216,2018
American Indian or Alaska Native,Hispanic or Latino,35-39 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,35-39 years,Female,5,2018
Black or African American,Hispanic or Latino,35-39 years,Female,11,2018
White,Hispanic or Latino,35-39 years,Female,434,2018
American Indian or Alaska Native,Hispanic or Latino,40-44 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,40-44 years,Female,5,2018
Black or African American,Hispanic or Latino,40-44 years,Female,10,2018
White,Hispanic or Latino,40-44 years,Female,633,2018
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2018
Black or African American,Hispanic or Latino,45-49 years,Female,15,2018
White,Hispanic or Latino,45-49 years,Female,956,2018
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Female,5,2018
Black or African American,Hispanic or Latino,50-54 years,Female,24,2018
White,Hispanic or Latino,50-54 years,Female,1392,2018
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Female,14,2018
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Female,5,2018
Black or African American,Hispanic or Latino,55-59 years,Female,41,2018
White,Hispanic or Latino,55-59 years,Female,1797,2018
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Female,15,2018
Black or African American,Hispanic or Latino,60-64 years ,Female,45,2018
White,Hispanic or Latino,60-64 years ,Female,2065,2018
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Female,17,2018
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Female,19,2018
Black or African American,Hispanic or Latino,65-69 years,Female,39,2018
White,Hispanic or Latino,65-69 years,Female,2206,2018
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,14,2018
Black or African American,Hispanic or Latino,70-74 years,Female,41,2018
White,Hispanic or Latino,70-74 years,Female,2318,2018
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Female,18,2018
Black or African American,Hispanic or Latino,75-79 years,Female,36,2018
White,Hispanic or Latino,75-79 years,Female,2263,2018
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,10,2018
Black or African American,Hispanic or Latino,80-84 years,Female,27,2018
White,Hispanic or Latino,80-84 years,Female,2109,2018
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2018
Black or African American,Hispanic or Latino,85-89 years,Female,22,2018
White,Hispanic or Latino,85-89 years,Female,1667,2018
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2018
