Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Asian or Pacific Islander,Not Stated,90-94 years,Female,5,2017
Asian or Pacific Islander,Not Stated,90-94 years,Female,5,2019
Asian or Pacific Islander,Not Stated,90-94 years,Female,5,2020
Black or African American,Not Stated,90-94 years,Female,5,2000
Black or African American,Not Stated,90-94 years,Female,5,2001
Black or African American,Not Stated,90-94 years,Female,5,2003
Black or African American,Not Stated,90-94 years,Female,5,2005
Black or African American,Not Stated,90-94 years,Female,5,2007
Black or African American,Not Stated,90-94 years,Female,5,2008
Black or African American,Not Stated,90-94 years,Female,5,2009
Black or African American,Not Stated,90-94 years,Female,5,2010
Black or African American,Not Stated,90-94 years,Female,5,2011
Black or African American,Not Stated,90-94 years,Female,5,2012
Black or African American,Not Stated,90-94 years,Female,5,2013
Black or African American,Not Stated,90-94 years,Female,5,2014
Black or African American,Not Stated,90-94 years,Female,5,2015
Black or African American,Not Stated,90-94 years,Female,5,2016
Black or African American,Not Stated,90-94 years,Female,5,2017
Black or African American,Not Stated,90-94 years,Female,5,2018
Black or African American,Not Stated,90-94 years,Female,5,2019
Black or African American,Not Stated,90-94 years,Female,5,2020
White,Not Stated,90-94 years,Female,14,1999
White,Not Stated,90-94 years,Female,12,2000
White,Not Stated,90-94 years,Female,5,2001
White,Not Stated,90-94 years,Female,11,2002
White,Not Stated,90-94 years,Female,10,2003
White,Not Stated,90-94 years,Female,5,2004
White,Not Stated,90-94 years,Female,5,2005
White,Not Stated,90-94 years,Female,5,2006
White,Not Stated,90-94 years,Female,5,2007
White,Not Stated,90-94 years,Female,10,2008
White,Not Stated,90-94 years,Female,5,2009
White,Not Stated,90-94 years,Female,5,2010
White,Not Stated,90-94 years,Female,5,2011
White,Not Stated,90-94 years,Female,5,2012
White,Not Stated,90-94 years,Female,10,2013
White,Not Stated,90-94 years,Female,14,2014
White,Not Stated,90-94 years,Female,5,2015
White,Not Stated,90-94 years,Female,10,2016
White,Not Stated,90-94 years,Female,5,2017
White,Not Stated,90-94 years,Female,19,2018
White,Not Stated,90-94 years,Female,18,2019
White,Not Stated,90-94 years,Female,5,2020
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2003
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2012
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2013
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2017
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2018
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2019
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2004
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2009
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2010
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2014
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2016
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2019
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2020
Black or African American,Hispanic or Latino,90-94 years,Male,5,2000
Black or African American,Hispanic or Latino,90-94 years,Male,5,2002
Black or African American,Hispanic or Latino,90-94 years,Male,5,2005
Black or African American,Hispanic or Latino,90-94 years,Male,5,2006
Black or African American,Hispanic or Latino,90-94 years,Male,5,2007
Black or African American,Hispanic or Latino,90-94 years,Male,5,2008
Black or African American,Hispanic or Latino,90-94 years,Male,5,2009
Black or African American,Hispanic or Latino,90-94 years,Male,5,2010
Black or African American,Hispanic or Latino,90-94 years,Male,5,2011
Black or African American,Hispanic or Latino,90-94 years,Male,5,2012
Black or African American,Hispanic or Latino,90-94 years,Male,5,2013
Black or African American,Hispanic or Latino,90-94 years,Male,5,2014
Black or African American,Hispanic or Latino,90-94 years,Male,5,2015
Black or African American,Hispanic or Latino,90-94 years,Male,5,2016
Black or African American,Hispanic or Latino,90-94 years,Male,5,2017
Black or African American,Hispanic or Latino,90-94 years,Male,5,2018
Black or African American,Hispanic or Latino,90-94 years,Male,5,2019
Black or African American,Hispanic or Latino,90-94 years,Male,10,2020
White,Hispanic or Latino,90-94 years,Male,47,1999
White,Hispanic or Latino,90-94 years,Male,40,2000
White,Hispanic or Latino,90-94 years,Male,53,2001
White,Hispanic or Latino,90-94 years,Male,57,2002
White,Hispanic or Latino,90-94 years,Male,62,2003
White,Hispanic or Latino,90-94 years,Male,78,2004
White,Hispanic or Latino,90-94 years,Male,71,2005
White,Hispanic or Latino,90-94 years,Male,76,2006
White,Hispanic or Latino,90-94 years,Male,91,2007
White,Hispanic or Latino,90-94 years,Male,97,2008
White,Hispanic or Latino,90-94 years,Male,99,2009
White,Hispanic or Latino,90-94 years,Male,124,2010
White,Hispanic or Latino,90-94 years,Male,115,2011
White,Hispanic or Latino,90-94 years,Male,150,2012
White,Hispanic or Latino,90-94 years,Male,179,2013
White,Hispanic or Latino,90-94 years,Male,197,2014
White,Hispanic or Latino,90-94 years,Male,183,2015
White,Hispanic or Latino,90-94 years,Male,237,2016
White,Hispanic or Latino,90-94 years,Male,279,2017
White,Hispanic or Latino,90-94 years,Male,308,2018
White,Hispanic or Latino,90-94 years,Male,303,2019
White,Hispanic or Latino,90-94 years,Male,391,2020
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,1999
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2000
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2001
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2002
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2003
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2004
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2005
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2006
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2007
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2008
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2009
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2010
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2011
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,10,2012
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2013
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2014
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,11,2015
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,12,2016
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,10,2017
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,15,2018
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,17,2019
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,17,2020
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,24,1999
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,24,2000
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,22,2001
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,34,2002
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,38,2003
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,46,2004
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,46,2005
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,55,2006
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,62,2007
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,56,2008
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,68,2009
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,66,2010
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,76,2011
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,99,2012
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,113,2013
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,88,2014
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,125,2015
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,156,2016
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,162,2017
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,184,2018
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,176,2019
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,209,2020
Black or African American,Not Hispanic or Latino,90-94 years,Male,134,1999
Black or African American,Not Hispanic or Latino,90-94 years,Male,167,2000
Black or African American,Not Hispanic or Latino,90-94 years,Male,133,2001
Black or African American,Not Hispanic or Latino,90-94 years,Male,175,2002
Black or African American,Not Hispanic or Latino,90-94 years,Male,187,2003
Black or African American,Not Hispanic or Latino,90-94 years,Male,187,2004
Black or African American,Not Hispanic or Latino,90-94 years,Male,196,2005
Black or African American,Not Hispanic or Latino,90-94 years,Male,210,2006
Black or African American,Not Hispanic or Latino,90-94 years,Male,195,2007
Black or African American,Not Hispanic or Latino,90-94 years,Male,212,2008
Black or African American,Not Hispanic or Latino,90-94 years,Male,200,2009
Black or African American,Not Hispanic or Latino,90-94 years,Male,234,2010
Black or African American,Not Hispanic or Latino,90-94 years,Male,190,2011
Black or African American,Not Hispanic or Latino,90-94 years,Male,248,2012
Black or African American,Not Hispanic or Latino,90-94 years,Male,250,2013
Black or African American,Not Hispanic or Latino,90-94 years,Male,282,2014
Black or African American,Not Hispanic or Latino,90-94 years,Male,306,2015
Black or African American,Not Hispanic or Latino,90-94 years,Male,309,2016
Black or African American,Not Hispanic or Latino,90-94 years,Male,355,2017
Black or African American,Not Hispanic or Latino,90-94 years,Male,338,2018
Black or African American,Not Hispanic or Latino,90-94 years,Male,362,2019
Black or African American,Not Hispanic or Latino,90-94 years,Male,445,2020
White,Not Hispanic or Latino,90-94 years,Male,931,1999
White,Not Hispanic or Latino,90-94 years,Male,988,2000
White,Not Hispanic or Latino,90-94 years,Male,1061,2001
White,Not Hispanic or Latino,90-94 years,Male,1170,2002
White,Not Hispanic or Latino,90-94 years,Male,1275,2003
White,Not Hispanic or Latino,90-94 years,Male,1377,2004
White,Not Hispanic or Latino,90-94 years,Male,1494,2005
White,Not Hispanic or Latino,90-94 years,Male,1464,2006
White,Not Hispanic or Latino,90-94 years,Male,1636,2007
White,Not Hispanic or Latino,90-94 years,Male,1812,2008
White,Not Hispanic or Latino,90-94 years,Male,1843,2009
White,Not Hispanic or Latino,90-94 years,Male,1878,2010
White,Not Hispanic or Latino,90-94 years,Male,2095,2011
White,Not Hispanic or Latino,90-94 years,Male,2304,2012
White,Not Hispanic or Latino,90-94 years,Male,2561,2013
White,Not Hispanic or Latino,90-94 years,Male,2494,2014
White,Not Hispanic or Latino,90-94 years,Male,2794,2015
White,Not Hispanic or Latino,90-94 years,Male,2866,2016
White,Not Hispanic or Latino,90-94 years,Male,3454,2017
White,Not Hispanic or Latino,90-94 years,Male,3734,2018
White,Not Hispanic or Latino,90-94 years,Male,3948,2019
White,Not Hispanic or Latino,90-94 years,Male,4526,2020
American Indian or Alaska Native,Not Stated,90-94 years,Male,5,2015
American Indian or Alaska Native,Not Stated,90-94 years,Male,5,2019
Asian or Pacific Islander,Not Stated,90-94 years,Male,5,2001
Black or African American,Not Stated,90-94 years,Male,5,1999
Black or African American,Not Stated,90-94 years,Male,5,2001
Black or African American,Not Stated,90-94 years,Male,5,2002
Black or African American,Not Stated,90-94 years,Male,5,2004
Black or African American,Not Stated,90-94 years,Male,5,2005
Black or African American,Not Stated,90-94 years,Male,5,2007
Black or African American,Not Stated,90-94 years,Male,5,2008
Black or African American,Not Stated,90-94 years,Male,5,2009
Black or African American,Not Stated,90-94 years,Male,5,2010
Black or African American,Not Stated,90-94 years,Male,5,2011
Black or African American,Not Stated,90-94 years,Male,5,2012
Black or African American,Not Stated,90-94 years,Male,5,2013
Black or African American,Not Stated,90-94 years,Male,5,2014
Black or African American,Not Stated,90-94 years,Male,5,2015
Black or African American,Not Stated,90-94 years,Male,5,2016
Black or African American,Not Stated,90-94 years,Male,5,2018
Black or African American,Not Stated,90-94 years,Male,5,2019
Black or African American,Not Stated,90-94 years,Male,5,2020
White,Not Stated,90-94 years,Male,5,1999
White,Not Stated,90-94 years,Male,5,2000
White,Not Stated,90-94 years,Male,5,2001
White,Not Stated,90-94 years,Male,5,2002
White,Not Stated,90-94 years,Male,5,2003
White,Not Stated,90-94 years,Male,5,2004
White,Not Stated,90-94 years,Male,5,2005
White,Not Stated,90-94 years,Male,5,2006
White,Not Stated,90-94 years,Male,5,2008
White,Not Stated,90-94 years,Male,5,2009
White,Not Stated,90-94 years,Male,5,2010
White,Not Stated,90-94 years,Male,5,2011
White,Not Stated,90-94 years,Male,5,2012
White,Not Stated,90-94 years,Male,5,2013
White,Not Stated,90-94 years,Male,5,2014
White,Not Stated,90-94 years,Male,5,2015
White,Not Stated,90-94 years,Male,5,2016
White,Not Stated,90-94 years,Male,5,2017
White,Not Stated,90-94 years,Male,11,2018
White,Not Stated,90-94 years,Male,10,2019
White,Not Stated,90-94 years,Male,5,2020
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2001
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2003
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2012
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2015
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2017
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2018
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2019
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2000
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2005
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2007
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2009
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2012
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2015
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2016
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2019
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2020
Black or African American,Hispanic or Latino,95-99 years,Female,5,2002
Black or African American,Hispanic or Latino,95-99 years,Female,5,2004
Black or African American,Hispanic or Latino,95-99 years,Female,5,2005
Black or African American,Hispanic or Latino,95-99 years,Female,5,2006
Black or African American,Hispanic or Latino,95-99 years,Female,5,2007
Black or African American,Hispanic or Latino,95-99 years,Female,5,2008
Black or African American,Hispanic or Latino,95-99 years,Female,5,2009
Black or African American,Hispanic or Latino,95-99 years,Female,5,2010
Black or African American,Hispanic or Latino,95-99 years,Female,5,2011
Black or African American,Hispanic or Latino,95-99 years,Female,5,2012
Black or African American,Hispanic or Latino,95-99 years,Female,5,2013
Black or African American,Hispanic or Latino,95-99 years,Female,5,2014
Black or African American,Hispanic or Latino,95-99 years,Female,5,2015
Black or African American,Hispanic or Latino,95-99 years,Female,5,2016
Black or African American,Hispanic or Latino,95-99 years,Female,5,2017
Black or African American,Hispanic or Latino,95-99 years,Female,5,2018
Black or African American,Hispanic or Latino,95-99 years,Female,5,2019
Black or African American,Hispanic or Latino,95-99 years,Female,10,2020
White,Hispanic or Latino,95-99 years,Female,38,1999
White,Hispanic or Latino,95-99 years,Female,58,2000
White,Hispanic or Latino,95-99 years,Female,73,2001
White,Hispanic or Latino,95-99 years,Female,70,2002
White,Hispanic or Latino,95-99 years,Female,89,2003
White,Hispanic or Latino,95-99 years,Female,81,2004
White,Hispanic or Latino,95-99 years,Female,95,2005
White,Hispanic or Latino,95-99 years,Female,91,2006
White,Hispanic or Latino,95-99 years,Female,117,2007
White,Hispanic or Latino,95-99 years,Female,102,2008
White,Hispanic or Latino,95-99 years,Female,116,2009
White,Hispanic or Latino,95-99 years,Female,113,2010
White,Hispanic or Latino,95-99 years,Female,137,2011
White,Hispanic or Latino,95-99 years,Female,139,2012
White,Hispanic or Latino,95-99 years,Female,204,2013
White,Hispanic or Latino,95-99 years,Female,155,2014
White,Hispanic or Latino,95-99 years,Female,191,2015
White,Hispanic or Latino,95-99 years,Female,198,2016
White,Hispanic or Latino,95-99 years,Female,301,2017
White,Hispanic or Latino,95-99 years,Female,266,2018
White,Hispanic or Latino,95-99 years,Female,301,2019
White,Hispanic or Latino,95-99 years,Female,404,2020
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2000
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2001
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2002
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2003
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2004
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2005
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2006
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2007
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2008
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2009
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2010
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2011
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,11,2012
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,10,2013
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,12,2014
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,13,2015
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2016
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,15,2017
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,20,2018
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,17,2019
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,20,2020
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,28,1999
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,29,2000
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,13,2001
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,20,2002
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,27,2003
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,38,2004
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,53,2005
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,43,2006
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,51,2007
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,66,2008
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,70,2009
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,73,2010
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,95,2011
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,95,2012
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,110,2013
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,110,2014
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,110,2015
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,136,2016
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,167,2017
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,195,2018
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,186,2019
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,267,2020
Black or African American,Not Hispanic or Latino,95-99 years,Female,242,1999
Black or African American,Not Hispanic or Latino,95-99 years,Female,276,2000
Black or African American,Not Hispanic or Latino,95-99 years,Female,242,2001
Black or African American,Not Hispanic or Latino,95-99 years,Female,254,2002
Black or African American,Not Hispanic or Latino,95-99 years,Female,282,2003
Black or African American,Not Hispanic or Latino,95-99 years,Female,293,2004
Black or African American,Not Hispanic or Latino,95-99 years,Female,352,2005
Black or African American,Not Hispanic or Latino,95-99 years,Female,343,2006
Black or African American,Not Hispanic or Latino,95-99 years,Female,340,2007
Black or African American,Not Hispanic or Latino,95-99 years,Female,344,2008
Black or African American,Not Hispanic or Latino,95-99 years,Female,356,2009
Black or African American,Not Hispanic or Latino,95-99 years,Female,391,2010
Black or African American,Not Hispanic or Latino,95-99 years,Female,380,2011
Black or African American,Not Hispanic or Latino,95-99 years,Female,388,2012
Black or African American,Not Hispanic or Latino,95-99 years,Female,384,2013
Black or African American,Not Hispanic or Latino,95-99 years,Female,374,2014
Black or African American,Not Hispanic or Latino,95-99 years,Female,372,2015
Black or African American,Not Hispanic or Latino,95-99 years,Female,445,2016
Black or African American,Not Hispanic or Latino,95-99 years,Female,477,2017
Black or African American,Not Hispanic or Latino,95-99 years,Female,480,2018
Black or African American,Not Hispanic or Latino,95-99 years,Female,499,2019
Black or African American,Not Hispanic or Latino,95-99 years,Female,629,2020
White,Not Hispanic or Latino,95-99 years,Female,1613,1999
White,Not Hispanic or Latino,95-99 years,Female,1758,2000
White,Not Hispanic or Latino,95-99 years,Female,1927,2001
White,Not Hispanic or Latino,95-99 years,Female,2058,2002
White,Not Hispanic or Latino,95-99 years,Female,2204,2003
White,Not Hispanic or Latino,95-99 years,Female,2242,2004
White,Not Hispanic or Latino,95-99 years,Female,2713,2005
White,Not Hispanic or Latino,95-99 years,Female,2544,2006
White,Not Hispanic or Latino,95-99 years,Female,2556,2007
White,Not Hispanic or Latino,95-99 years,Female,2759,2008
White,Not Hispanic or Latino,95-99 years,Female,2649,2009
White,Not Hispanic or Latino,95-99 years,Female,2870,2010
White,Not Hispanic or Latino,95-99 years,Female,3074,2011
White,Not Hispanic or Latino,95-99 years,Female,3211,2012
White,Not Hispanic or Latino,95-99 years,Female,3284,2013
White,Not Hispanic or Latino,95-99 years,Female,3323,2014
White,Not Hispanic or Latino,95-99 years,Female,3610,2015
White,Not Hispanic or Latino,95-99 years,Female,3754,2016
White,Not Hispanic or Latino,95-99 years,Female,4287,2017
White,Not Hispanic or Latino,95-99 years,Female,4747,2018
White,Not Hispanic or Latino,95-99 years,Female,5012,2019
White,Not Hispanic or Latino,95-99 years,Female,5792,2020
Asian or Pacific Islander,Not Stated,95-99 years,Female,5,2004
Black or African American,Not Stated,95-99 years,Female,5,1999
Black or African American,Not Stated,95-99 years,Female,5,2001
Black or African American,Not Stated,95-99 years,Female,5,2002
Black or African American,Not Stated,95-99 years,Female,5,2003
Black or African American,Not Stated,95-99 years,Female,5,2006
Black or African American,Not Stated,95-99 years,Female,5,2008
Black or African American,Not Stated,95-99 years,Female,5,2009
Black or African American,Not Stated,95-99 years,Female,5,2010
Black or African American,Not Stated,95-99 years,Female,5,2011
Black or African American,Not Stated,95-99 years,Female,5,2013
Black or African American,Not Stated,95-99 years,Female,5,2014
Black or African American,Not Stated,95-99 years,Female,5,2015
Black or African American,Not Stated,95-99 years,Female,5,2016
Black or African American,Not Stated,95-99 years,Female,5,2018
Black or African American,Not Stated,95-99 years,Female,5,2019
Black or African American,Not Stated,95-99 years,Female,5,2020
White,Not Stated,95-99 years,Female,5,1999
White,Not Stated,95-99 years,Female,5,2000
White,Not Stated,95-99 years,Female,5,2001
White,Not Stated,95-99 years,Female,5,2002
White,Not Stated,95-99 years,Female,5,2003
White,Not Stated,95-99 years,Female,5,2004
White,Not Stated,95-99 years,Female,5,2005
White,Not Stated,95-99 years,Female,5,2006
White,Not Stated,95-99 years,Female,5,2007
White,Not Stated,95-99 years,Female,5,2008
White,Not Stated,95-99 years,Female,5,2009
White,Not Stated,95-99 years,Female,5,2010
White,Not Stated,95-99 years,Female,5,2011
White,Not Stated,95-99 years,Female,5,2012
White,Not Stated,95-99 years,Female,5,2013
White,Not Stated,95-99 years,Female,5,2014
White,Not Stated,95-99 years,Female,5,2015
White,Not Stated,95-99 years,Female,10,2016
White,Not Stated,95-99 years,Female,5,2017
White,Not Stated,95-99 years,Female,5,2018
White,Not Stated,95-99 years,Female,5,2019
White,Not Stated,95-99 years,Female,5,2020
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Male,5,2010
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Male,5,2016
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2003
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2005
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2015
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2016
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2020
Black or African American,Hispanic or Latino,95-99 years,Male,5,2005
Black or African American,Hispanic or Latino,95-99 years,Male,5,2010
Black or African American,Hispanic or Latino,95-99 years,Male,5,2012
Black or African American,Hispanic or Latino,95-99 years,Male,5,2014
Black or African American,Hispanic or Latino,95-99 years,Male,5,2015
Black or African American,Hispanic or Latino,95-99 years,Male,5,2017
Black or African American,Hispanic or Latino,95-99 years,Male,5,2018
Black or African American,Hispanic or Latino,95-99 years,Male,5,2019
Black or African American,Hispanic or Latino,95-99 years,Male,5,2020
White,Hispanic or Latino,95-99 years,Male,14,1999
White,Hispanic or Latino,95-99 years,Male,15,2000
White,Hispanic or Latino,95-99 years,Male,18,2001
White,Hispanic or Latino,95-99 years,Male,21,2002
White,Hispanic or Latino,95-99 years,Male,25,2003
White,Hispanic or Latino,95-99 years,Male,20,2004
White,Hispanic or Latino,95-99 years,Male,24,2005
White,Hispanic or Latino,95-99 years,Male,34,2006
White,Hispanic or Latino,95-99 years,Male,27,2007
White,Hispanic or Latino,95-99 years,Male,28,2008
White,Hispanic or Latino,95-99 years,Male,39,2009
White,Hispanic or Latino,95-99 years,Male,31,2010
White,Hispanic or Latino,95-99 years,Male,34,2011
White,Hispanic or Latino,95-99 years,Male,47,2012
White,Hispanic or Latino,95-99 years,Male,35,2013
White,Hispanic or Latino,95-99 years,Male,38,2014
White,Hispanic or Latino,95-99 years,Male,79,2015
White,Hispanic or Latino,95-99 years,Male,83,2016
White,Hispanic or Latino,95-99 years,Male,114,2017
White,Hispanic or Latino,95-99 years,Male,116,2018
White,Hispanic or Latino,95-99 years,Male,144,2019
White,Hispanic or Latino,95-99 years,Male,165,2020
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,1999
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2000
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2004
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2005
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2006
