"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"75-79 years"	"75-79"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"White"	"2106-3"	"2019"	"2019"	355	414535	85.6
	"75-79 years"	"75-79"	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"White"	"2106-3"	"2020 "	"2020"	442	433684	101.9
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	Suppressed	14291	Suppressed
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	15225	Suppressed
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	11	15437	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	10	15790	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	16071	Suppressed
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	13	16301	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	18	16761	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	12	17018	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	16	17555	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	12	18110	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	18627	Suppressed
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	17	19149	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	15	20449	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	13	21199	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	22	22271	98.8
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	19	23610	Unreliable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	24	24870	96.5
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	30	26188	114.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2017"	"2017"	22	27568	79.8
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	27	29319	92.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	27	30971	87.2
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	46	32779	140.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	58	88768	65.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	60	94557	63.5
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	63	103107	61.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	63	109428	57.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	90	116084	77.5
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	78	122010	63.9
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	83	128878	64.4
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	90	134312	67.0
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	76	139141	54.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	80	144774	55.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	93	149699	62.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	102	153442	66.5
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	83	161302	51.5
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	82	170112	48.2
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	89	178550	49.8
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	102	190225	53.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	118	203021	58.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	120	212063	56.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2017"	"2017"	135	227782	59.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2018"	"2018"	159	237078	67.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2019"	"2019"	155	250929	61.8
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	187	265060	70.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"1999"	"1999"	758	343390	220.7
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2000"	"2000"	765	344364	222.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2001"	"2001"	728	354673	205.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2002"	"2002"	760	359611	211.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2003"	"2003"	818	363417	225.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2004"	"2004"	741	365192	202.9
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2005"	"2005"	717	368751	194.4
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2006"	"2006"	670	367499	182.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2007"	"2007"	665	368272	180.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2008"	"2008"	678	371717	182.4
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2009"	"2009"	637	374583	170.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2010"	"2010"	644	378077	170.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2011"	"2011"	605	393168	153.9
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2012"	"2012"	664	399504	166.2
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2013"	"2013"	643	409261	157.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2014"	"2014"	700	420226	166.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2015"	"2015"	725	433526	167.2
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2016"	"2016"	746	445948	167.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2017"	"2017"	817	464257	176.0
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2018"	"2018"	815	486475	167.5
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2019"	"2019"	924	508214	181.8
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"2020 "	"2020"	1107	526453	210.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"1999"	"1999"	2200	3703159	59.4
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2000"	"2000"	2270	3725948	60.9
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2001"	"2001"	2300	3698950	62.2
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2002"	"2002"	2244	3667267	61.2
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2003"	"2003"	2437	3641215	66.9
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2004"	"2004"	2279	3577134	63.7
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2005"	"2005"	2311	3531686	65.4
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2006"	"2006"	2127	3486974	61.0
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2007"	"2007"	1965	3427172	57.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2008"	"2008"	2038	3362728	60.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2009"	"2009"	2020	3303614	61.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2010"	"2010"	2026	3287271	61.6
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2011"	"2011"	1954	3270291	59.8
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2012"	"2012"	2010	3284732	61.2
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2013"	"2013"	2008	3340049	60.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2014"	"2014"	2089	3420345	61.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2015"	"2015"	2261	3479260	65.0
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2016"	"2016"	2485	3573929	69.5
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2017"	"2017"	2703	3716831	72.7
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2018"	"2018"	3000	3943031	76.1
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2019"	"2019"	3224	4095254	78.7
	"75-79 years"	"75-79"	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"2020 "	"2020"	3810	4218840	90.3
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2003"	"2003"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2011"	"2011"	0	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"Black or African American"	"2054-5"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2000"	"2000"	11	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2001"	"2001"	12	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"75-79 years"	"75-79"	"Female"	"F"	"Not Stated"	"NS"	"White"	"2106-3"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
