Race	Hispanic Origin	Age_groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	55-59 years	Male	2005	1534	6605805	23.2219994383728
White	Not Hispanic or Latino	55-59 years	Male	2006	1600	6901653	23.1828519921242
White	Not Hispanic or Latino	55-59 years	Male	2007	1565	6838462	22.8852627973951
White	Not Hispanic or Latino	55-59 years	Male	2008	1556	6913901	22.505384442155
White	Not Hispanic or Latino	55-59 years	Male	2009	1599	7036638	22.7239201448192
White	Not Hispanic or Latino	55-59 years	Male	2010	1571	7146083	21.984071553605
White	Not Hispanic or Latino	55-59 years	Male	2011	1594	7299446	21.8372736780298
White	Not Hispanic or Latino	55-59 years	Male	2012	1683	7426243	22.6628727338979
White	Not Hispanic or Latino	55-59 years	Male	2013	1720	7524979	22.8572066446963
White	Not Hispanic or Latino	55-59 years	Male	2014	1705	7567749	22.5298169904948
White	Not Hispanic or Latino	55-59 years	Male	2015	1709	7603227	22.4772981261772
White	Not Hispanic or Latino	55-59 years	Male	2016	1771	7624881	23.2265919953374
White	Not Hispanic or Latino	55-59 years	Male	2017	1698	7558976	22.4633601165026
White	Not Hispanic or Latino	55-59 years	Male	2018	1656	7462883	22.1898159196654
White	Not Hispanic or Latino	55-59 years	Male	2019	1753	7369813	23.7862208986849
White	Not Hispanic or Latino	55-59 years	Male	2020	1895	7199900	26.3198099973611
White	Not Hispanic or Latino	55-59 years	Male	2021	1854	7170652	25.8553894401792
White	Not Hispanic or Latino	55-59 years	Male	2022	1828	6905917	26.4700545923155
White	Not Hispanic or Latino	55-59 years	Male	2023	1641	6658425	24.6454679597653
White	Not Hispanic or Latino	60-64 years	Female	2000	1724	4438847	38.8389147001462
White	Not Hispanic or Latino	60-64 years	Female	2001	1623	4553355	35.6440470817672
White	Not Hispanic or Latino	60-64 years	Female	2002	1678	4718079	35.5653222423787
White	Not Hispanic or Latino	60-64 years	Female	2003	1606	4979577	32.2517354385724
White	Not Hispanic or Latino	60-64 years	Female	2004	1639	5170611	31.6983814872169
White	Not Hispanic or Latino	60-64 years	Female	2005	1618	5326772	30.3748686821963
White	Not Hispanic or Latino	60-64 years	Female	2006	1701	5449501	31.2138671045294
White	Not Hispanic or Latino	60-64 years	Female	2007	1661	5906519	28.1214705311199
White	Not Hispanic or Latino	60-64 years	Female	2008	1684	6124499	27.496126621949
White	Not Hispanic or Latino	60-64 years	Female	2009	1682	6392225	26.3132164465425
White	Not Hispanic or Latino	60-64 years	Female	2010	1742	6624212	26.297467532742
White	Not Hispanic or Latino	60-64 years	Female	2011	1890	6975747	27.0938725272003
White	Not Hispanic or Latino	60-64 years	Female	2012	1680	6902560	24.3387960408892
White	Not Hispanic or Latino	60-64 years	Female	2013	1673	6975231	23.9848687448487
White	Not Hispanic or Latino	60-64 years	Female	2014	1776	7093153	25.0382305302029
White	Not Hispanic or Latino	60-64 years	Female	2015	1847	7239722	25.512029329303
White	Not Hispanic or Latino	60-64 years	Female	2016	1786	7349441	24.3011679391671
White	Not Hispanic or Latino	60-64 years	Female	2017	1943	7471715	26.0047392064606
White	Not Hispanic or Latino	60-64 years	Female	2018	1955	7550439	25.8925341956938
White	Not Hispanic or Latino	60-64 years	Female	2019	2015	7581734	26.5770336970408
White	Not Hispanic or Latino	60-64 years	Female	2020	2128	7604662	27.9828347400581
White	Not Hispanic or Latino	60-64 years	Female	2021	2296	7616608	30.1446523176721
White	Not Hispanic or Latino	60-64 years	Female	2022	2239	7493768	29.8781600924929
White	Not Hispanic or Latino	60-64 years	Female	2023	2103	7465462	28.1697234544895
White	Not Hispanic or Latino	60-64 years	Male	2000	2174	4113867	52.8456559242192
White	Not Hispanic or Latino	60-64 years	Male	2001	1979	4231056	46.773193264282
White	Not Hispanic or Latino	60-64 years	Male	2002	2021	4393249	46.0024005013146
White	Not Hispanic or Latino	60-64 years	Male	2003	1994	4648582	42.8948010382521
White	Not Hispanic or Latino	60-64 years	Male	2004	2012	4836000	41.6046319272126
White	Not Hispanic or Latino	60-64 years	Male	2005	2000	4995868	40.0330833400722
White	Not Hispanic or Latino	60-64 years	Male	2006	2012	5127052	39.2428241414364
White	Not Hispanic or Latino	60-64 years	Male	2007	2127	5578839	38.1262122818027
White	Not Hispanic or Latino	60-64 years	Male	2008	2144	5800117	36.9647715727114
White	Not Hispanic or Latino	60-64 years	Male	2009	2141	6060669	35.3261331381074
White	Not Hispanic or Latino	60-64 years	Male	2010	2243	6288214	35.6699056361631
White	Not Hispanic or Latino	60-64 years	Male	2011	2340	6608141	35.4108666870153
White	Not Hispanic or Latino	60-64 years	Male	2012	2299	6527655	35.2193858284483
White	Not Hispanic or Latino	60-64 years	Male	2013	2374	6583471	36.0600054287472
White	Not Hispanic or Latino	60-64 years	Male	2014	2387	6683927	35.71253845232
White	Not Hispanic or Latino	60-64 years	Male	2015	2461	6814088	36.1163518874426
White	Not Hispanic or Latino	60-64 years	Male	2016	2596	6916690	37.5324035051448
White	Not Hispanic or Latino	60-64 years	Male	2017	2622	7031812	37.2876863033312
White	Not Hispanic or Latino	60-64 years	Male	2018	2714	7112293	38.1592828079496
White	Not Hispanic or Latino	60-64 years	Male	2019	2746	7151623	38.3968785826658
White	Not Hispanic or Latino	60-64 years	Male	2020	3014	7179085	41.9830660871128
White	Not Hispanic or Latino	60-64 years	Male	2021	3108	7387407	42.0715956221175
White	Not Hispanic or Latino	60-64 years	Male	2022	2987	7299922	40.9182454278279
White	Not Hispanic or Latino	60-64 years	Male	2023	2914	7235573	40.2732444272209
White	Not Hispanic or Latino	65-69 years	Female	2000	3003	4101812	73.2115465067633
White	Not Hispanic or Latino	65-69 years	Female	2001	2649	4063803	65.1852464304987
White	Not Hispanic or Latino	65-69 years	Female	2002	2622	4062380	64.5434449756054
White	Not Hispanic or Latino	65-69 years	Female	2003	2471	4117417	60.0133530317672
White	Not Hispanic or Latino	65-69 years	Female	2004	2521	4198160	60.0501171941994
White	Not Hispanic or Latino	65-69 years	Female	2005	2435	4255961	57.2138701458965
White	Not Hispanic or Latino	65-69 years	Female	2006	2289	4353916	52.5733615439526
White	Not Hispanic or Latino	65-69 years	Female	2007	2408	4516895	53.310958080717
White	Not Hispanic or Latino	65-69 years	Female	2008	2430	4775357	50.8862478763368
White	Not Hispanic or Latino	65-69 years	Female	2009	2292	4965756	46.1561139935188
White	Not Hispanic or Latino	65-69 years	Female	2010	2360	5090536	46.3605404224624
White	Not Hispanic or Latino	65-69 years	Female	2011	2424	5227581	46.3694393257608
White	Not Hispanic or Latino	65-69 years	Female	2012	2453	5674238	43.230474294522
White	Not Hispanic or Latino	65-69 years	Female	2013	2556	5881599	43.4575699567414
White	Not Hispanic or Latino	65-69 years	Female	2014	2658	6123197	43.4086964701609
White	Not Hispanic or Latino	65-69 years	Female	2015	2727	6373883	42.7839670103766
White	Not Hispanic or Latino	65-69 years	Female	2016	2951	6658443	44.3196705295818
White	Not Hispanic or Latino	65-69 years	Female	2017	2891	6587391	43.8868741812958
White	Not Hispanic or Latino	65-69 years	Female	2018	2875	6652125	43.219272037131
White	Not Hispanic or Latino	65-69 years	Female	2019	2907	6763238	42.9823702788516
White	Not Hispanic or Latino	65-69 years	Female	2020	3190	6898198	46.2439611040448
White	Not Hispanic or Latino	65-69 years	Female	2021	3353	6968490	48.1165934083281
White	Not Hispanic or Latino	65-69 years	Female	2022	3351	6998820	47.8794996870901
White	Not Hispanic or Latino	65-69 years	Female	2023	3338	7134311	46.7879799464868
White	Not Hispanic or Latino	65-69 years	Male	2000	3274	3605311	90.8104737705013
White	Not Hispanic or Latino	65-69 years	Male	2001	3066	3595859	85.264744807847
White	Not Hispanic or Latino	65-69 years	Male	2002	3032	3612434	83.9323292826942
White	Not Hispanic or Latino	65-69 years	Male	2003	2936	3679382	79.7960092211138
White	Not Hispanic or Latino	65-69 years	Male	2004	2940	3769006	78.0046516243275
White	Not Hispanic or Latino	65-69 years	Male	2005	2793	3836589	72.7990410231589
White	Not Hispanic or Latino	65-69 years	Male	2006	2735	3935236	69.5002790175735
White	Not Hispanic or Latino	65-69 years	Male	2007	2733	4094688	66.74501207418
White	Not Hispanic or Latino	65-69 years	Male	2008	2844	4344355	65.4642633946812
White	Not Hispanic or Latino	65-69 years	Male	2009	2787	4528274	61.5466290246571
White	Not Hispanic or Latino	65-69 years	Male	2010	2867	4654113	61.6014265231635
White	Not Hispanic or Latino	65-69 years	Male	2011	2828	4801082	58.9033888610942
White	Not Hispanic or Latino	65-69 years	Male	2012	3062	5232533	58.5185033711206
White	Not Hispanic or Latino	65-69 years	Male	2013	3064	5435950	56.3654926921697
White	Not Hispanic or Latino	65-69 years	Male	2014	3245	5660062	57.3315274638334
White	Not Hispanic or Latino	65-69 years	Male	2015	3313	5890546	56.2426640925985
White	Not Hispanic or Latino	65-69 years	Male	2016	3478	6132295	56.7161234089358
White	Not Hispanic or Latino	65-69 years	Male	2017	3505	6052363	57.9112654016291
White	Not Hispanic or Latino	65-69 years	Male	2018	3713	6094585	60.9229340471911
White	Not Hispanic or Latino	65-69 years	Male	2019	3691	6184025	59.686045900526
White	Not Hispanic or Latino	65-69 years	Male	2020	3894	6293104	61.8772548491174
White	Not Hispanic or Latino	65-69 years	Male	2021	4278	6512384	65.6902295687724
White	Not Hispanic or Latino	65-69 years	Male	2022	4382	6561101	66.7875711713629
White	Not Hispanic or Latino	65-69 years	Male	2023	4243	6685186	63.4686903251458
White	Not Hispanic or Latino	70-74 years	Female	2000	5810	4086093	142.189617319038
White	Not Hispanic or Latino	70-74 years	Female	2001	5436	4017544	135.306545491474
White	Not Hispanic or Latino	70-74 years	Female	2002	5365	3943356	136.051627091239
White	Not Hispanic or Latino	70-74 years	Female	2003	4841	3864787	125.259166934685
White	Not Hispanic or Latino	70-74 years	Female	2004	4537	3791896	119.64990601008
White	Not Hispanic or Latino	70-74 years	Female	2005	4207	3757002	111.977582125322
White	Not Hispanic or Latino	70-74 years	Female	2006	4044	3738990	108.157550568469
White	Not Hispanic or Latino	70-74 years	Female	2007	3785	3740907	101.178671375685
White	Not Hispanic or Latino	70-74 years	Female	2008	3832	3794292	100.993808594594
White	Not Hispanic or Latino	70-74 years	Female	2009	3716	3871651	95.9797254452945
White	Not Hispanic or Latino	70-74 years	Female	2010	3665	3909774	93.7394335324753
White	Not Hispanic or Latino	70-74 years	Female	2011	3570	4025822	88.6775421268004
White	Not Hispanic or Latino	70-74 years	Female	2012	3672	4184931	87.743382148953
White	Not Hispanic or Latino	70-74 years	Female	2013	3653	4432560	82.4128720197809
White	Not Hispanic or Latino	70-74 years	Female	2014	3812	4607294	82.7383709396448
White	Not Hispanic or Latino	70-74 years	Female	2015	4119	4750284	86.7106050922429
White	Not Hispanic or Latino	70-74 years	Female	2016	4153	4856799	85.508994710302
White	Not Hispanic or Latino	70-74 years	Female	2017	4496	5278005	85.1837010385553
White	Not Hispanic or Latino	70-74 years	Female	2018	4529	5469235	82.8086560551887
White	Not Hispanic or Latino	70-74 years	Female	2019	4657	5692824	81.8047422509461
White	Not Hispanic or Latino	70-74 years	Female	2020	5124	5924967	86.4814943273102
White	Not Hispanic or Latino	70-74 years	Female	2021	5429	6097584	89.0352638028439
White	Not Hispanic or Latino	70-74 years	Female	2022	5339	6005494	88.9019288005283
White	Not Hispanic or Latino	70-74 years	Female	2023	5278	6107042	86.4248190859012
White	Not Hispanic or Latino	70-74 years	Male	2000	5902	3288915	179.451278005056
White	Not Hispanic or Latino	70-74 years	Male	2001	5687	3278268	173.475749999695
White	Not Hispanic or Latino	70-74 years	Male	2002	5336	3245790	164.397573472098
White	Not Hispanic or Latino	70-74 years	Male	2003	5011	3206546	156.274071851768
White	Not Hispanic or Latino	70-74 years	Male	2004	4565	3166882	144.148092666541
White	Not Hispanic or Latino	70-74 years	Male	2005	4239	3163365	134.002873522341
White	Not Hispanic or Latino	70-74 years	Male	2006	3969	3170662	125.178905856253
White	Not Hispanic or Latino	70-74 years	Male	2007	3935	3192895	123.242386611523
White	Not Hispanic or Latino	70-74 years	Male	2008	3804	3258957	116.724461231001
White	Not Hispanic or Latino	70-74 years	Male	2009	3910	3345358	116.878372957393
White	Not Hispanic or Latino	70-74 years	Male	2010	3781	3391018	111.500440280765
White	Not Hispanic or Latino	70-74 years	Male	2011	3797	3505670	108.310251677996
White	Not Hispanic or Latino	70-74 years	Male	2012	3845	3658387	105.100963894744
White	Not Hispanic or Latino	70-74 years	Male	2013	4080	3895724	104.730211893861
White	Not Hispanic or Latino	70-74 years	Male	2014	4202	4054745	103.631671042199
White	Not Hispanic or Latino	70-74 years	Male	2015	4407	4194407	105.068487631267
White	Not Hispanic or Latino	70-74 years	Male	2016	4547	4301332	105.711440084141
White	Not Hispanic or Latino	70-74 years	Male	2017	4820	4696082	102.638752900822
White	Not Hispanic or Latino	70-74 years	Male	2018	5031	4875761	103.183892729771
White	Not Hispanic or Latino	70-74 years	Male	2019	5119	5076365	100.839872625392
White	Not Hispanic or Latino	70-74 years	Male	2020	5447	5275819	103.244633676781
White	Not Hispanic or Latino	70-74 years	Male	2021	5908	5505091	107.318843594048
White	Not Hispanic or Latino	70-74 years	Male	2022	5788	5389306	107.397872750221
White	Not Hispanic or Latino	70-74 years	Male	2023	5723	5476006	104.510477161639
White	Not Hispanic or Latino	75-79 years	Female	2000	11193	3725948	300.406768961886
White	Not Hispanic or Latino	75-79 years	Female	2001	10735	3698950	290.217494153746
White	Not Hispanic or Latino	75-79 years	Female	2002	10337	3667267	281.872031679177
White	Not Hispanic or Latino	75-79 years	Female	2003	9598	3641215	263.593333543886
White	Not Hispanic or Latino	75-79 years	Female	2004	8887	3577134	248.439113547326
White	Not Hispanic or Latino	75-79 years	Female	2005	8090	3531686	229.069062198621
White	Not Hispanic or Latino	75-79 years	Female	2006	7692	3486974	220.592410496895
White	Not Hispanic or Latino	75-79 years	Female	2007	7179	3427172	209.472999896124
White	Not Hispanic or Latino	75-79 years	Female	2008	6878	3362728	204.536316942673
White	Not Hispanic or Latino	75-79 years	Female	2009	6553	3303614	198.35852493663
White	Not Hispanic or Latino	75-79 years	Female	2010	6324	3287271	192.378419667864
White	Not Hispanic or Latino	75-79 years	Female	2011	6250	3270291	191.11449103459
White	Not Hispanic or Latino	75-79 years	Female	2012	5961	3284732	181.47599256195
White	Not Hispanic or Latino	75-79 years	Female	2013	5906	3340049	176.823753184459
White	Not Hispanic or Latino	75-79 years	Female	2014	6030	3420345	176.298005025809
White	Not Hispanic or Latino	75-79 years	Female	2015	6181	3479260	177.652719256394
White	Not Hispanic or Latino	75-79 years	Female	2016	6084	3573929	170.232816600442
White	Not Hispanic or Latino	75-79 years	Female	2017	6365	3716831	171.248033607124
White	Not Hispanic or Latino	75-79 years	Female	2018	6627	3943031	168.068676102217
White	Not Hispanic or Latino	75-79 years	Female	2019	6691	4095254	163.384249182102
White	Not Hispanic or Latino	75-79 years	Female	2020	7286	4218840	172.7015008865
White	Not Hispanic or Latino	75-79 years	Female	2021	7672	4128920	185.811301744766
White	Not Hispanic or Latino	75-79 years	Female	2022	8081	4540665	177.969526490063
White	Not Hispanic or Latino	75-79 years	Female	2023	8052	4709083	170.988704170217
White	Not Hispanic or Latino	75-79 years	Male	2000	9308	2619131	355.385049468698
White	Not Hispanic or Latino	75-79 years	Male	2001	8818	2630912	335.168945217476
White	Not Hispanic or Latino	75-79 years	Male	2002	8484	2642321	321.08135234137
White	Not Hispanic or Latino	75-79 years	Male	2003	8161	2659135	306.904312868658
White	Not Hispanic or Latino	75-79 years	Male	2004	7558	2654958	284.674936477338
White	Not Hispanic or Latino	75-79 years	Male	2005	6994	2660667	262.866416579001
White	Not Hispanic or Latino	75-79 years	Male	2006	6470	2661067	243.135554272027
White	Not Hispanic or Latino	75-79 years	Male	2007	6246	2644456	236.192245210357
White	Not Hispanic or Latino	75-79 years	Male	2008	5878	2621514	224.221575776441
White	Not Hispanic or Latino	75-79 years	Male	2009	5644	2597732	217.266446269284
White	Not Hispanic or Latino	75-79 years	Male	2010	5473	2604993	210.096533848651
White	Not Hispanic or Latino	75-79 years	Male	2011	5451	2621024	207.972151342376
White	Not Hispanic or Latino	75-79 years	Male	2012	5200	2654999	195.856947592071
White	Not Hispanic or Latino	75-79 years	Male	2013	5403	2722302	198.471734583452
White	Not Hispanic or Latino	75-79 years	Male	2014	5580	2806684	198.811123731777
White	Not Hispanic or Latino	75-79 years	Male	2015	5646	2869856	196.734609680764
White	Not Hispanic or Latino	75-79 years	Male	2016	5790	2954863	195.948170862744
White	Not Hispanic or Latino	75-79 years	Male	2017	6010	3089031	194.5593941919
White	Not Hispanic or Latino	75-79 years	Male	2018	6297	3294887	191.114293145713
White	Not Hispanic or Latino	75-79 years	Male	2019	6408	3426428	187.01691674245
White	Not Hispanic or Latino	75-79 years	Male	2020	7088	3539105	200.276623609641
White	Not Hispanic or Latino	75-79 years	Male	2021	7118	3515488	202.475445798706
White	Not Hispanic or Latino	75-79 years	Male	2022	7634	3876996	196.905026468947
White	Not Hispanic or Latino	75-79 years	Male	2023	7521	4045753	185.898644825821
White	Not Hispanic or Latino	80-84 years	Female	2000	16984	2702744	628.398398072477
White	Not Hispanic or Latino	80-84 years	Female	2001	16807	2779168	604.749335052793
White	Not Hispanic or Latino	80-84 years	Female	2002	16809	2840836	591.692023052369
White	Not Hispanic or Latino	80-84 years	Female	2003	15980	2871621	556.480120461579
White	Not Hispanic or Latino	80-84 years	Female	2004	15230	2919814	521.608568217017
White	Not Hispanic or Latino	80-84 years	Female	2005	14361	2937585	488.870960329659
White	Not Hispanic or Latino	80-84 years	Female	2006	13163	2925051	450.009247702006
White	Not Hispanic or Latino	80-84 years	Female	2007	12706	2912053	436.324476237211
White	Not Hispanic or Latino	80-84 years	Female	2008	12202	2900831	420.638086120839
White	Not Hispanic or Latino	80-84 years	Female	2009	11267	2860258	393.915513915178
White	Not Hispanic or Latino	80-84 years	Female	2010	11036	2838020	388.862657768444
White	Not Hispanic or Latino	80-84 years	Female	2011	10813	2810292	384.764287839128
White	Not Hispanic or Latino	80-84 years	Female	2012	10275	2772291	370.632087324166
White	Not Hispanic or Latino	80-84 years	Female	2013	9880	2723815	362.726543469362
White	Not Hispanic or Latino	80-84 years	Female	2014	9778	2682034	364.574050888244
White	Not Hispanic or Latino	80-84 years	Female	2015	9851	2666277	369.466488290601
White	Not Hispanic or Latino	80-84 years	Female	2016	9674	2666251	362.831556368849
White	Not Hispanic or Latino	80-84 years	Female	2017	9665	2679545	360.695565851665
White	Not Hispanic or Latino	80-84 years	Female	2018	9582	2732446	350.674816629496
White	Not Hispanic or Latino	80-84 years	Female	2019	9730	2794000	348.246241947029
White	Not Hispanic or Latino	80-84 years	Female	2020	9969	2838947	351.15132476936
White	Not Hispanic or Latino	80-84 years	Female	2021	10253	2741242	374.027539341656
White	Not Hispanic or Latino	80-84 years	Female	2022	10880	2920664	372.518030146569
White	Not Hispanic or Latino	80-84 years	Female	2023	10971	3037628	361.169965512564
White	Not Hispanic or Latino	80-84 years	Male	2000	11071	1606270	689.236554253021
White	Not Hispanic or Latino	80-84 years	Male	2001	10944	1681282	650.931848434706
White	Not Hispanic or Latino	80-84 years	Male	2002	10697	1737354	615.706413315881
White	Not Hispanic or Latino	80-84 years	Male	2003	10538	1773800	594.091780358552
White	Not Hispanic or Latino	80-84 years	Male	2004	9995	1818671	549.577136271486
White	Not Hispanic or Latino	80-84 years	Male	2005	9385	1851696	506.832655036248
White	Not Hispanic or Latino	80-84 years	Male	2006	8643	1867182	462.890066420949
White	Not Hispanic or Latino	80-84 years	Male	2007	8200	1889185	434.049603400408
White	Not Hispanic or Latino	80-84 years	Male	2008	8340	1912346	436.113548489656
White	Not Hispanic or Latino	80-84 years	Male	2009	7672	1921250	399.32335718933
White	Not Hispanic or Latino	80-84 years	Male	2010	7618	1930668	394.578456782834
White	Not Hispanic or Latino	80-84 years	Male	2011	7590	1955849	388.066767935561
White	Not Hispanic or Latino	80-84 years	Male	2012	7311	1957694	373.44957894339
White	Not Hispanic or Latino	80-84 years	Male	2013	7318	1954228	374.470123240482
White	Not Hispanic or Latino	80-84 years	Male	2014	7056	1946464	362.503493514393
White	Not Hispanic or Latino	80-84 years	Male	2015	7484	1957509	382.322635553655
White	Not Hispanic or Latino	80-84 years	Male	2016	7441	1976253	376.52061755251
White	Not Hispanic or Latino	80-84 years	Male	2017	7451	2006679	371.310010220867
White	Not Hispanic or Latino	80-84 years	Male	2018	7282	2063839	352.837600219785
White	Not Hispanic or Latino	80-84 years	Male	2019	7827	2121021	369.020391594426
White	Not Hispanic or Latino	80-84 years	Male	2020	8072	2165823	372.6989693987
White	Not Hispanic or Latino	80-84 years	Male	2021	8189	2113729	387.419579331125
White	Not Hispanic or Latino	80-84 years	Male	2022	8556	2222327	385.001847162906
White	Not Hispanic or Latino	80-84 years	Male	2023	8651	2359471	366.649982135826
